high,low,close,volume,time
4881.0,4880.75,4881.0,36,1705903920
4881.0,4880.75,4880.75,110,1705903980
4881.0,4880.75,4881.0,42,1705904040
4881.5,4881.0,4881.5,125,1705904100
4882.0,4881.25,4881.5,124,1705904160
4882.0,4881.75,4881.75,82,1705904220
4881.75,4881.0,4881.0,161,1705904280
4881.25,4881.0,4881.25,55,1705904340
4881.0,4880.75,4881.0,68,1705904400
4881.25,4880.75,4880.75,162,1705904460
4880.75,4880.25,4880.25,145,1705904520
4880.0,4879.5,4879.5,164,1705904580
4879.75,4879.25,4879.5,220,1705904640
4879.75,4879.25,4879.25,328,1705904700
4879.75,4879.0,4879.0,175,1705904760
4879.5,4878.75,4879.0,199,1705904820
4879.25,4878.75,4879.25,179,1705904880
4880.0,4879.25,4879.75,118,1705904940
4880.0,4879.5,4879.5,148,1705905000
4879.5,4878.75,4878.75,111,1705905060
4879.25,4878.75,4879.0,132,1705905120
4879.75,4879.0,4879.75,61,1705905180
4880.0,4879.25,4879.75,74,1705905240
4879.75,4879.5,4879.75,81,1705905300
4880.25,4879.75,4880.0,66,1705905360
4880.25,4879.75,4880.0,141,1705905420
4880.25,4879.75,4880.0,77,1705905480
4880.0,4879.5,4879.75,35,1705905540
4880.0,4879.5,4880.0,46,1705905600
4879.75,4879.0,4879.5,163,1705905660
4879.75,4879.25,4879.5,53,1705905720
4879.75,4879.0,4879.25,96,1705905780
4879.75,4879.25,4879.75,143,1705905840
4880.25,4879.5,4880.0,114,1705905900
4880.5,4880.25,4880.5,108,1705905960
4880.75,4880.25,4880.75,61,1705906020
4881.0,4880.5,4881.0,56,1705906080
4881.0,4880.5,4880.75,104,1705906140
4880.75,4880.25,4880.25,138,1705906200
4880.5,4879.75,4879.75,113,1705906260
4880.0,4879.75,4879.75,90,1705906320
4880.0,4879.5,4879.5,141,1705906380
4880.0,4879.5,4880.0,144,1705906440
4881.5,4880.0,4880.5,609,1705906500
4881.0,4880.0,4880.0,270,1705906560
4880.25,4880.0,4880.25,48,1705906620
4880.25,4879.75,4879.75,54,1705906680
4880.75,4880.0,4880.5,78,1705906740
4880.25,4879.0,4879.0,156,1705906800
4879.75,4878.75,4879.0,230,1705906860
4879.25,4878.0,4878.0,394,1705906920
4878.25,4877.75,4878.25,211,1705906980
4879.0,4878.0,4878.5,482,1705907040
4879.0,4878.25,4879.0,87,1705907100
4879.0,4878.75,4878.75,42,1705907160
4878.75,4878.0,4878.0,102,1705907220
4878.25,4877.75,4877.75,100,1705907280
4878.0,4877.5,4878.0,85,1705907340
4878.5,4877.75,4878.5,189,1705907400
4878.75,4878.25,4878.75,83,1705907460
4880.25,4878.75,4880.25,453,1705907520
4880.25,4879.75,4880.25,137,1705907580
4880.75,4880.25,4880.75,162,1705907640
4881.0,4880.25,4881.0,312,1705907700
4881.0,4880.25,4880.75,178,1705907760
4881.75,4880.75,4881.5,439,1705907820
4882.25,4881.5,4882.0,338,1705907880
4882.0,4881.5,4882.0,134,1705907940
4882.25,4881.5,4881.5,189,1705908000
4881.75,4881.0,4881.75,173,1705908060
4882.5,4881.5,4882.0,388,1705908120
4882.5,4881.5,4881.75,87,1705908180
4882.0,4881.5,4881.75,136,1705908240
4882.0,4881.5,4881.75,214,1705908300
4882.0,4881.25,4881.5,129,1705908360
4882.25,4881.5,4882.0,147,1705908420
4882.25,4882.0,4882.0,114,1705908480
4882.25,4881.5,4881.75,157,1705908540
4882.0,4881.5,4882.0,288,1705908600
4882.5,4882.0,4882.25,173,1705908660
4882.5,4881.75,4881.75,242,1705908720
4881.75,4881.25,4881.25,139,1705908780
4881.5,4880.75,4880.75,236,1705908840
4882.25,4880.75,4881.5,645,1705908900
4881.25,4879.5,4880.25,509,1705908960
4881.0,4879.75,4880.5,182,1705909020
4880.75,4880.0,4880.5,159,1705909080
4880.75,4880.25,4880.75,165,1705909140
4882.25,4880.5,4881.75,340,1705909200
4882.25,4881.5,4881.5,309,1705909260
4882.25,4881.75,4882.0,161,1705909320
4882.0,4881.5,4881.75,159,1705909380
4882.5,4881.5,4882.5,170,1705909440
4882.5,4882.0,4882.0,443,1705909500
4882.0,4881.5,4881.5,99,1705909560
4881.75,4881.25,4881.5,159,1705909620
4882.0,4881.5,4882.0,103,1705909680
4882.0,4881.25,4881.75,159,1705909740
4881.5,4880.75,4881.0,169,1705909800
4881.5,4880.75,4881.0,104,1705909860
4882.25,4881.0,4882.25,153,1705909920
4882.5,4882.0,4882.0,133,1705909980
4882.25,4881.5,4881.75,165,1705910040
4882.0,4881.5,4881.5,84,1705910100
4882.25,4881.5,4882.25,134,1705910160
4882.5,4882.0,4882.0,129,1705910220
4882.0,4881.75,4882.0,210,1705910280
4882.0,4881.0,4881.5,294,1705910340
4882.0,4881.25,4881.25,856,1705910400
4882.25,4881.25,4882.25,574,1705910460
4882.5,4881.75,4882.25,348,1705910520
4883.25,4881.0,4881.25,1067,1705910580
4883.0,4881.25,4883.0,320,1705910640
4882.75,4881.5,4881.75,527,1705910700
4882.5,4881.5,4881.5,430,1705910760
4882.25,4881.0,4881.5,396,1705910820
4881.75,4879.75,4880.5,592,1705910880
4880.5,4879.25,4880.25,409,1705910940
4881.5,4880.0,4881.5,464,1705911000
4882.0,4881.25,4881.25,339,1705911060
4882.25,4880.75,4882.0,384,1705911120
4882.5,4881.25,4881.25,439,1705911180
4881.75,4881.0,4881.25,149,1705911240
4882.0,4880.75,4881.75,551,1705911300
4882.5,4881.75,4882.5,252,1705911360
4883.5,4882.5,4883.25,653,1705911420
4883.75,4882.75,4883.75,518,1705911480
4883.5,4882.75,4882.75,421,1705911540
4883.75,4882.5,4883.75,423,1705911600
4884.25,4883.5,4883.75,549,1705911660
4884.0,4883.25,4883.5,454,1705911720
4883.75,4883.0,4883.75,225,1705911780
4884.5,4883.5,4884.5,406,1705911840
4884.5,4883.0,4883.25,388,1705911900
4883.25,4882.5,4883.0,323,1705911960
4883.25,4882.75,4882.75,264,1705912020
4883.25,4882.25,4882.5,201,1705912080
4882.75,4881.5,4882.0,303,1705912140
4882.25,4881.0,4881.25,462,1705912200
4882.5,4881.25,4882.5,365,1705912260
4882.5,4881.25,4881.25,389,1705912320
4881.75,4880.75,4881.75,402,1705912380
4881.5,4880.75,4881.0,344,1705912440
4881.25,4880.25,4880.25,242,1705912500
4881.25,4880.5,4881.25,249,1705912560
4881.5,4880.75,4881.0,251,1705912620
4881.25,4880.25,4880.75,266,1705912680
4881.0,4880.25,4880.75,239,1705912740
4880.75,4880.25,4880.25,341,1705912800
4880.5,4879.75,4880.25,366,1705912860
4880.75,4880.0,4880.25,394,1705912920
4881.0,4880.0,4880.75,360,1705912980
4881.25,4880.0,4880.25,443,1705913040
4880.75,4879.5,4879.75,1088,1705913100
4880.0,4879.25,4879.25,372,1705913160
4880.25,4879.0,4879.75,563,1705913220
4880.0,4879.0,4879.0,674,1705913280
4879.5,4878.75,4879.25,282,1705913340
4879.75,4878.75,4879.25,291,1705913400
4879.5,4879.0,4879.25,152,1705913460
4880.0,4879.25,4879.5,211,1705913520
4880.0,4879.5,4879.75,149,1705913580
4879.75,4879.25,4879.75,180,1705913640
4880.25,4879.25,4880.0,208,1705913700
4881.25,4879.75,4881.0,469,1705913760
4881.5,4880.75,4881.5,214,1705913820
4882.0,4881.25,4881.5,246,1705913880
4882.25,4881.0,4882.0,372,1705913940
4883.0,4881.25,4883.0,841,1705914000
4883.25,4882.75,4883.0,850,1705914060
4882.75,4881.5,4882.0,345,1705914120
4882.25,4881.75,4882.0,220,1705914180
4882.75,4881.5,4882.5,325,1705914240
4882.75,4881.5,4881.5,466,1705914300
4882.5,4881.25,4882.25,416,1705914360
4882.5,4882.0,4882.25,244,1705914420
4883.0,4882.25,4882.5,200,1705914480
4883.5,4882.5,4882.75,326,1705914540
4882.5,4881.75,4881.75,257,1705914600
4882.0,4881.0,4881.0,255,1705914660
4881.5,4880.5,4880.75,288,1705914720
4881.25,4880.75,4881.25,178,1705914780
4881.25,4880.75,4881.25,150,1705914840
4882.25,4881.0,4881.75,342,1705914900
4882.25,4881.25,4881.75,335,1705914960
4882.0,4881.25,4882.0,265,1705915020
4882.0,4881.75,4881.75,294,1705915080
4882.75,4881.75,4882.5,390,1705915140
4882.75,4882.25,4882.75,92,1705915200
4882.75,4882.25,4882.25,213,1705915260
4882.75,4882.0,4882.0,266,1705915320
4882.25,4881.25,4881.5,202,1705915380
4881.75,4881.25,4881.5,209,1705915440
4882.5,4881.25,4882.5,299,1705915500
4882.5,4882.0,4882.0,112,1705915560
4882.5,4881.75,4882.5,187,1705915620
4883.0,4882.25,4882.25,264,1705915680
4882.25,4881.75,4882.0,291,1705915740
4882.5,4881.75,4882.0,146,1705915800
4882.0,4881.75,4882.0,116,1705915860
4883.0,4881.75,4882.75,296,1705915920
4883.25,4882.5,4883.0,331,1705915980
4883.25,4882.75,4883.25,310,1705916040
4883.5,4882.75,4882.75,175,1705916100
4883.0,4882.5,4882.75,307,1705916160
4883.5,4882.75,4883.0,359,1705916220
4883.0,4882.5,4882.75,418,1705916280
4883.0,4882.25,4882.5,284,1705916340
4882.75,4882.0,4882.5,270,1705916400
4883.5,4882.5,4883.25,262,1705916460
4884.0,4883.0,4884.0,385,1705916520
4884.5,4883.75,4884.25,264,1705916580
4884.75,4884.0,4884.25,283,1705916640
4884.25,4883.5,4883.75,290,1705916700
4884.0,4883.5,4883.75,314,1705916760
4883.75,4883.5,4883.5,61,1705916820
4883.75,4882.75,4883.0,334,1705916880
4883.0,4882.5,4882.75,202,1705916940
4883.5,4883.0,4883.25,118,1705917000
4883.75,4883.0,4883.0,246,1705917060
4883.5,4883.0,4883.5,112,1705917120
4884.0,4883.5,4883.75,154,1705917180
4884.25,4883.75,4884.0,190,1705917240
4884.5,4884.0,4884.25,148,1705917300
4884.5,4883.75,4884.5,274,1705917360
4885.0,4884.5,4884.75,191,1705917420
4885.0,4884.0,4884.25,609,1705917480
4884.5,4884.0,4884.25,334,1705917540
4884.75,4883.75,4883.75,374,1705917600
4884.0,4883.0,4883.5,368,1705917660
4883.75,4882.75,4883.5,378,1705917720
4883.5,4882.75,4883.0,165,1705917780
4883.25,4882.75,4883.0,303,1705917840
4883.25,4882.25,4882.5,428,1705917900
4883.75,4882.75,4883.75,280,1705917960
4884.0,4883.5,4884.0,227,1705918020
4884.25,4883.75,4883.75,135,1705918080
4884.0,4883.5,4883.75,162,1705918140
4884.25,4883.75,4884.25,115,1705918200
4884.5,4884.25,4884.5,183,1705918260
4884.75,4884.25,4884.5,91,1705918320
4886.25,4884.75,4886.0,1175,1705918380
4886.5,4885.5,4886.25,307,1705918440
4886.5,4885.0,4885.25,315,1705918500
4885.75,4885.0,4885.25,182,1705918560
4885.0,4884.25,4884.25,349,1705918620
4885.0,4884.25,4884.5,291,1705918680
4885.0,4884.25,4884.75,121,1705918740
4885.0,4884.75,4885.0,99,1705918800
4885.0,4884.25,4884.25,98,1705918860
4884.5,4883.25,4883.5,149,1705918920
4884.0,4883.5,4883.5,179,1705918980
4883.75,4883.25,4883.75,64,1705919040
4884.0,4883.5,4884.0,93,1705919100
4884.0,4883.5,4884.0,209,1705919160
4884.25,4883.5,4884.0,120,1705919220
4884.0,4883.5,4883.75,154,1705919280
4883.75,4883.5,4883.75,132,1705919340
4884.25,4883.5,4883.75,476,1705919400
4884.25,4883.75,4884.25,232,1705919460
4884.5,4883.75,4884.25,252,1705919520
4884.75,4883.75,4884.0,264,1705919580
4884.5,4884.0,4884.25,87,1705919640
4884.5,4883.75,4884.25,540,1705919700
4884.0,4883.25,4883.25,242,1705919760
4883.75,4883.0,4883.75,168,1705919820
4883.5,4883.25,4883.5,145,1705919880
4883.25,4882.5,4882.5,398,1705919940
4883.0,4882.5,4882.75,271,1705920000
4882.75,4882.5,4882.75,153,1705920060
4883.25,4882.5,4883.25,202,1705920120
4883.75,4882.75,4883.25,241,1705920180
4883.25,4882.75,4882.75,120,1705920240
4883.75,4882.75,4883.5,325,1705920300
4884.5,4883.5,4884.5,159,1705920360
4884.5,4884.0,4884.25,90,1705920420
4884.5,4884.25,4884.5,42,1705920480
4884.75,4884.25,4884.25,176,1705920540
4884.5,4884.0,4884.5,103,1705920600
4884.75,4884.25,4884.5,129,1705920660
4884.75,4884.0,4884.0,115,1705920720
4884.0,4883.5,4883.75,376,1705920780
4884.0,4883.75,4883.75,159,1705920840
4883.75,4882.75,4882.75,382,1705920900
4883.0,4882.75,4882.75,164,1705920960
4883.25,4883.0,4883.25,195,1705921020
4884.0,4883.5,4883.75,181,1705921080
4883.75,4883.0,4883.5,133,1705921140
4884.0,4883.25,4883.75,166,1705921200
4883.75,4883.25,4883.25,130,1705921260
4883.75,4883.5,4883.5,224,1705921320
4883.5,4883.0,4883.5,98,1705921380
4884.0,4883.25,4883.75,163,1705921440
4884.75,4883.75,4884.5,232,1705921500
4884.75,4884.25,4884.5,210,1705921560
4884.75,4884.0,4884.5,225,1705921620
4885.25,4884.75,4884.75,156,1705921680
4885.0,4884.75,4884.75,106,1705921740
4884.75,4884.5,4884.75,237,1705921800
4884.75,4884.25,4884.25,112,1705921860
4885.0,4884.5,4884.75,181,1705921920
4885.0,4884.25,4885.0,170,1705921980
4885.5,4884.75,4885.0,294,1705922040
4885.75,4884.5,4884.5,337,1705922100
4885.5,4884.5,4885.0,742,1705922160
4885.5,4884.75,4885.25,305,1705922220
4885.75,4885.0,4885.75,284,1705922280
4885.75,4885.0,4885.5,215,1705922340
4885.5,4885.25,4885.5,172,1705922400
4885.5,4884.75,4885.5,256,1705922460
4885.75,4885.0,4885.5,148,1705922520
4886.0,4885.5,4885.5,174,1705922580
4885.75,4885.25,4885.5,88,1705922640
4885.5,4884.75,4885.25,256,1705922700
4885.25,4884.75,4884.75,129,1705922760
4885.0,4884.5,4884.5,218,1705922820
4885.0,4884.5,4885.0,60,1705922880
4885.25,4885.0,4885.25,112,1705922940
4885.75,4885.25,4885.5,129,1705923000
4885.5,4885.0,4885.25,148,1705923060
4885.5,4885.0,4885.25,131,1705923120
4885.75,4885.25,4885.5,291,1705923180
4886.0,4885.25,4885.75,323,1705923240
4886.25,4885.5,4885.75,134,1705923300
4886.5,4885.75,4886.5,240,1705923360
4886.75,4886.25,4886.5,145,1705923420
4887.25,4886.5,4887.0,489,1705923480
4887.75,4887.0,4887.5,433,1705923540
4887.75,4886.5,4886.5,558,1705923600
4886.25,4886.0,4886.25,133,1705923660
4886.25,4885.75,4886.0,141,1705923720
4886.25,4885.75,4886.25,166,1705923780
4887.0,4886.0,4886.75,223,1705923840
4887.0,4886.5,4886.5,137,1705923900
4887.0,4886.5,4887.0,212,1705923960
4887.25,4886.75,4886.75,158,1705924020
4887.0,4886.25,4886.25,276,1705924080
4886.5,4886.0,4886.0,217,1705924140
4886.25,4885.25,4885.25,382,1705924200
4885.75,4885.0,4885.75,214,1705924260
4885.5,4885.0,4885.25,270,1705924320
4886.0,4885.0,4885.75,280,1705924380
4886.25,4885.5,4885.5,247,1705924440
4885.5,4884.75,4885.0,470,1705924500
4886.0,4884.75,4885.5,383,1705924560
4885.75,4884.75,4885.25,274,1705924620
4885.25,4884.5,4884.5,288,1705924680
4884.75,4884.0,4884.25,302,1705924740
4884.75,4883.75,4884.75,530,1705924800
4885.25,4884.5,4885.25,272,1705924860
4885.5,4885.0,4885.25,180,1705924920
4885.5,4884.25,4885.25,417,1705924980
4886.0,4885.25,4886.0,338,1705925040
4886.5,4886.0,4886.5,294,1705925100
4887.0,4886.25,4886.75,303,1705925160
4887.25,4886.5,4887.0,232,1705925220
4887.25,4886.0,4886.25,363,1705925280
4886.5,4886.0,4886.5,170,1705925340
4887.0,4886.0,4886.25,512,1705925400
4887.0,4886.5,4886.75,410,1705925460
4887.25,4886.5,4887.0,242,1705925520
4887.25,4886.75,4887.25,145,1705925580
4887.5,4887.0,4887.5,328,1705925640
4887.5,4887.0,4887.25,268,1705925700
4887.75,4887.25,4887.5,194,1705925760
4887.5,4887.0,4887.25,354,1705925820
4887.5,4886.5,4886.5,270,1705925880
4886.75,4886.25,4886.75,237,1705925940
4887.0,4886.75,4887.0,282,1705926000
4887.5,4886.75,4887.25,286,1705926060
4887.25,4886.75,4886.75,161,1705926120
4887.25,4886.75,4887.0,179,1705926180
4887.75,4887.0,4887.5,306,1705926240
4889.25,4887.25,4888.75,1888,1705926300
4889.75,4888.0,4888.5,1015,1705926360
4889.25,4888.5,4889.0,277,1705926420
4889.0,4887.75,4888.0,456,1705926480
4889.25,4888.0,4889.0,332,1705926540
4890.0,4888.75,4889.0,843,1705926600
4890.0,4889.0,4890.0,317,1705926660
4890.5,4889.5,4890.0,744,1705926720
4890.5,4889.75,4890.25,491,1705926780
4890.0,4889.5,4889.75,315,1705926840
4890.0,4889.25,4889.5,413,1705926900
4889.75,4888.75,4889.25,436,1705926960
4889.25,4888.5,4888.75,288,1705927020
4888.75,4888.0,4888.25,460,1705927080
4888.5,4887.25,4887.75,408,1705927140
4888.5,4887.75,4888.0,240,1705927200
4888.5,4888.25,4888.5,213,1705927260
4889.5,4888.5,4889.0,332,1705927320
4889.25,4888.5,4888.75,256,1705927380
4889.25,4888.75,4888.75,161,1705927440
4889.0,4888.25,4888.75,388,1705927500
4888.75,4887.25,4887.5,763,1705927560
4888.75,4887.5,4888.75,328,1705927620
4889.0,4888.5,4889.0,409,1705927680
4889.0,4887.75,4888.5,520,1705927740
4889.5,4888.75,4889.25,311,1705927800
4889.25,4888.5,4889.25,306,1705927860
4889.5,4888.75,4889.25,329,1705927920
4889.5,4889.0,4889.25,170,1705927980
4889.75,4889.0,4889.5,366,1705928040
4889.75,4889.25,4889.25,326,1705928100
4890.0,4889.25,4889.5,495,1705928160
4890.5,4889.25,4889.75,664,1705928220
4890.0,4889.5,4889.75,177,1705928280
4890.25,4889.75,4889.75,215,1705928340
4890.0,4889.5,4889.5,323,1705928400
4889.5,4889.0,4889.0,365,1705928460
4889.0,4888.25,4888.75,653,1705928520
4889.0,4888.5,4889.0,216,1705928580
4889.0,4888.0,4888.25,381,1705928640
4888.5,4888.25,4888.5,253,1705928700
4889.5,4888.5,4889.0,301,1705928760
4889.25,4888.25,4888.5,321,1705928820
4889.0,4888.5,4889.0,589,1705928880
4889.0,4888.0,4888.25,545,1705928940
4888.25,4887.75,4888.0,533,1705929000
4888.25,4887.5,4887.5,461,1705929060
4888.0,4887.5,4887.5,369,1705929120
4888.0,4887.25,4888.0,155,1705929180
4888.25,4888.0,4888.25,424,1705929240
4888.75,4887.5,4887.75,619,1705929300
4888.25,4887.5,4887.75,476,1705929360
4888.0,4887.5,4888.0,256,1705929420
4887.75,4886.75,4887.0,705,1705929480
4887.5,4886.75,4887.25,334,1705929540
4887.5,4886.75,4887.5,567,1705929600
4887.75,4887.25,4887.75,412,1705929660
4888.75,4887.5,4888.5,500,1705929720
4889.0,4888.25,4888.5,353,1705929780
4889.25,4888.25,4889.25,459,1705929840
4889.5,4888.75,4889.25,433,1705929900
4889.25,4888.5,4889.0,458,1705929960
4889.5,4888.75,4889.0,457,1705930020
4889.5,4889.25,4889.25,449,1705930080
4889.75,4889.25,4889.5,257,1705930140
4889.5,4888.0,4889.25,1035,1705930200
4890.0,4888.75,4888.75,1185,1705930260
4889.25,4887.25,4887.5,874,1705930320
4888.0,4886.0,4886.25,723,1705930380
4887.25,4886.25,4886.75,788,1705930440
4887.0,4886.25,4886.75,497,1705930500
4887.25,4886.5,4886.75,561,1705930560
4887.25,4886.0,4886.25,593,1705930620
4887.25,4886.25,4887.0,369,1705930680
4887.0,4886.0,4886.0,432,1705930740
4886.75,4886.0,4886.75,373,1705930800
4887.0,4886.0,4887.0,417,1705930860
4886.75,4885.5,4885.5,626,1705930920
4885.5,4884.75,4885.0,664,1705930980
4885.25,4884.0,4884.5,901,1705931040
4884.75,4884.0,4884.5,625,1705931100
4884.75,4884.0,4884.0,558,1705931160
4884.75,4883.75,4884.75,484,1705931220
4884.75,4883.75,4883.75,384,1705931280
4884.5,4883.5,4884.0,728,1705931340
4884.5,4883.75,4884.5,516,1705931400
4884.75,4884.0,4884.75,644,1705931460
4885.5,4884.25,4885.25,567,1705931520
4886.0,4884.75,4885.75,773,1705931580
4886.0,4885.25,4885.5,412,1705931640
4886.25,4885.5,4886.25,449,1705931700
4886.75,4885.5,4885.75,901,1705931760
4886.25,4885.25,4886.0,757,1705931820
4886.25,4885.5,4886.0,710,1705931880
4886.25,4885.75,4886.0,512,1705931940
4886.25,4885.0,4885.0,670,1705932000
4885.25,4884.25,4885.25,572,1705932060
4885.5,4884.5,4885.0,720,1705932120
4885.25,4884.25,4884.25,473,1705932180
4884.5,4883.5,4883.5,1112,1705932240
4883.75,4883.0,4883.5,869,1705932300
4884.0,4883.25,4883.5,373,1705932360
4884.0,4883.25,4884.0,833,1705932420
4885.0,4883.75,4884.25,657,1705932480
4884.75,4884.0,4884.0,677,1705932540
4884.25,4883.5,4883.5,1027,1705932600
4884.25,4883.25,4883.25,822,1705932660
4884.0,4883.25,4883.75,371,1705932720
4884.25,4883.5,4884.25,685,1705932780
4884.5,4883.75,4884.0,483,1705932840
4885.0,4884.0,4884.75,452,1705932900
4885.5,4884.75,4885.25,570,1705932960
4885.5,4884.75,4885.0,608,1705933020
4885.0,4884.25,4884.25,559,1705933080
4884.75,4884.0,4884.5,378,1705933140
4885.0,4884.25,4884.75,359,1705933200
4885.5,4884.75,4885.25,417,1705933260
4887.0,4884.75,4886.5,1944,1705933320
4887.75,4886.0,4886.75,1622,1705933380
4887.25,4886.0,4886.0,838,1705933440
4887.25,4886.25,4886.75,869,1705933500
4887.25,4886.75,4886.75,742,1705933560
4887.5,4886.75,4887.5,837,1705933620
4887.5,4885.5,4885.5,1744,1705933680
4886.25,4884.5,4885.75,2418,1705933740
4887.5,4885.0,4886.5,11068,1705933800
4888.75,4885.75,4888.0,7818,1705933860
4891.0,4888.0,4889.75,7911,1705933920
4893.0,4889.75,4892.5,6667,1705933980
4894.5,4891.75,4894.0,7188,1705934040
4895.25,4893.25,4893.75,7154,1705934100
4894.25,4890.75,4890.75,6955,1705934160
4894.0,4890.5,4893.5,5558,1705934220
4893.75,4891.75,4892.0,4684,1705934280
4894.75,4891.75,4894.5,5750,1705934340
4895.0,4893.5,4893.75,6105,1705934400
4894.25,4892.5,4892.75,4346,1705934460
4893.0,4890.0,4892.0,6463,1705934520
4892.0,4888.75,4890.25,5440,1705934580
4891.0,4889.0,4890.75,5243,1705934640
4892.0,4889.25,4891.75,5981,1705934700
4893.75,4891.75,4893.25,6625,1705934760
4894.75,4893.0,4893.5,4365,1705934820
4895.0,4893.5,4894.25,4978,1705934880
4894.5,4893.25,4894.0,3702,1705934940
4895.0,4893.5,4895.0,4253,1705935000
4895.75,4894.25,4895.0,4379,1705935060
4896.0,4894.25,4895.75,3652,1705935120
4898.0,4895.25,4897.0,7257,1705935180
4898.0,4896.25,4897.75,3475,1705935240
4898.0,4897.0,4897.75,3489,1705935300
4898.0,4897.0,4897.25,3836,1705935360
4897.5,4894.25,4894.25,5081,1705935420
4894.75,4893.0,4894.25,5284,1705935480
4896.5,4894.25,4896.25,4050,1705935540
4898.25,4896.0,4897.0,7113,1705935600
4897.75,4896.0,4897.5,5149,1705935660
4898.25,4893.0,4894.0,11730,1705935720
4895.0,4893.25,4894.0,4671,1705935780
4894.25,4889.0,4890.0,16854,1705935840
4892.25,4888.5,4891.75,5097,1705935900
4895.25,4892.0,4893.5,4971,1705935960
4894.0,4891.75,4892.25,3258,1705936020
4893.25,4891.75,4893.25,2884,1705936080
4895.0,4893.0,4894.75,2971,1705936140
4896.5,4894.0,4894.25,3503,1705936200
4894.25,4892.25,4893.25,2571,1705936260
4894.75,4892.75,4893.5,2351,1705936320
4895.5,4893.5,4894.75,2663,1705936380
4896.0,4894.5,4895.5,2872,1705936440
4896.75,4894.75,4896.75,3712,1705936500
4896.75,4894.5,4895.25,3369,1705936560
4895.75,4893.5,4895.75,2670,1705936620
4895.75,4893.5,4893.75,2374,1705936680
4894.5,4891.25,4891.75,4775,1705936740
4893.5,4890.75,4892.25,3233,1705936800
4894.0,4892.0,4892.25,4798,1705936860
4893.5,4891.25,4891.75,3954,1705936920
4892.0,4890.25,4890.75,3926,1705936980
4893.0,4890.0,4893.0,4932,1705937040
4895.25,4892.5,4895.0,4535,1705937100
4895.25,4893.5,4894.25,3320,1705937160
4894.5,4891.25,4891.75,3404,1705937220
4892.75,4889.0,4889.5,5421,1705937280
4891.0,4888.5,4889.75,4266,1705937340
