FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1719798300000,1305,1,0,dn,up,0,2,nm,mv,0,1.6569
1719798600000,1310,1,0,up,up,1.5,2.25,mv,mv,2.3434,1.8975
1719798900000,1315,1,0,up,up,0.5,0.5,nm,nm,0.6547,0.4879
1719799200000,1320,1,0,up,dn,0.25,-0.25,nm,nm,0.356,0.257
1719799500000,1325,1,0,dn,dn,-0.25,-0.25,nm,nm,0.3693,0.2507
1719799800000,1330,1,0,dn,dn,-0.25,0,nm,nm,0.3579,0
1719800100000,1335,1,0,up,up,0.25,1.25,nm,mv,0.415,1.3145
1719800400000,1340,1,0,dn,up,0,1.25,nm,mv,0,1.38
1719800700000,1345,1,0,up,up,1,0.75,mv,nm,3.6181,0.8243
1719801000000,1350,1,0,up,dn,0.25,-0.5,nm,nm,0.5883,0.5388
1719801300000,1355,1,0,dn,dn,-0.5,-1,nm,nm,1.1767,1.1481
1719801600000,1360,1,0,dn,dn,-0.25,-1,nm,nm,0.5283,1.1494
1719801900000,1365,1,0,dn,dn,-0.25,0,nm,nm,0.5283,0
1719802200000,1370,1,0,dn,up,-0.5,0.25,nm,nm,1.0252,0.2643
1719802500000,1375,1,0,up,up,0.75,1,mv,nm,1.4186,1.0243
1719802800000,1380,1,0,dn,dn,0,0,nm,nm,0,0
1719803100000,1385,1,0,up,dn,0.25,-0.75,nm,nm,0.5855,0.7778
1719803400000,1390,1,0,dn,dn,-0.25,-0.75,nm,nm,0.6124,0.771
1719803700000,1395,1,0,dn,dn,-0.75,-1.75,mv,mv,1.8371,1.8924
1719804000000,1400,1,0,up,dn,0.25,-0.25,nm,nm,0.5071,0.2703
1719804300000,1405,1,0,dn,dn,-1.25,-0.25,mv,nm,2.6833,0.2626
1719804600000,1410,1,0,up,up,0.75,1.25,mv,mv,1.3685,1.3028
1719804900000,1415,1,0,up,up,0.25,0.5,nm,nm,0.3721,0.6255
1719805200000,1420,1,0,up,dn,0.25,-0.25,nm,nm,0.3721,0.3176
1719805500000,1425,1,0,dn,dn,0,-1.25,nm,mv,0,1.4762
1719805800000,1430,1,0,dn,dn,-0.5,-1,mv,mv,0.8072,1.1711
1719806100000,1435,1,0,dn,dn,-0.75,-0.25,mv,nm,1.1717,0.2921
1719806400000,0,1,0,up,up,0.25,0.5,nm,nm,0.5,0.5937
1719806700000,5,1,0,up,up,0.25,0.25,nm,nm,0.6255,0.3164
1719807000000,10,1,0,dn,dn,0,-0.75,nm,mv,0,1
1719807300000,15,1,0,dn,dn,0,-0.75,nm,mv,0,0.9711
1719807600000,20,1,0,dn,dn,-0.75,-1.25,mv,mv,2,1.644
1719807900000,25,1,0,dn,dn,0,-1,nm,mv,0,1.337
1719808200000,30,1,0,dn,dn,-0.5,-1.5,mv,mv,1.4884,1.9821
1719808500000,35,1,0,dn,dn,-0.5,-1.5,mv,mv,1.4552,1.9209
1719808800000,40,1,0,dn,dn,-0.5,-0.25,mv,nm,1.6483,0.3446
1719809100000,45,1,0,dn,up,-0.5,0.25,mv,nm,1.7889,0.3303
1719809400000,50,1,0,up,up,0.75,2,mv,mv,3.3425,2.5361
1719809700000,55,1,0,dn,up,0,1.75,nm,mv,0,2.215
1719810000000,60,1,0,up,up,1.25,1.75,mv,mv,2.6833,2.3333
1719810300000,65,1,0,up,up,0.5,1.25,mv,mv,0.7276,1.3403
1719810600000,70,1,0,dn,up,0,1.25,nm,mv,0,1.1979
1719810900000,75,1,0,up,up,0.75,1.75,mv,mv,1.3128,1.61
1719811200000,80,1,0,up,up,0.5,1.75,mv,mv,1.1289,1.5557
1719811500000,85,1,0,up,up,0.5,1,mv,mv,1.1547,0.8574
1719811800000,90,1,0,up,up,0.75,0.5,mv,nm,2.0125,0.4188
1719812100000,95,1,0,dn,dn,-0.25,0,nm,nm,1,0
1719812400000,100,1,0,dn,up,0,0.5,nm,nm,0,0.4109
1719812700000,105,1,0,up,up,0.25,1.75,nm,mv,0.6667,1.4381
1719813000000,110,1,0,up,up,0.25,0.5,nm,nm,0.7442,0.41
1719813300000,115,1,0,up,up,1.25,0.5,mv,nm,3.873,0.4201
1719813600000,120,1,0,dn,up,-1,0.5,mv,nm,2.0212,0.4195
1719813900000,125,1,0,up,up,0.25,1.5,nm,mv,0.3721,1.3524
1719814200000,130,1,0,up,up,1.25,1,mv,mv,1.905,0.9655
1719814500000,135,1,0,dn,up,0,0.25,nm,nm,0,0.282
1719814800000,140,1,0,dn,dn,-0.25,-0.75,nm,mv,0.3235,1.0876
1719815100000,145,1,0,up,dn,0.5,-1.75,mv,mv,0.6222,2.8316
1719815400000,150,1,0,dn,dn,-1,-1.25,mv,mv,1.4525,2.0226
1719815700000,155,1,0,dn,up,-1.25,0.25,mv,nm,1.8157,0.354
1719816000000,160,1,0,up,up,1,0.5,mv,nm,1.1753,0.5512
1719816300000,165,1,0,up,up,0.5,1.25,mv,mv,0.636,1.2778
1719816600000,170,1,0,dn,up,-1,0.5,mv,nm,1.2122,0.5174
1719816900000,175,1,0,up,up,1.75,1.5,mv,mv,1.9561,1.5794
1719817200000,180,1,0,dn,dn,-0.25,-2.75,nm,mv,0.2182,2.9931
1719817500000,185,1,0,dn,dn,0,-2.75,nm,mv,0,3.1865
1719817800000,190,1,0,dn,dn,-2.5,-4.5,mv,mv,2.8222,5.0545
1719818100000,195,1,0,dn,dn,-0.25,-2.5,nm,mv,0.1913,2.1828
1719818400000,200,1,0,dn,dn,-1.75,-3.75,mv,mv,1.3839,2.8136
1719818700000,205,1,0,dn,dn,-0.5,-4,mv,mv,0.3693,2.3698
1719819000000,210,1,0,dn,dn,-1.5,-2.75,mv,mv,1.628,1.6227
1719819300000,215,1,0,dn,dn,-2,-4.5,mv,mv,2.2283,2.45
1719819600000,220,1,0,up,dn,0.75,-3.25,mv,mv,0.9383,1.6572
1719819900000,225,1,0,dn,dn,-3.25,-3,mv,mv,3.3659,1.5223
1719820200000,230,1,0,dn,up,-0.75,4.25,mv,mv,0.601,2.1166
1719820500000,235,1,0,up,up,1,2.75,mv,mv,0.7978,1.4061
1719820800000,240,1,0,up,up,4,4,mv,mv,2.6739,2.0845
1719821100000,245,1,0,dn,dn,-2.25,-0.75,mv,nm,0.9641,0.3166
1719821400000,250,1,0,up,up,2.25,2.25,mv,mv,0.9493,0.8765
1719821700000,255,1,0,dn,dn,-0.75,-0.75,mv,nm,0.2977,0.2638
1719822000000,260,1,0,up,dn,0.75,-5.75,mv,mv,0.3589,2.0337
1719822300000,265,1,0,dn,dn,-0.75,-8,mv,mv,0.3744,2.7496
1719822600000,270,1,0,dn,dn,-5.75,-5.5,mv,mv,2.7594,1.9236
1719822900000,275,1,0,dn,up,-1.5,0.5,mv,nm,0.5974,0.1657
1719823200000,280,1,0,up,dn,1.75,0,mv,nm,0.709,0
1719823500000,285,1,0,up,dn,0.25,-2.5,nm,mv,0.1057,0.7421
1719823800000,290,1,0,dn,dn,-2,-4,mv,mv,0.8284,1.1703
1719824100000,295,1,0,dn,dn,-0.75,-3.25,nm,mv,0.3231,0.9595
1719824400000,300,1,0,dn,dn,-1.25,-0.5,mv,nm,0.5385,0.1476
1719824700000,305,1,0,dn,dn,-1.25,-0.75,mv,nm,0.9956,0.2208
1719825000000,310,1,0,up,up,2,0.5,mv,nm,1.6283,0.1483
1719825300000,315,1,0,dn,up,-1.5,2,mv,mv,1.1476,0.5931
1719825600000,320,1,0,dn,up,0,5.25,nm,mv,0,1.5914
1719825900000,325,1,0,up,up,3.5,3.75,mv,mv,2.9104,1.1396
1719826200000,330,1,0,up,up,1.75,0.25,mv,nm,0.9299,0.075
1719826500000,335,1,0,dn,dn,-1.5,-0.75,mv,nm,0.8268,0.219
1719826800000,340,1,0,dn,up,0,1.5,nm,nm,0,0.4299
1719827100000,345,1,0,up,up,0.75,3.25,nm,mv,0.4218,0.9829
1719827400000,350,1,0,up,up,0.75,2.75,nm,mv,0.4783,0.8317
1719827700000,355,1,0,up,up,1.75,1.25,mv,nm,1.1418,0.3822
1719828000000,360,1,0,up,dn,0.25,-1.5,nm,nm,0.2242,0.4396
1719828300000,365,1,0,dn,dn,-0.75,-0.75,nm,nm,0.7606,0.2289
1719828600000,370,1,0,dn,dn,-1,-1,mv,nm,1.2997,0.3696
1719828900000,375,1,0,up,dn,1,-1,mv,nm,1.0638,0.4217
1719829200000,380,1,0,dn,dn,-1,-2.25,mv,mv,1.0366,0.9428
1719829500000,385,1,0,dn,up,-1,0.75,mv,nm,0.9479,0.3117
1719829800000,390,1,0,dn,up,-0.25,2.25,nm,mv,0.3235,0.9648
1719830100000,395,1,0,up,up,2,4.75,mv,mv,2.7713,2.1803
1719830400000,400,1,0,up,up,0.5,2.5,nm,mv,0.4316,1.2618
1719830700000,405,1,0,up,up,2.25,1.5,mv,nm,2.0754,0.7545
1719831000000,410,1,0,dn,dn,-0.25,0,nm,nm,0.1905,0
1719831300000,415,1,0,dn,up,-0.5,1.75,nm,mv,0.4158,0.8144
1719831600000,420,1,0,up,up,0.75,3.25,nm,mv,0.6779,1.5169
1719831900000,425,1,0,up,up,1.5,2.25,mv,mv,1.4493,1.1692
1719832200000,430,1,0,up,dn,1,-0.25,nm,nm,1.0515,0.1378
1719832500000,435,1,0,dn,dn,-0.25,0,nm,nm,0.2629,0
1719832800000,440,1,0,dn,up,-1,1.5,mv,nm,1.3395,0.8076
1719833100000,445,1,0,up,up,1.25,1.5,mv,nm,1.4049,0.7963
1719833400000,450,1,0,up,up,1.25,0.25,mv,nm,1.4158,0.1372
1719833700000,455,1,0,dn,dn,-1,-1,mv,nm,1.0853,0.5638
1719834000000,460,1,0,dn,up,0,1,nm,nm,0,0.5625
1719834300000,465,1,0,dn,up,0,1.75,nm,mv,0,1.0339
1719834600000,470,1,0,up,up,1,0.5,mv,nm,1.0864,0.2928
1719834900000,475,1,0,up,dn,0.75,-1,nm,nm,0.9091,0.609
1719835200000,480,1,0,dn,dn,-1.25,-0.75,mv,nm,1.6465,0.4773
1719835500000,485,1,0,dn,up,-0.5,1.75,nm,mv,0.6061,1.2995
1719835800000,490,1,0,up,up,1,0.75,mv,nm,1.3333,0.5188
1719836100000,495,1,0,up,dn,1.25,-0.5,mv,nm,1.4926,0.3349
1719836400000,500,1,0,dn,dn,-1.5,-4.5,mv,mv,1.628,3.7
1719836700000,505,1,0,dn,dn,-0.25,-3.5,nm,mv,0.2286,3.0326
1719837000000,510,1,0,dn,dn,-2.75,-3,mv,mv,2.6571,2.544
1719837300000,515,1,0,dn,up,-0.5,2,nm,mv,0.3623,1.1937
1719837600000,520,1,0,up,up,0.25,2.5,nm,mv,0.1812,1.3363
1719837900000,525,1,1,up,up,2.25,3.25,mv,mv,1.7688,1.7604
1719838200000,530,1,1,dn,dn,0,-2.75,nm,mv,0,1.5038
1719838500000,535,1,1,up,dn,1,-4.5,mv,mv,0.6838,2.3319
1719838800000,540,1,1,dn,dn,-3.75,-4.25,mv,mv,2.4614,2.0512
1719839100000,545,1,1,dn,dn,-1.75,0,mv,nm,0.9504,0
1719839400000,550,1,1,up,up,1.25,7.25,mv,mv,0.6443,3.1135
1719839700000,555,1,1,up,up,0.5,4.75,nm,mv,0.247,1.9162
1719840000000,560,1,1,up,up,5.5,3,mv,mv,3.1173,1.2086
1719840300000,565,1,1,dn,dn,-1.25,-5.75,mv,mv,0.4377,1.8815
1719840600000,570,1,1,dn,dn,-1.25,-11.75,mv,mv,0.43,3.6283
1719840900000,575,1,1,dn,dn,-3.25,-10.5,mv,mv,1.3132,3.168
1719841200000,580,1,1,dn,dn,-7.25,-3,mv,mv,2.6364,0.8414
1719841500000,585,1,1,dn,up,0,5.75,nm,mv,0,1.2959
1719841800000,590,1,1,up,up,4.25,4,mv,mv,1.1153,0.816
1719842100000,595,1,1,up,dn,1.5,-21,mv,mv,0.4344,4.3032
1719842400000,600,1,1,dn,dn,-1.75,-8,mv,mv,0.4823,1.5475
1719842700000,605,1,1,dn,dn,-20.75,-6,mv,mv,5.702,1.1426
1719843000000,610,1,1,up,up,14.5,16,mv,mv,1.753,2.2935
1719843300000,615,1,1,up,dn,0.25,-6.25,nm,mv,0.0238,0.8787
1719843600000,620,1,1,up,dn,1.25,-8.75,nm,mv,0.1189,1.2343
1719843900000,625,1,1,dn,dn,-7.75,-9,mv,mv,0.7483,1.0956
1719844200000,630,1,1,dn,dn,-2.25,-6.75,nm,mv,0.2126,0.8257
1719844500000,635,1,1,up,dn,1,-6.5,nm,mv,0.0945,0.7828
1719844800000,640,1,1,dn,dn,-5.5,-1.25,mv,nm,0.8201,0.1485
1719845100000,645,1,1,dn,up,-2,3.5,nm,mv,0.5862,0.4137
1719845400000,650,1,1,up,up,6.25,6.5,mv,mv,1.9261,0.7684
1719845700000,655,1,1,dn,up,-0.75,5.5,nm,mv,0.1664,0.681
1719846000000,660,1,1,up,up,1,4.75,nm,mv,0.277,0.5933
1719846300000,665,1,1,up,up,5.25,2.25,mv,nm,1.4763,0.2739
1719846600000,670,1,1,dn,up,-1.5,3.5,nm,mv,0.3685,0.4134
1719846900000,675,1,1,dn,up,-1.5,4.5,nm,mv,0.4626,0.5367
1719847200000,680,1,1,up,up,6.5,2.75,mv,nm,2.0567,0.3355
1719847500000,685,1,1,dn,dn,-0.5,-5.25,nm,mv,0.1551,0.635
1719847800000,690,1,1,dn,dn,-3.25,-1,mv,nm,1.0168,0.1217
1719848100000,695,1,1,dn,up,-1.5,4,nm,mv,0.4084,0.4893
1719848400000,700,1,1,up,up,3.75,8,mv,mv,1.1928,1.1867
1719848700000,705,1,1,up,up,1.75,0.5,nm,nm,0.5139,0.077
1719849000000,710,1,1,up,up,2.5,7,nm,mv,0.7605,1.0955
1719849300000,715,1,1,dn,up,-3.75,5.5,mv,mv,1.5487,0.9977
1719849600000,720,1,1,up,up,8.25,10,mv,mv,2.8519,1.8875
1719849900000,725,1,1,up,up,1,1.5,nm,nm,0.2617,0.2996
1719850200000,730,1,1,up,up,0.75,2.5,nm,nm,0.2106,0.5655
1719850500000,735,1,1,dn,dn,-0.25,-0.5,nm,nm,0.0709,0.1184
1719850800000,740,1,1,up,up,2,2,nm,nm,0.5548,0.5607
1719851100000,745,1,1,dn,up,-2.25,0.5,nm,nm,0.6277,0.1474
1719851400000,750,1,1,up,up,2.25,0.75,nm,nm,0.6905,0.2129
1719851700000,755,1,1,up,dn,0.5,-2.25,nm,nm,0.3308,0.6509
1719852000000,760,1,1,dn,dn,-2,-2.25,nm,nm,1.3333,0.6501
1719852300000,765,1,1,dn,dn,-0.75,-2.75,nm,nm,0.428,0.7937
1719852600000,770,1,1,up,dn,0.5,-1.25,nm,nm,0.2815,0.3429
1719852900000,775,1,1,dn,dn,-2.5,-0.5,nm,nm,1.5984,0.132
1719853200000,780,1,1,up,up,0.75,3.5,nm,nm,0.4635,0.8979
1719853500000,785,1,1,up,dn,1.25,-1,nm,nm,0.9764,0.2534
1719853800000,790,1,1,up,up,1.5,0.75,nm,nm,1.0639,0.2064
1719854100000,795,1,1,dn,dn,-3.75,-1.25,mv,nm,2.7273,0.3483
1719854400000,800,1,1,up,up,3,3,mv,nm,1.4971,0.8293
1719854700000,805,1,1,dn,up,-0.5,1,nm,nm,0.211,0.3043
1719855000000,810,1,1,up,dn,0.5,-1,nm,nm,0.2364,0.2999
1719855300000,815,1,1,up,dn,1,-0.75,nm,nm,0.474,0.2446
1719855600000,820,1,1,dn,dn,-2.5,-2.5,nm,nm,1.194,0.8721
1719855900000,825,1,1,up,dn,0.75,-1,nm,nm,0.3356,0.5523
1719856200000,830,1,1,dn,up,-0.75,0.5,nm,nm,0.4527,0.2792
1719856500000,835,1,1,dn,up,-1,4.5,nm,mv,0.8402,2.5371
1719856800000,840,1,1,up,up,2.25,8,nm,mv,1.8414,4.4912
1719857100000,845,1,1,up,up,3.25,2.75,mv,nm,2.0959,1.6117
1719857400000,850,1,1,up,dn,2.5,-5.5,mv,mv,1.2677,2.7052
1719857700000,855,1,1,dn,dn,-3,-7.5,mv,mv,1.8468,2.7192
1719858000000,860,1,1,dn,dn,-5,-4.25,mv,mv,2.2113,1.5496
1719858300000,865,1,1,up,up,0.5,1.25,nm,nm,0.1626,0.4147
1719858600000,870,1,1,up,dn,0.25,-1.75,nm,nm,0.0818,0.5071
1719858900000,875,1,1,up,dn,0.5,-0.25,nm,nm,0.1719,0.0698
1719859200000,880,1,1,dn,dn,-2.5,-2,mv,nm,0.996,0.5567
1719859500000,885,1,1,up,dn,1.75,0,mv,nm,0.8319,0
1719859800000,890,1,1,dn,up,-1.25,1.5,nm,nm,0.5455,0.4277
1719860100000,895,1,1,dn,up,-0.5,2.75,nm,mv,0.3636,0.781
1719860400000,900,1,1,up,up,3.25,1.75,mv,nm,2.4083,0.4978
1719860700000,905,1,1,dn,dn,0,-3.75,nm,mv,0,1.0859
1719861000000,910,1,1,dn,dn,-1.5,-6.75,mv,mv,0.7907,1.9203
1719861300000,915,1,1,dn,up,-2.25,0.25,mv,nm,1.3298,0.0706
1719861600000,920,1,1,dn,up,-3,1,mv,nm,1.6928,0.2751
1719861900000,925,1,1,up,up,5.5,3.75,mv,mv,2.7241,0.962
1719862200000,930,1,1,dn,dn,-1.5,-1,mv,nm,0.489,0.2564
1719862500000,935,1,1,dn,up,-0.25,7.5,nm,mv,0.0888,1.9186
1719862800000,940,1,1,up,up,0.75,6,nm,mv,0.2669,1.5544
1719863100000,945,1,0,up,up,7,5.25,mv,mv,2.4986,1.6078
1719863400000,950,1,0,dn,dn,-1.75,-2,mv,nm,0.482,0.538
1719863700000,955,1,0,dn,dn,0,-1.75,nm,nm,0,0.4572
1719864000000,960,1,0,dn,dn,-0.25,-1.25,nm,nm,0.085,0.3511
1719864300000,965,1,0,dn,dn,-1.5,-1,mv,nm,0.5319,0.2921
1719864600000,970,1,0,up,up,0.5,0.5,nm,nm,0.17,0.1442
1719864900000,975,1,0,dn,dn,0,-0.25,nm,nm,0,0.0724
1719865200000,980,1,0,dn,dn,0,-0.25,nm,nm,0,0.0721
1719865500000,985,1,0,dn,dn,-0.25,-0.25,nm,nm,0.4036,0.0733
1719865800000,990,1,0,dn,dn,0,0,nm,nm,0,0
1719866100000,995,1,0,dn,dn,0,0,nm,nm,0,0
1719866400000,1000,1,0,dn,dn,0,-0.25,nm,nm,0,0.074
1719866700000,1005,1,0,dn,up,0,2.25,nm,mv,0,0.669
1719867000000,1010,1,0,dn,up,-0.25,2,nm,mv,2.6833,0.6217
1719867300000,1015,1,0,up,up,2.5,1.75,mv,nm,21.2132,0.6477
1719871200000,1080,2,0,dn,dn,-0.25,-1.5,nm,nm,0.2619,0.5527
1719871500000,1085,2,0,dn,dn,-0.5,-1.5,nm,nm,0.5126,0.5508
1719871800000,1090,2,0,dn,dn,-0.75,-1.5,nm,nm,0.7348,0.5658
1719872100000,1095,2,0,dn,dn,-0.25,-1,nm,nm,0.2299,0.3739
1719872400000,1100,2,0,dn,dn,-0.5,-1,nm,nm,0.4562,0.4549
1719872700000,1105,2,0,dn,dn,-0.25,0,nm,nm,0.2247,0
1719873000000,1110,2,0,dn,dn,-0.25,-0.25,nm,nm,1.3416,0.2004
1719873300000,1115,2,0,up,dn,0.5,-1.5,nm,nm,2.6833,1.2575
1719873600000,1120,2,0,dn,dn,-0.5,-2,nm,mv,1.3093,1.756
1719873900000,1125,2,0,dn,dn,-1.5,-2,mv,mv,4.4653,1.8027
1719874200000,1130,2,0,dn,dn,0,-0.5,nm,nm,0,0.4398
1719874500000,1135,2,0,dn,dn,-0.5,-2,nm,mv,0.8242,1.6671
1719874800000,1140,2,0,dn,dn,0,0,nm,nm,0,0
1719875100000,1145,2,0,dn,dn,-1.5,0,mv,nm,2.4054,0
1719875400000,1150,2,0,up,up,1.5,1.25,mv,nm,2.4054,0.9525
1719875700000,1155,2,0,dn,dn,0,-0.5,nm,nm,0,0.381
1719876000000,1160,2,0,dn,dn,-0.25,-2.5,nm,mv,0.2822,1.905
1719876300000,1165,2,0,dn,dn,-0.25,-1.5,nm,nm,0.2819,1.0934
1719876600000,1170,2,0,dn,dn,-2,-1.5,mv,mv,2.2883,1.2397
1719876900000,1175,2,0,up,up,0.75,1.5,nm,mv,0.6671,1.3461
1719877200000,1180,2,0,dn,up,-0.25,0.75,nm,nm,0.2327,0.805
1719877500000,1185,2,0,up,up,1,1.75,mv,mv,1.2122,1.8783
1719877800000,1190,2,0,dn,dn,0,-0.25,nm,nm,0,0.2308
1719878100000,1195,2,0,up,dn,0.75,-0.5,nm,nm,0.7768,0.4432
1719878400000,1200,2,0,dn,dn,-1,-5,mv,mv,0.9856,3.9775
1719878700000,1205,2,0,dn,dn,-0.25,-4.25,nm,mv,0.3579,3.3889
1719879000000,1210,2,0,dn,dn,-3.75,-4.5,mv,mv,5.614,3.606
1719879300000,1215,2,0,dn,dn,-0.25,-2.25,nm,mv,0.1585,1.3988
1719879600000,1220,2,0,dn,dn,-0.5,-1.75,nm,mv,0.3482,0.9789
1719879900000,1225,2,0,dn,dn,-1.5,-1.25,mv,nm,1.0681,0.6401
1719880200000,1230,2,0,up,up,0.25,2,nm,mv,0.205,1.0204
1719880500000,1235,2,0,dn,up,0,1,nm,nm,0,0.5104
1719880800000,1240,2,0,up,up,1.75,1.75,mv,mv,1.2822,0.8977
1719881100000,1245,2,0,dn,dn,-0.75,-0.25,nm,nm,0.771,0.1211
1719881400000,1250,2,0,up,up,0.75,0.75,mv,nm,0.7442,0.3563
1719881700000,1255,2,0,dn,dn,-0.25,0,nm,nm,0.241,0
1719882000000,1260,2,0,up,up,0.25,1,nm,mv,0.3141,0.4672
1719882300000,1265,2,0,dn,dn,0,0,nm,nm,0,0
1719882600000,1270,2,0,up,up,0.75,0.5,mv,nm,0.9422,0.2341
1719882900000,1275,2,0,dn,up,-0.75,0.25,mv,nm,1.4013,0.1158
1719883200000,1280,2,0,up,up,0.5,1,nm,mv,0.9342,0.4746
1719883500000,1285,2,0,up,up,0.5,1,nm,mv,1.0142,0.4765
1719883800000,1290,2,0,dn,up,0,1,nm,mv,0,0.4923
1719884100000,1295,2,0,up,dn,0.5,-0.5,nm,nm,1.0142,0.2419
1719884400000,1300,2,0,up,dn,0.5,-1,nm,mv,1,0.476
1719884700000,1305,2,0,dn,dn,-1.5,-0.75,mv,nm,3.2199,0.4104
1719885000000,1310,2,0,dn,up,0,0.25,nm,nm,0,0.1614
1719885300000,1315,2,0,up,up,0.75,1,mv,mv,1.0607,0.878
1719885600000,1320,2,0,dn,dn,-0.5,-0.25,nm,nm,0.674,0.2487
1719885900000,1325,2,0,up,dn,0.75,-0.25,mv,nm,0.9748,0.2844
1719886200000,1330,2,0,dn,dn,-0.5,-3,nm,mv,0.6222,3.7738
1719886500000,1335,2,0,dn,dn,-0.5,-3.75,nm,mv,0.636,5.1875
1719886800000,1340,2,0,dn,dn,-2,-3.25,mv,mv,3.5777,4.5167
1719887100000,1345,2,0,dn,dn,-1.25,-2,mv,mv,1.3416,2.0637
1719887400000,1350,2,0,dn,dn,0,-1.5,nm,mv,0,1.152
1719887700000,1355,2,0,dn,dn,-0.75,-0.5,mv,nm,0.8581,0.3423
1719888000000,1360,2,0,dn,up,-0.75,0.75,mv,nm,1.1717,0.4989
1719888300000,1365,2,0,up,up,1,1.25,mv,mv,1.6,0.8475
1719888600000,1370,2,0,up,dn,0.5,-1.5,nm,mv,0.5298,1.0221
1719888900000,1375,2,0,dn,dn,-0.25,-1.5,nm,mv,0.3193,1.0138
1719889200000,1380,2,0,dn,dn,-1.75,-2,mv,mv,2.7515,1.3074
1719889500000,1385,2,0,up,up,0.5,0.75,nm,nm,0.5571,0.5024
1719889800000,1390,2,0,dn,up,-0.75,0.25,mv,nm,0.814,0.1734
1719890100000,1395,2,0,up,up,1,1.25,mv,mv,1.0853,0.8998
1719890400000,1400,2,0,dn,up,0,1,nm,mv,0,0.6925
1719890700000,1405,2,0,up,up,0.25,0.75,nm,nm,0.2832,0.5102
1719891000000,1410,2,0,up,dn,0.75,-0.5,mv,nm,0.8347,0.3226
1719891300000,1415,2,0,dn,up,-0.25,0.25,nm,nm,0.4411,0.1576
1719891600000,1420,2,0,dn,up,-1,0.5,mv,nm,1.6971,0.318
1719891900000,1425,2,0,up,up,1.5,2,mv,mv,2.2814,1.2747
1719892200000,1430,2,0,dn,dn,0,0,nm,nm,0,0
1719892500000,1435,2,0,up,up,0.5,0.75,nm,nm,0.6387,0.4983
1719892800000,0,2,0,dn,up,-0.5,0.25,nm,nm,0.6325,0.179
1719893100000,5,2,0,up,up,0.75,0.75,mv,nm,0.9422,0.6313
1719893400000,10,2,0,dn,up,0,0.75,nm,nm,0,0.6819
1719893700000,15,2,0,dn,up,0,1.25,nm,mv,0,1.2157
1719894000000,20,2,0,up,up,0.75,1,mv,mv,1.8665,0.9802
1719894300000,25,2,0,up,dn,0.5,-0.25,mv,nm,1.0954,0.245
1719894600000,30,2,0,dn,dn,-0.25,-0.75,nm,nm,0.5477,0.7351
1719894900000,35,2,0,dn,dn,-0.5,-0.5,mv,nm,1.272,0.5345
1719895200000,40,2,0,dn,dn,0,0,nm,nm,0,0
1719895500000,45,2,0,dn,dn,0,-0.25,nm,nm,0,0.3824
1719895800000,50,2,0,dn,dn,0,-0.75,nm,mv,0,1.0798
1719896100000,55,2,0,dn,dn,-0.25,0,nm,nm,0.8242,0
1719896400000,60,2,0,dn,dn,-0.5,-0.25,mv,nm,2.6833,0.3606
1719896700000,65,2,0,up,up,0.75,0.25,mv,nm,3.3425,0.3458
1719897000000,70,2,0,dn,up,-0.5,1.5,mv,mv,1.3093,2.0925
1719897300000,75,2,0,dn,up,0,2.75,nm,mv,0,3.9034
1719897600000,80,2,0,up,up,2,2.5,mv,mv,4.7068,3.5486
1719897900000,85,2,0,up,up,0.75,2.75,mv,mv,0.8429,3.6265
1719898200000,90,2,0,dn,up,-0.25,1.5,nm,mv,0.286,1.7383
1719898500000,95,2,0,up,up,2.25,2,mv,mv,2.6966,2.0284
1719898800000,100,2,0,dn,dn,-0.5,-0.5,mv,nm,0.4653,0.4494
1719899100000,105,2,0,up,dn,0.25,-0.75,nm,nm,0.2327,0.6657
1719899400000,110,2,0,dn,dn,-0.25,-1.25,nm,mv,0.2379,1.0714
1719899700000,115,2,0,dn,dn,-0.75,-2,mv,mv,0.8042,1.6649
1719900000000,120,2,0,dn,dn,-0.25,-2.5,nm,mv,0.2507,2.0235
1719900300000,125,2,0,dn,dn,-1,-1,mv,mv,1.0026,0.7705
1719900600000,130,2,0,dn,up,-1.25,0.25,mv,nm,3.1277,0.1777
1719900900000,135,2,0,up,dn,1.25,-1.25,mv,mv,2.4577,0.8147
1719901200000,140,2,0,up,dn,0.25,-2.25,nm,mv,0.3074,1.4497
1719901500000,145,2,0,dn,dn,-2.75,-2,mv,mv,3.2476,1.2894
1719901800000,150,2,0,up,up,0.25,0.5,nm,nm,0.199,0.3154
1719902100000,155,2,0,up,dn,0.5,-0.75,nm,nm,0.3863,0.4494
1719902400000,160,2,0,dn,dn,-0.25,-1.25,nm,mv,0.1885,0.7196
1719902700000,165,2,0,dn,dn,-1,-4,mv,mv,0.796,2.2991
1719903000000,170,2,0,dn,dn,0,-5,nm,mv,0,2.8607
1719903300000,175,2,0,dn,dn,-3,-6.5,mv,mv,2.743,3.7623
1719903600000,180,2,0,dn,dn,-2,-3.5,mv,mv,1.6971,1.9635
1719903900000,185,2,0,dn,dn,-1.5,-2.25,mv,mv,1.2384,1.1887
1719904200000,190,2,0,dn,dn,0,-2,nm,mv,0,0.9706
1719904500000,195,2,0,dn,dn,-0.75,-1.75,mv,mv,0.7006,0.8862
1719904800000,200,2,0,dn,dn,-1.25,-3,mv,mv,1.153,1.7123
