FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff
1728398100000,-0.0052,0.0184,0.0292,0.0016,0.0203,-0.0473,0.007,0.0552,-0.0375,0.0233,84.6162,5.5161,3.4399,2.4353,0.0431,-0.0195
1728398400000,0.1506,0.0727,0.0625,0.038,0.0288,0.1558,0.0262,0.049,0.0184,0.0249,81.3566,1.1272,-9.0775,-12.5173,-0.0322,0.0536
1728398700000,0.0122,0.0814,0.0525,0.0371,0.0282,-0.1384,0.063,0.0309,0.0178,0.0228,80.9689,1.105,-0.489,8.5884,-0.0146,0.0285
1728399000000,-0.0376,-0.0127,0.0417,0.0355,0.0199,-0.0498,-0.0854,0.0125,0.0311,0.0112,66.8831,-4.1415,7.3239,7.813,0.0163,-0.0254
1728399300000,0.0044,-0.0166,-0.007,0.0277,0.0156,0.042,-0.098,-0.0695,0.0242,0.0008,65.7407,-1.8984,7.3511,0.0271,0.0217,-0.0056
1728399600000,0.0315,0.0179,-0.0006,0.026,0.0112,0.0271,0.0306,-0.0531,0.0295,-0.0088,74.0741,4.7529,8.4529,1.1018,0.004,0.0414
1728399900000,-0.0245,0.0035,0.0038,0.0228,0.0122,-0.056,0.0201,-0.038,0.0212,-0.0056,67.588,1.0712,10.8552,2.4023,0.0245,-0.0446
1728400200000,-0.0577,-0.0411,-0.0169,-0.0119,0.013,-0.0332,-0.059,-0.0099,-0.0499,0.0028,52.3148,-9.2826,2.7194,-8.1357,0.0269,-0.0041
1728400500000,0.0079,-0.0249,-0.0248,-0.0127,0.0122,0.0656,-0.0284,-0.0242,-0.0498,0.0031,51.4778,-7.8929,1.452,-1.2675,-0.0055,-0.0388
1728400800000,-0.0009,0.0035,-0.0169,-0.0066,0.0145,-0.0087,0.0446,-0.0207,-0.042,0.0059,50.9901,-8.6872,-0.0621,-1.5141,0.0222,0.0021
1728401100000,0.049,0.0241,0.0187,0.0009,0.0143,0.0499,0.049,0.0356,-0.0269,0.0082,60.6648,-0.2208,2.9062,2.9683,0.003,0.0104
1728401400000,-0.014,0.0175,0.0114,-0.0067,0.0096,-0.063,0.014,0.0361,-0.0327,-0.0101,51.8293,-1.6797,4.1109,1.2047,-0.0498,-0.0181
1728401700000,0.0175,0.0017,0.0175,0.0003,0.0115,0.0315,-0.0223,0.0344,-0.0225,-0.0088,55.7692,2.0377,7.4968,3.3859,0.0251,0.006
1728402000000,0.0087,0.0131,0.0041,0.0114,-0.0003,-0.0087,-0.0044,-0.0146,0.0233,-0.0291,50.7692,2.7785,7.6862,0.1894,0.0196,-0.0038
1728402300000,0.0017,0.0052,0.0093,0.0104,-0.0012,-0.007,0.0035,-0.002,0.023,-0.0294,73.6264,3.1488,4.9755,-2.7107,-0.0065,-0.0017
1728402600000,0.0578,0.0298,0.0228,0.0201,0.0068,0.056,0.0167,0.0053,0.0267,-0.0132,98.0882,12.9141,5.0136,0.0381,-0.0081,0.0509
1728402900000,0.0043,0.031,0.0213,0.0127,0.0068,-0.0535,0.0258,0.0172,0.0118,-0.0088,94.9074,12.5759,4.325,-0.6885,0.0004,0.0118
1728403200000,-0.0847,-0.0402,-0.0076,0.0009,-0.0029,-0.089,-0.07,-0.0169,0.0076,-0.0141,50,-2.7827,-8.2189,-12.544,0.054,-0.0757
1728403500000,-0.021,-0.0529,-0.0338,-0.0055,-0.0026,0.0638,-0.0839,-0.0566,-0.0058,-0.0148,38.8889,-6.1237,-2.2154,6.0035,0.0139,-0.0235
1728403800000,0.007,-0.007,-0.0329,-0.0058,0.0028,0.028,0.0332,-0.0542,-0.0172,-0.0102,42.5926,-5.142,4.4252,6.6406,0.0119,0.0276
1728404100000,0.0175,0.0122,0.0012,-0.0032,0.0036,0.0105,0.0651,0.0087,-0.0136,-0.0086,44.086,-2.3392,3.3001,-1.1251,-0.0269,0.0258
1728404400000,-0.0219,-0.0022,0.0009,-0.0165,0.0018,-0.0394,0.0048,0.0347,-0.0366,-0.0126,30.6452,-6.6322,5.5013,2.2011,0.0171,-0.0177
1728404700000,0.0603,0.0192,0.0187,-0.0071,0.0028,0.0822,0.007,0.0516,-0.0198,-0.0115,67.7419,4.3597,-0.4209,-5.9222,-0.0249,0.0027
1728405000000,-0.0087,0.0258,0.0099,0.0055,0.0032,-0.0691,0.028,0.0087,0.0047,-0.0064,62.3656,2.2453,6.1084,6.5293,-0.0078,-0.0011
1728405300000,0.0157,0.0035,0.0224,0.0117,0.0031,0.0245,-0.0157,0.0216,0.0172,-0.0085,72.043,4.7616,2.8988,-3.2096,0.0386,-0.0194
1728405600000,-0.0052,0.0052,0.0006,0.0096,0.0019,-0.021,-0.0206,-0.0181,0.0154,0.0022,68.8172,3.4369,5.5124,2.6136,-0.016,0.0176
1728405900000,-0.0542,-0.0297,-0.0146,-0.0023,-0.0028,-0.0489,-0.0332,-0.0245,0.0009,-0.0016,35.4839,-6.2728,-7.1384,-12.6508,-0.0001,-0.0125
1728406200000,0.028,-0.0131,-0.0105,0.006,-0.0052,0.0822,-0.0184,-0.0329,0.0224,-0.012,52.6882,0,1.0918,8.2302,-0.0233,0.0276
1728406500000,-0.0035,0.0122,-0.0099,-0.0047,-0.0059,-0.0315,0.042,-0.0105,0.0025,-0.0127,50.5431,0.4539,5.5187,4.4268,-0.0012,-0.0039
1728406800000,-0.0612,-0.0323,-0.0122,-0.0134,-0.0039,-0.0577,-0.0192,0.0023,-0.0189,-0.001,14.2857,-10.3562,-5.0332,-10.5518,0.0139,-0.0438
1728407100000,-0.1277,-0.0944,-0.0641,-0.0373,-0.0128,-0.0665,-0.1067,-0.0536,-0.049,-0.0102,14.2071,-32.0282,-7.2492,-2.216,-0.0047,-0.038
1728407400000,0.0841,-0.0219,-0.035,-0.0224,-0.0064,0.2118,0.0105,-0.0251,-0.0321,-0.0092,42.6036,-14.9775,-0.0355,7.2136,-0.0273,0.0634
1728407700000,-0.0473,0.0184,-0.0303,-0.0213,-0.0118,-0.1313,0.1128,-0.0181,-0.0189,-0.0154,26.6272,-21.6616,3.6041,3.6396,-0.0048,-0.043
1728408000000,0.0438,-0.0018,0.0269,-0.0187,-0.0063,0.091,0.0201,0.091,-0.0246,-0.0082,41.4201,-12.3368,7.2375,3.6334,-0.0035,0.0008
1728408300000,-0.0053,0.0193,-0.0029,-0.0189,-0.0118,-0.049,0.0009,0.0321,-0.0143,-0.0146,39.645,-11.0907,8.2005,0.9631,0.0265,-0.0022
1728408600000,0.0245,0.0096,0.021,-0.0047,-0.009,0.0298,0.0114,0.0513,0.0087,-0.0122,47.929,-4.7394,7.9499,-0.2506,-0.0221,0.0324
1728408900000,-0.014,0.0053,0.0018,0.0143,-0.0115,-0.0385,-0.014,-0.0251,0.0516,-0.0146,44.5183,-5.2012,4.2087,-3.7413,-0.0002,0.0127
1728409200000,0.028,0.007,0.0128,0.005,-0.0087,0.042,-0.0026,0.0158,0.0274,-0.0106,54.9383,1.7533,6.5441,2.3354,0.0359,-0.0255
1728409500000,-0.014,0.007,0,0.0105,-0.0054,-0.042,0.0017,-0.021,0.0318,-0.0026,57.0423,0.1324,5.7528,-0.7913,-0.0144,0.0152
1728409800000,0.0228,0.0044,0.0122,0.007,-0.0058,0.0368,-0.0026,0.0105,0.0257,-0.0006,66.1972,5.5463,2.4892,-3.2635,-0.0086,0.0255
1728410100000,0.0447,0.0338,0.0178,0.0153,-0.0018,0.022,0.0268,0.005,0.0343,0.0041,84.2042,14.3618,-0.1487,-2.638,0.0049,0.0208
1728410400000,0.0165,0.0306,0.028,0.014,0.0047,-0.0282,0.0262,0.028,0.0187,0.0086,93.4783,16.6101,0.8774,1.0262,0.0166,0.0132
1728410700000,-0.007,0.0047,0.0181,0.0152,0.0147,-0.0235,-0.029,0.0058,0.0009,0.0276,88.0597,12.5143,1.2619,0.3845,0.007,-0.0078
1728411000000,0.02,0.0065,0.0098,0.0138,0.0094,0.027,-0.0241,-0.008,0.0089,0.0158,93.8871,14.5292,0.5571,-0.7048,0.0107,-0.0027
1728411300000,0.0028,0.0114,0.0052,0.0166,0.0136,-0.0172,0.0066,-0.0228,0.0061,0.0254,93.7198,12.4996,2.015,1.4579,0.0114,-0.0225
1728411600000,-0.0017,0.0005,0.007,0.0125,0.0098,-0.0045,-0.006,-0.0111,0.0055,0.0161,87.1658,10.3197,-2.6968,-4.7118,0.0017,-0.0044
1728411900000,0.0053,0.0018,0.0021,0.006,0.0107,0.007,-0.0096,-0.0077,-0.0094,0.0225,90.385,9.3018,3.4086,6.1054,-0.0005,0.0145
1728412200000,0.007,0.0061,0.0035,0.0044,0.0092,0.0017,0.0056,-0.0017,-0.0096,0.0182,93.9024,8.8846,-1.6415,-5.0502,0.0214,-0.0206
1728412500000,0.1014,0.0542,0.0379,0.0224,0.0188,0.0944,0.0524,0.0309,0.0073,0.0303,85.8065,17.7371,-13.9761,-12.3345,-0.0258,0.0197
1728412800000,-0.036,0.0327,0.0241,0.0131,0.0135,-0.1374,0.0265,0.022,-0.0007,0.0222,72.4903,9.4332,0.074,14.0501,-0.0017,-0.0034
1728413100000,0.0168,-0.0096,0.0274,0.0154,0.016,0.0529,-0.0638,0.0239,-0.0012,0.0214,78,9.5644,4.2454,4.1714,-0.0003,0.0041
1728413400000,0.0227,0.0198,0.0012,0.0195,0.016,0.0059,-0.0129,-0.0367,0.007,0.0219,85.1852,9.9932,2.0267,-2.2186,-0.0203,0.0205
1728413700000,0.0227,0.0227,0.0208,0.0224,0.0142,-0,0.0323,-0.0033,0.0165,0.016,85,9.0433,2.2028,0.1761,-0.0156,0.0266
1728414000000,-0.0314,-0.0044,0.0047,0.016,0.0102,-0.0541,-0.0241,-0.0227,0.0117,0.0055,68.6957,1.1081,-2.525,-4.7278,0.022,-0.008
1728414300000,-0.0087,-0.0201,-0.0058,-0.0023,0.0101,0.0227,-0.0428,-0.007,-0.0248,-0.0047,64.3478,-1.5921,1.0977,3.6227,-0.0219,0.0161
1728414600000,0.0122,0.0017,-0.0093,0.0057,0.0094,0.021,0.0061,-0.0301,-0.0074,0,70.4348,0.5712,3.9449,2.8472,-0.0051,0.0112
1728414900000,0.0559,0.0341,0.0198,0.0122,0.0138,0.0437,0.0541,0.0151,-0.0032,0.0003,96.5812,10.8784,-0.817,-4.7619,-0.0299,0.0317
1728415200000,-0.0035,0.0262,0.0215,0.0079,0.0137,-0.0594,0.0245,0.0274,-0.0117,0.0039,94.8718,8.5055,1.4541,2.2711,-0.0036,-0.0027
1728415500000,0,-0.0017,0.0175,0.0041,0.0133,0.0035,-0.0358,0.0268,-0.0184,0.0026,86.0465,2.7341,2.0444,0.5903,0.0094,0
1728415800000,0.0768,0.0384,0.0244,0.0221,0.0191,0.0768,0.0122,0.0046,0.0061,0.0099,87.8378,2.7865,-5.6765,-7.721,-0.0131,-0.0004
1728416100000,0.0523,0.0646,0.0431,0.0323,0.015,-0.0245,0.0663,0.0215,0.0346,-0.0038,93.6396,5.7401,-0.3103,5.3662,-0.0122,-0.0031
1728416400000,-0.0331,0.0096,0.032,0.0247,0.0152,-0.0855,-0.0288,0.0145,0.019,0.0018,80.212,-0.6577,3.5335,3.8439,0.0072,-0.0223
1728416700000,0.0035,-0.0148,0.0076,0.016,0.0141,0.0366,-0.0794,-0.0169,0.0038,-0.0019,81.1594,-0.2094,3.8209,0.2873,-0.0011,0.0261
1728417000000,0.0192,0.0113,-0.0035,0.0198,0.0138,0.0157,0.0017,-0.0465,0.0119,-0.0022,83.6735,0.6061,1.1749,-2.646,-0.031,0.0498
1728417300000,-0.0715,-0.0262,-0.0163,0.0079,0.006,-0.0907,-0.0113,-0.0483,0.0038,-0.0082,55.7823,-11.008,-8.7879,-9.9629,0.0007,-0.0417
1728417600000,-0.068,-0.0697,-0.0401,-0.0163,0.0029,0.0034,-0.0811,-0.0477,-0.0384,-0.0073,26.7606,-21.5943,-2.393,6.3949,0.0326,-0.044
1728417900000,0.0506,-0.0087,-0.0296,-0.0166,0.0079,0.1187,0.0174,-0.0262,-0.0489,-0.0022,43.1818,-12.0422,1.1088,3.5018,-0.0058,0.011
1728418200000,0.0087,0.0297,-0.0029,-0.0096,0.0076,-0.0419,0.0994,0.0134,-0.0343,-0.0018,44.8819,-9.8171,6.0824,4.9736,0.0054,-0.0038
1728418500000,-0.0297,-0.0105,0.0099,-0.0151,0.0004,-0.0384,-0.0017,0.05,-0.0311,-0.0134,26.2712,-12.9745,4.6226,-1.4598,0.0037,0.0038
1728418800000,-0.0001,-0.0149,-0.007,-0.0183,0.0007,0.0296,-0.0446,0.0226,-0.0381,-0.013,18.6449,-10.9534,7.5452,2.9226,-0.0046,-0.0085
1728419100000,0.0158,0.0079,-0.0047,-0.0038,0.002,0.0159,0.0183,-0.0017,-0.0116,-0.0112,27.1028,-6.7415,9.3324,1.7872,-0.0016,0.0076
1728419400000,0,0.0079,0.0052,0.0076,-0.0044,-0.0158,0.0228,-0.0047,0.0238,-0.0234,27.1028,-5.2411,9.8666,0.5342,-0.0071,-0.016
1728419700000,0.014,0.007,0.0099,0.0015,-0.0076,0.014,-0.0009,0.0169,0.018,-0.0225,34.5794,-1.1972,5.7957,-4.0708,0.0096,0.0107
1728420000000,0.014,0.014,0.0093,0.0023,-0.0036,-0,0.0061,0.014,0.0119,-0.0189,42.0561,2.1361,7.3278,1.532,-0.014,-0.014
1728420300000,-0.0017,0.0061,0.0087,0.007,-0.0041,-0.0157,-0.0009,0.0035,0.0221,-0.0182,41.1215,2.7619,3.948,-3.3798,-0.003,-0.0007
1728420600000,-0.014,-0.0079,-0.0006,0.0047,-0.0068,-0.0122,-0.0218,-0.0105,0.023,-0.0207,38.7097,1.4977,7.5467,3.5987,-0.0002,0.009
1728420900000,-0.0297,-0.0218,-0.0151,-0.0029,-0.0033,-0.0157,-0.0279,-0.0244,0.0009,-0.0093,37.2549,-3.1721,2.9234,-4.6232,-0.0057,0.0173
1728421200000,-0.0175,-0.0236,-0.0204,-0.0058,0.0009,0.0122,-0.0157,-0.0291,-0.0134,-0.002,14.8936,-6.4229,-6.7179,-9.6413,N/A,N/A
1728421500000,0.0087,-0.0044,-0.0128,-0.0067,-0.0026,0.0262,0.0174,-0.0122,-0.0081,-0.0105,20.4545,-4.4105,7.4439,14.1618,N/A,N/A
1728421800000,-0.0087,0,-0.0058,-0.0105,-0.0041,-0.0175,0.0236,0.0093,-0.0128,-0.0116,9.0909,-5.2361,6.2379,-1.206,N/A,N/A
1728422100000,0.0297,0.0105,0.0099,-0.0052,0.0009,0.0384,0.0148,0.0302,-0.0122,0.0004,47.7273,-0.1277,3.2765,-2.9614,N/A,N/A
1728422400000,-0.0035,0.0131,0.0058,-0.0035,0.0006,-0.0332,0.0131,0.0186,-0.0082,-0.0001,43.1818,-0.8514,5.8743,2.5978,N/A,N/A
1728422700000,-0.0087,-0.0061,0.0058,0,-0.0015,-0.0052,-0.0166,0.0116,0.0029,-0.0035,31.8182,-2.1414,6.3077,0.4334,N/A,N/A
1728423000000,-0.014,-0.0113,-0.0087,0.0006,-0.0026,-0.0052,-0.0244,-0.0186,0.0064,0.0017,13.6364,-4.1538,4.572,-1.7357,N/A,N/A
1728423300000,0.007,-0.0035,-0.0052,0.0003,-0.0032,0.0209,0.0026,-0.0111,0.007,0.0044,22.7273,-2.3478,5.7611,1.1891,N/A,N/A
1728423600000,0.0105,0.0087,0.0012,0.0035,-0.0035,0.0035,0.0201,-0.0047,0.014,0.0001,36.3636,0.129,6.3972,0.6361,N/A,N/A
1728423900000,-0.007,0.0017,0.0035,-0.0026,-0.0039,-0.0175,0.0052,0.0122,0.0026,0.0001,29.2683,-0.4128,7.5684,1.1712,N/A,N/A
1728424200000,0.007,0,0.0035,-0.0009,-0.0022,0.014,-0.0087,0.0087,0.0026,0.0046,39.0244,1.2126,4.7863,-2.7821,N/A,N/A
1728424500000,0,0.0035,0,0.0006,0.0003,-0.007,0.0017,-0.0012,0.0006,0.0036,39.0244,1.161,7.7273,2.9409,N/A,N/A
1728424800000,-0.0122,-0.0061,-0.0017,0.0009,0.0007,-0.0122,-0.0061,-0.0052,0.0003,-0.0001,28.5714,-1.1352,-1.1967,-8.9239,N/A,N/A
1728425100000,-0.0056,-0.0089,-0.0059,-0.0012,-0.0005,0.0066,-0.0124,-0.0094,-0.0015,0.0022,13.3333,-2.6481,4.4207,5.6174,0.0032,0.0081
1728425400000,0.0091,0.0018,-0.0029,-0.0014,0.001,0.0147,0.0079,-0.0029,-0.0049,0.0051,41.0455,-2.2546,-0.5278,-4.9485,0.005,-0.0017
1728425700000,-0.007,0.001,-0.0012,-0.0015,-0.002,-0.0162,0.0099,0.0006,0.0012,-0.0029,29.4118,-5.2019,4.5431,5.0709,0.0023,-0.0028
1728426000000,0.0035,-0.0018,0.0019,-0.002,-0.0015,0.0105,-0.0035,0.0078,-0.0012,-0.002,41.1765,-5.5245,5.2984,0.7553,0.0059,0.0027
1728426300000,-0.0087,-0.0026,-0.0041,-0.0035,-0.0015,-0.0122,-0.0037,-0.0012,-0.0041,-0,11.7647,-6.6111,0.9787,-4.3197,0.0016,-0.0085
1728426600000,-0.0175,-0.0131,-0.0076,-0.0044,-0.0017,-0.0087,-0.0113,-0.0064,-0.0052,0.0009,0,-11.1243,-0.9071,-1.8857,0.0057,-0.0072
1728426900000,-0.0087,-0.0131,-0.0116,-0.0049,-0.0031,0.0087,-0.0105,-0.0135,-0.0037,0.0001,0,-12.0912,1.8299,2.737,0.004,0.0112
1728427200000,0.0105,0.0009,-0.0052,-0.0047,-0.0031,0.0192,0.014,-0.0011,-0.0032,0.0004,20,-8.4373,0.1348,-1.6951,-0.0081,-0.0166
1728427500000,-0.0052,0.0026,-0.0012,-0.0044,-0.0029,-0.0157,0.0157,0.0064,-0.0029,0.001,10,-9.1286,3.7595,3.6247,0.0123,0.0065
1728427800000,0.0139,0.0043,0.0064,-0.0026,-0.0023,0.0191,0.0035,0.018,-0.0006,-0.0002,36.5333,-7.1436,5.8552,2.0957,-0.0021,-0.004
1728428100000,0.0245,0.0192,0.0111,0.0029,-0.0003,0.0106,0.0166,0.0163,0.0064,-0.0006,71.5922,-4.5376,-2.7668,-8.622,-0.0104,0.0347
1728428400000,0.0122,0.0184,0.0169,0.0079,0.0017,-0.0123,0.014,0.018,0.0122,0.001,74.4186,-1.2056,0.725,3.4918,-0.0028,-0.027
1728428700000,-0.0262,-0.007,0.0035,0.0049,0,-0.0384,-0.0262,-0.0029,0.0098,0.0005,39.5349,-7.1908,1.0029,0.2779,0.0167,0.0213
1728429000000,0,-0.0131,-0.0047,0.0032,-0.0007,0.0262,-0.0315,-0.0157,0.0079,-0.0018,39.5349,-5.7519,1.5417,0.5388,-0.0165,-0.0382
1728429300000,-0.0052,-0.0026,-0.0105,0.0032,-0.0006,-0.0052,0.0044,-0.0274,0.0076,0.0015,32.5581,-5.973,2.3416,0.7998,0.0076,0.0077
1728429600000,-0.0035,-0.0044,-0.0029,0.0003,-0.0012,0.0017,0.0087,-0.0064,0.0029,0.0003,27.907,-5.7092,3.879,1.5375,-0.0036,0.0047
1728429900000,-0.0087,-0.0061,-0.0058,-0.0052,-0.0012,-0.0052,-0.0035,-0.0012,-0.0081,0.0003,16.2791,-6.8739,1.893,-1.986,0.0016,0.0026
1728430200000,-0.0157,-0.0122,-0.0093,-0.0099,-0.001,-0.007,-0.0079,0.0012,-0.0177,0.0007,0,-17.3956,-2.6689,-4.5619,0.011,0.0194
1728430500000,0.0175,0.0009,-0.0023,-0.0026,0.0012,0.0332,0.007,0.0006,-0.0076,0.0042,22.2222,-20.4497,3.87,6.5389,-0.008,-0.0125
1728431100000,-0.0052,0.0061,-0.0012,-0.0035,-0.0001,-0.0227,0.0183,0.0047,-0.0067,0.0029,15.5556,-19.9735,0.2783,-3.5917,-0.0042,-0.0219
1728431400000,-0.0017,-0.0035,0.0035,-0.0029,0.0001,0.0035,-0.0044,0.0128,-0.0061,0.0031,13.3333,-19.8646,-1.5465,-1.8248,-0.0006,0.0079
1728431700000,-0.0017,-0.0017,-0.0029,-0.0026,-0.0012,0,-0.0078,-0.0006,-0.0029,0.0012,11.1333,-17.9367,2.9547,4.5012,-0.003,-0.0032
1728432000000,0.0122,0.0052,0.0029,0.0009,-0.0022,0.0139,0.0087,0.0041,0.0061,-0.0019,26.6667,-10.8682,2.5593,-0.3954,-0.0311,0.0038
1728432300000,0.0017,0.007,0.0041,0.0038,-0.0031,-0.0105,0.0087,0.0006,0.0137,-0.0048,50,-9.9704,-2.9504,-5.5097,-0.0112,-0.0215
1728432600000,0,0.0009,0.0047,0.0009,-0.0009,-0.0017,-0.0044,0.0076,0.0035,-0.0009,53.8462,-12.9136,-4.8428,-1.8924,-0.0024,-0.0062
1728432900000,-0.0087,-0.0044,-0.0023,0.0003,-0.0016,-0.0087,-0.0113,-0.0052,0.0038,-0.0009,50,-16.8128,2.5341,7.3768,0.0205,0.0445
1728433200000,-0.0087,-0.0087,-0.0058,-0.0009,-0.0019,-0,-0.0096,-0.0099,0.002,-0.0013,25,-23.6305,-1.534,-4.0681,-0.0007,-0.0098
1728433800000,0.007,-0.0009,-0.0035,0.0006,-0.001,0.0157,0.0035,-0.0081,0.0032,0.0001,50,-18.2062,7.9033,9.4373,-0.0093,0.0004
1728434400000,0,0.0035,-0.0006,-0.0015,-0.0003,-0.007,0.0122,0.0017,-0.0023,0.0009,50,-14.799,7.1671,-0.7362,-0.0142,0.0074
1728434700000,0,0,0.0023,-0.0017,0.001,0,0.0009,0.0081,-0.0055,0.002,50,-12.4243,8.019,0.8519,0.0047,0.0025
1728435300000,-0.0052,-0.0026,-0.0017,-0.0026,-0.0009,-0.0052,-0.0061,0.0017,-0.0035,-0.002,31.25,-12.8503,8.4841,0.4651,0.0005,-0.0009
1728435600000,0.0017,-0.0017,-0.0012,-0.0009,-0.0003,0.007,-0.0017,-0.0006,-0.0012,-0.0001,37.5,-10.066,5.2521,-3.232,0.0219,0.0241
1728436200000,0.0122,0.007,0.0029,0.0026,0.0009,0.0105,0.0096,0.0006,0.0035,0.0007,81.25,-2.8112,2.0746,-3.1776,-0.0217,-0.0332
1728436800000,0.007,0.0096,0.007,0.0026,0.0016,-0.0052,0.0114,0.0087,0.002,0.0028,100,3.3577,2.8978,0.8232,0.0048,-0.007
1728437100000,-0.007,0,0.0041,0.0015,0,-0.014,-0.007,0.0052,0.0029,0.0022,76.4706,9.0465,4.0219,1.1242,0.007,0.0279
1728437400000,0,-0.0035,0,0.0015,-0.0001,0.007,-0.0131,-0.0029,0.0032,0.0029,76.4706,10.2733,4.0219,0,0.0024,-0.0173
1728437700000,0.007,0.0035,0,0.0035,0.0004,0.007,0.0035,-0.007,0.0061,0.0013,100,16.6212,2.4725,-1.5494,0.0048,0.0177
1728438000000,0.0332,0.0201,0.0134,0.0087,0.0039,0.0262,0.0236,0.0093,0.0096,0.0055,100,45.5198,-1.0085,-3.481,-0.0403,-0.0233
1728438300000,-0.0314,0.0009,0.0029,0.0015,0.002,-0.0646,-0.0026,0.0029,-0.0012,0.0039,51.3514,13.3943,-8.4106,-7.4021,0.0267,-0.0228
1728438900000,0.0227,-0.0044,0.0081,0.0041,0.0033,0.0541,-0.0244,0.0081,0.0015,0.0044,86.4865,31.4831,-1.869,6.5416,-0.018,-0.0252
1728439200000,-0.0751,-0.0262,-0.0279,-0.0073,-0.0029,-0.0977,-0.0271,-0.0413,-0.0087,-0.0026,0,-22.1794,-3.0817,-1.2127,0.0326,-0.0137
1728439500000,-0.0437,-0.0593,-0.032,-0.0145,-0.0065,0.0314,-0.055,-0.0349,-0.016,-0.0076,0,-21.6047,0.5412,3.6229,0.013,-0.0032
1728439800000,0.0175,-0.0131,-0.0337,-0.0128,-0.0047,0.0611,0.0131,-0.0419,-0.0163,-0.0038,13.6986,-11.5964,6.4188,5.8776,0.0062,0.0146
1728440100000,-0.007,0.0052,-0.0111,-0.0195,-0.0054,-0.0245,0.0646,0.0169,-0.0282,-0.0051,8.2192,-15.9022,6.4188,0,0.0141,0.0218
1728440400000,0.0594,0.0262,0.0233,-0.0044,-0.0015,0.0664,0.0393,0.0553,-0.0058,-0.0023,54.7945,18.571,-3.2204,-9.6392,-0.057,-0.052
1728440700000,-0.0454,0.007,0.0023,-0.0157,-0.0058,-0.1048,0.0017,0.0361,-0.0198,-0.0074,19.1781,-9.5691,-4.7153,-1.4949,0.0407,0.038
1728441000000,0,-0.0227,0.0047,-0.0032,-0.0052,0.0454,-0.0489,0.0157,0.0041,-0.0052,19.1781,-9.0317,3.3217,8.0369,-0.0071,-0.0481
1728441300000,-0.0297,-0.0149,-0.025,-0.0009,-0.0077,-0.0297,-0.0218,-0.0483,0.0137,-0.0076,0,-22.3813,-3.2795,-6.6011,0.0179,-0.0049
1728441600000,-0.0017,-0.0157,-0.0105,-0.0041,-0.0084,0.028,0.007,-0.0128,0.0087,-0.0089,9.4118,-12.2194,-4.6293,-1.3498,0.0183,0.0326
1728442200000,-0.0017,-0.0017,-0.0111,-0.0032,-0.0113,-0,0.0131,-0.0157,0.0163,-0.0153,8.75,-8.7137,-0.4803,4.149,-0.0077,-0.0118
1728442500000,0,-0.0009,-0.0012,-0.0131,-0.0087,0.0017,0.0148,0.0239,-0.0087,-0.0108,8.75,-6.6441,5.5455,6.0258,0.0047,0.0123
1728442800000,-0.0087,-0.0044,-0.0035,-0.007,-0.0113,-0.0087,-0.0026,0.007,0.0087,-0.0147,3.5088,-7.5629,3.9218,-1.6237,-0.0007,-0.0147
1728443100000,0.0087,0,0,-0.0055,-0.0044,0.0175,0.0009,0.0111,-0.0023,-0.0015,13.4615,-2.9138,6.7346,2.8127,-0.0111,-0.0124
1728443400000,-0.0105,-0.0009,-0.0035,-0.0023,-0.0016,-0.0192,0.0035,-0.0023,-0.0015,0.0049,3.7736,-8.3725,-5.2536,-11.9882,0.0223,0.0241
1728444000000,0.0437,0.0166,0.014,0.0052,0.0006,0.0542,0.0166,0.0175,0.0093,0.0052,50.9434,16.2026,1.3287,6.5824,-0.0366,-0.0313
1728444300000,0,0.0218,0.0111,0.0055,0.0012,-0.0437,0.0227,0.0111,0.0087,0.0065,50.9434,14.3852,3.0806,1.7518,0.0047,0.0222
1728444600000,0.0105,0.0052,0.0181,0.0073,-0.0029,0.0105,-0.0114,0.0216,0.0204,-0.0015,66,21.3938,4.4911,1.4105,-0.0199,-0.0204
1728444900000,-0.0332,-0.0114,-0.0076,0.0032,-0.0019,-0.0437,-0.0332,-0.0216,0.0102,0.0039,42.4242,1.6549,-3.5513,-8.0424,0.0403,0.0159
1728445200000,0.0157,-0.0087,-0.0023,0.0044,-0.0006,0.0489,-0.014,-0.0134,0.0099,0.0047,69.697,10.3015,5.7501,9.3014,-0.0157,-0.0219
1728445500000,-0.0087,0.0035,-0.0087,0.0047,0.0012,-0.0245,0.0149,-0.0268,0.007,0.0089,54.5455,3.5307,4.0844,-1.6657,-0.0031,-0.0061
1728445800000,0.014,0.0026,0.007,-0.0003,0.0025,0.0227,0.0114,0.0146,-0.0055,0.0109,78.7879,10.3088,3.7013,-0.3831,-0.0093,0.0095
1728446100000,-0.0087,0.0026,-0.0012,-0.0017,0.0019,-0.0227,-0.0009,0.0012,-0.0073,0.0132,63.6364,3.8916,1.616,-2.0853,0.0135,-0.0308
1728446400000,-0.0227,-0.0157,-0.0058,-0.0073,0,-0.014,-0.0183,0.0029,-0.0146,0.0087,24.2424,-9.7304,0.7945,-0.8215,0.0204,0.0412
1728446700000,0.0017,-0.0105,-0.0099,-0.0015,0.0009,0.0245,-0.0131,-0.0169,-0.0047,0.0122,27.2727,-9.2946,1.3808,0.5863,0.0053,-0.0067
