FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60
1728288600000,615,1667,7677.6667,3888.8333,2191.75,-63.1074,-91.9898,-84.1855,-71.9402,-50.0333,-61.0169,-0.0001,-0,0,0,-0
1728288900000,1359,987,1564.3333,4090.1667,2223.25,37.69,-13.1259,-66.774,-38.8733,-49.9657,-36.4101,-0.0001,-0.0001,-0,-0,-0
1728289200000,1015,1187,996.3333,4241,2264.6667,-14.4903,1.8735,-76.067,-55.181,-31.4578,-31.7922,0.0001,-0,-0.0001,0,-0
1728289500000,930,972.5,1101.3333,4389.5,2336.5,-4.3702,-15.5569,-78.8131,-60.1969,-47.3211,-28.6139,0.0001,0.0001,0,0,0
1728289800000,4322,2626,2089,1826.6667,2671.5,64.5849,106.8933,136.6058,61.7818,153.9344,153.2725,0.0001,0.0001,0.0001,0,0
1728290100000,600,2461,1950.6667,1473.5,2633.9167,-75.6197,-69.2413,-59.2806,-77.2202,-47.007,-85.7797,-0.0008,-0,-0,-0,0
1728290400000,1402,1001,2108,1604.6667,2746.75,40.0599,-33.4915,-12.6298,-48.9579,-44.7258,-11.7124,-0,-0.0002,-0,-0,0
1728290700000,622,1012,874.6667,1481.8333,2786,-38.5375,-28.8872,-58.025,-77.6741,-90.9568,-36.0578,-0.0005,-0.0002,-0.0003,-0,-0
1728291000000,493,557.5,839,1394.8333,2817.9167,-11.5695,-41.2396,-64.6553,-82.5048,-42.9823,-11.4179,0.0002,-0.0002,-0.0001,-0,-0
1728291300000,150,321.5,421.6667,1264.8333,2827.1667,-53.3437,-64.4269,-88.1407,-94.6943,-128.3229,-86.4898,-0.0016,-0.0002,-0.0004,-0.0001,-0
1728291600000,12003,6076.5,4215.3333,2545,2185.8333,97.5315,184.7462,371.6306,449.127,232.2206,299.854,-0,-0.0001,-0.0001,-0.0001,-0
1728291900000,6545,9274,6232.6667,3535.8333,2504.6667,-29.4264,5.0112,85.1049,161.3122,61.8439,38.5039,-0,-0,-0.0001,-0.0001,-0.0001
1728292200000,2899,4722,7149,3785.3333,2695,-38.6065,-59.4489,-23.4149,7.5696,-54.2645,-53.0105,0,-0,-0,-0.0001,-0
1728292500000,3926,3412.5,4456.6667,4336,2908.9167,15.0476,-11.9073,-9.4557,34.9643,9.7294,-12.957,-0,0,-0,-0,-0
1728292800000,2161,3043.5,2995.3333,4614,3004.4167,-28.9962,-27.8544,-53.1643,-28.0726,-11.9994,-74.7216,-0.0001,-0,-0,-0,-0
1728293100000,1661,1911,2582.6667,4865.8333,3065.3333,-13.0822,-35.6866,-65.864,-45.8134,-51.2392,-76.1322,-0.0001,-0.0001,-0.0001,-0,-0
1728293400000,725,1193,1515.6667,2986.1667,2765.5833,-39.2288,-52.1663,-75.7214,-73.7849,-57.3707,-70.5222,0.0004,0.0001,-0,-0,-0.0001
1728293700000,2050,1387.5,1478.6667,2237,2886.4167,47.7477,38.6384,-8.3594,-28.9777,10.1902,21.2039,0.0001,0.0002,0.0001,0,-0
1728294000000,1100,1575,1291.6667,1937.1667,2861.25,-30.1587,-14.8387,-43.216,-61.5553,-11.0324,-3.5876,0,0.0001,0.0001,0,-0
1728294300000,6980,4040,3376.6667,2446.1667,3391.0833,72.7723,106.7127,185.3444,105.8339,226.93,221.8497,0,0,0,0,-0
1728294600000,531,3755.5,2870.3333,2174.5,3394.25,-85.8607,-81.5004,-75.5806,-84.3559,-27.8269,-21.0978,-0,0,0,0,-0
1728294900000,640,585.5,2717,2004.3333,3435.0833,9.3083,-76.4446,-68.0692,-81.3687,-92.5329,-61.8623,0.0001,0.0001,0,0,-0
1728295200000,1885,1262.5,1018.6667,2197.6667,2591.9167,49.3069,85.0458,-14.2272,-27.2739,-30.1479,18.7337,-0,0,0,0,-0
1728295500000,354,1119.5,959.6667,1915,2076,-68.3787,-63.1122,-81.5144,-82.948,-84.0723,-118.9445,-0.0004,-0.0001,-0,-0,0
1728295800000,3000,1677,1746.3333,2231.6667,2084.4167,78.8909,71.7885,34.4287,43.9252,53.5445,100.6123,-0,-0.0001,-0.0001,-0,-0
1728296100000,2175,2587.5,1843,1430.8333,1938.5,-15.942,18.0141,52.0093,12.2002,58.8777,58.3558,0.0002,0.0001,0,0,0
1728296400000,19096,10635.5,8090.3333,4525,3349.75,79.5496,136.0348,322.011,470.0724,348.3892,314.0694,0,0,0,0,0
1728296700000,10964,15030,10745,6245.6667,4125,-27.0526,2.0382,75.5457,165.7939,116.1049,110.9817,-0,0,0,0,0
1728297000000,925,5944.5,10328.3333,6085.6667,4141.6667,-84.4394,-91.0441,-84.8004,-77.666,-82.1528,-66.1563,0.0002,0,0,0,0
1728297300000,1225,1075,4371.3333,6230.8333,4072.9167,13.9535,-71.9765,-80.3397,-69.9233,-94.3467,-95.3177,-0,0.0001,0,0,0
1728297600000,100,662.5,750,5747.5,3989.5833,-84.9057,-86.6667,-98.2601,-97.4935,-121.75,-77.7632,0.0009,0,0.0001,0,0
1728297900000,849,474.5,724.6667,5526.5,3478.6667,78.9252,17.1573,-84.6377,-75.5941,-80.2191,-108.5243,-0.0002,-0.0001,-0.0001,0,0
1728298200000,10466,5657.5,3805,4088.1667,4306.5833,84.9934,175.0591,156.0072,143.0233,175.2241,155.5724,0,-0,0,0,0
1728298500000,14638,12552,8651,4700.5,5473.0833,16.6189,69.2059,211.4137,167.4544,230.1807,210.7926,0,0,-0,0,0
1728298800000,10960,12799,12021.3333,6373,6229.3333,-14.3683,-8.8287,71.9755,75.9418,-11.3632,-8.6367,-0,-0,0,-0,0
1728299100000,23922,17441,16506.6667,10155.8333,8193.3333,37.1596,44.9233,135.5494,191.9691,68.5943,112.6922,0,-0,-0,0,0
1728299400000,9476,16699,14786,11718.5,8733,-43.2541,-35.9123,-19.1364,8.508,38.8875,24.2236,-0,0,-0,-0,0
1728299700000,8812,9144,14070,13045.6667,9286.0833,-3.6308,-37.3703,-32.4527,-5.1053,-33.9696,-7.7035,-0,-0,-0,-0,-0
1728300000000,4523,6667.5,7603.6667,12055.1667,8071.6667,-32.1635,-40.5155,-62.4808,-43.9645,-29.2433,-29.0337,0,0,-0,-0,0
1728300300000,11096,7809.5,8143.6667,11464.8333,8082.6667,42.0834,36.2531,-3.2171,37.2814,27.911,28.3619,-0,0,-0,-0,0
1728300600000,7781,9438.5,7800,10935,8654,-17.5611,-0.2436,-28.8432,-10.0878,-13.0258,-23.9181,-0,-0,0,-0,-0
1728300900000,49199,28490,22692,15147.8333,12651.8333,72.6887,116.8121,224.7923,288.8685,236.3713,201.9688,0,0,0,0,0
1728301200000,2767,25983,19915.6667,14029.6667,12874.0833,-89.3507,-86.1064,-80.2775,-78.5072,-46.8614,-54.9187,-0,0,0,0,-0
1728301500000,6030,4398.5,19332,13566,13305.8333,37.0922,-68.8082,-55.5506,-54.6815,-85.6403,-26.5018,0,0,0,0,0
1728301800000,16279,11154.5,8358.6667,15525.3333,13790.25,45.9411,94.7559,4.8544,18.0472,-43.761,-13.9574,0,0,0,0,0
1728302100000,19705,17992,14004.6667,16960.1667,14212.5,9.5209,40.7031,16.184,38.6456,-22.407,-23.635,0,0,0,0,0
1728302400000,17731,18718,17905,18618.5,14776.75,-5.273,-0.9718,-4.7668,19.9926,-47.6149,-47.6239,-0,0,0,0,0
1728302700000,1956,9843.5,13130.6667,10744.6667,12946.25,-80.129,-85.1036,-81.7956,-84.8914,-125.892,-168.5782,0.0001,0,0,0,0
1728303000000,21025,11490.5,13570.6667,13787.6667,13908.6667,82.9772,54.9298,52.4914,51.1647,43.1046,-24.0269,0,0,0,0,0
1728303300000,12724,16874.5,11901.6667,14903.3333,14234.6667,-24.5963,6.9094,-14.6231,-10.6126,-13.1226,-40.2204,-0,0,0,0,0
1728303600000,20552,16638,18100.3333,15615.5,15570.4167,23.5245,13.5449,31.6128,31.9939,56.8362,63.0984,0,0,0,0,0
1728303900000,9640,15096,14305.3333,13938,15449.0833,-36.142,-32.6125,-30.8366,-37.6015,-35.0506,-53.8216,0,0,0,0,0
1728304200000,8992,9316,13061.3333,12481.5,15550,-3.4779,-31.1556,-27.9574,-42.1736,-72.5489,7.6494,-0,-0,0,0,0
1728304500000,6196,7594,8276,13188.1667,11966.4167,-18.4093,-25.1329,-53.0185,-48.2218,-59.1326,-54.7444,0,0,0,0,0
1728304800000,8820,7508,8002.6667,11154,12470.8333,17.4747,10.2133,-20.9252,-29.275,-21.8177,-37.0136,0,0,0,0,0
1728305100000,6583,7701.5,7199.6667,10130.5,12516.9167,-14.5231,-8.5652,-35.018,-47.4072,-19.5216,-9.0752,0,0,0,0,0
1728305400000,5339,5961,6914,7595,11605.25,-10.4345,-22.7799,-29.7038,-53.995,7.5487,1.4889,-0,-0,0,0,0
1728305700000,5467,5403,5796.3333,6899.5,10418.75,1.1845,-5.6818,-20.7624,-47.5273,-33.0676,-39.3166,-0,-0,-0,-0,0
1728306000000,4387,4927,5064.3333,6132,9306.75,-10.96,-13.3746,-28.4573,-52.8622,-81.4099,-77.5217,-0,-0,-0,0,0
1728306300000,18463,11425,9439,8176.5,10682.3333,61.6018,95.6033,125.8057,72.8368,42.8359,40.9493,0,0,0,0,0
1728306600000,11781,15122,11543.6667,8670,9912,-22.0936,2.056,35.8824,18.8559,15.5393,17.1791,-0,0,0,0,0
1728306900000,2348,7064.5,10864,7964.1667,9047.3333,-66.7634,-78.3873,-70.5179,-74.0476,-70.8953,-62.004,-0,-0,0,-0,0
1728307200000,46079,24213.5,20069.3333,14754.1667,11174.5833,90.3029,129.5991,212.3118,312.3554,246.5738,242.8756,0,-0,-0,0,0
1728307500000,99380,72729.5,49269,30406.3333,18652.9167,36.6433,101.709,226.8398,432.7853,131.2792,92.2719,0,0,0,0,0
1728307800000,893181,496280.5,346213.3333,178538.6667,92335.3333,79.975,157.9857,400.2731,867.3231,138.7248,21.8996,-0,0,0,0,0
1728308100000,692166,792673.5,561575.6667,290822.5,149499.5,-12.6796,23.2543,138.0029,362.9888,65.2746,44.3406,0,0,0,0,0
1728308400000,310646,501406,631997.6667,340633.3333,174651.6667,-38.045,-50.847,-8.8034,77.866,-53.7497,-38.0814,-0,-0,-0,-0,-0
1728308700000,375515,343080.5,459442.3333,402827.8333,205396,9.4539,-18.2672,-6.7803,82.8249,-23.7407,9.2852,0,-0,-0,0,0
1728309000000,325052,350283.5,337071,449323.3333,232038.75,-7.2032,-3.5657,-27.6574,40.0852,-19.1303,7.5805,-0,-0,-0,-0,-0
1728309300000,607967,466509.5,436178,534087.8333,282247.0833,30.3225,39.3851,13.8328,115.4024,44.9795,58.6524,-0,-0,-0,-0,-0
1728309600000,478710,543338.5,470576.3333,465009.3333,321774,-11.8947,1.7284,2.9463,48.7721,17.5652,37.2429,0,0,0,0,0
1728309900000,360935,419822.5,482537.3333,409804.1667,350313.3333,-14.0268,-25.2006,-11.925,3.032,-4.2115,19.7333,-0,0,0,-0,0
1728310200000,295151,328043,378265.3333,407221.6667,373927.5,-10.0267,-21.9725,-27.5208,-21.0673,-0.5581,14.8439,0,0,0,0,0
1728310500000,296690,295920.5,317592,394084.1667,398456,0.26,-6.5814,-24.7141,-25.5401,-35.3699,0.3769,0,0,0,0,0
1728310800000,215585,256137.5,269142,375839.6667,412581.5,-15.8323,-19.8992,-42.6391,-47.7473,-19.9507,1.2753,-0,0,0,0,0
1728311100000,190131,202858,234135.3333,306200.3333,420144.0833,-6.2738,-18.7944,-37.9063,-54.7462,-16.2624,-15.1489,-0,-0,-0,0,0
1728311400000,227538,208834.5,211084.6667,264338.3333,364673.8333,8.9561,7.7947,-13.9217,-37.6051,-1.3981,8.8586,0,-0,-0,0,0
1728311700000,214134,220836,210601,239871.5,324837.8333,-3.0348,1.6776,-10.7297,-34.0797,10.4826,-11.2865,-0,-0,-0,0,0
1728312000000,313920,264027,251864,242999.6667,325110.6667,18.8969,24.6387,29.1854,-3.4421,-0.4632,-0.3187,-0,-0,-0,-0,0
1728312300000,187154,250537,238402.6667,224743.6667,309413.9167,-25.2989,-21.4967,-16.7256,-39.5134,-3.7906,9.9228,0,-0,-0,-0,0
1728312600000,190029,188591.5,230367.6667,220484.3333,298162,0.7622,-17.5106,-13.8129,-36.2665,-27.3328,-69.3798,0,0,0,-0,0
1728312900000,381513,285771,252898.6667,252381.3333,279290.8333,33.503,50.8561,51.1653,36.6006,61.2506,49.2168,-0,0,0,-0,0
1728313200000,380517,381015,317353,277877.8333,271108.0833,-0.1307,19.9034,36.9368,40.3562,13.0774,1.3426,-0,-0,-0,-0,-0
1728313500000,256873,318695,339634.3333,285001,262436.25,-19.3985,-24.3678,-9.8694,-2.1198,14.3322,-7.713,0,-0,-0,-0,-0
1728313800000,190655,223764,276015,264456.8333,253728.25,-14.7964,-30.9259,-27.9069,-24.8586,-15.7038,-9.0238,0,0,0,0,0
1728314100000,200938,195796.5,216155.3333,266754.1667,245748.9167,2.6259,-7.04,-24.673,-18.2344,5.7825,29.187,0,0,0,0,-0
1728314400000,212072,206505,201221.6667,270428,245456.1667,2.6958,5.3922,-21.5791,-13.6009,21.3755,12.9381,0,0,0,0,0
1728314700000,212640,212356,208550,242282.5,247331.9167,0.1337,1.9612,-12.2347,-14.0265,18.8934,7.4821,-0,0,0,0,0
1728315000000,151198,181919,191970,204062.6667,240970.25,-16.8872,-21.2387,-25.9061,-37.2545,-18.0484,-3.6741,0,0,0,0,0
1728315300000,148725,149961.5,170854.3333,186038,235519.5,-0.8245,-12.9522,-20.0567,-36.8524,-24.6193,7.2537,-0,-0,-0,0,0
1728315600000,226130,187427.5,175351,191950.5,228203.6667,20.6493,28.9585,17.8064,-0.9087,9.2984,26.0966,-0,-0,-0,-0,0
1728315900000,114653,170391.5,163169.3333,177569.6667,222161.9167,-32.712,-29.7337,-35.4321,-48.3921,-17.0624,-25.8454,0,-0,-0,-0,0
1728316200000,191906,153279.5,177563,174208.6667,222318.3333,25.2,8.0777,10.1587,-13.6796,26.0001,-17.9516,0,0,-0,-0,-0
1728316500000,159725,175815.5,155428,165389.5,203836,-9.1519,2.7646,-3.4249,-21.6404,27.4547,-4.9209,-0,-0,-0,-0,-0
1728316800000,267056,213390.5,206229,184699.1667,194380.9167,25.149,29.4949,44.5897,37.388,29.7653,-14.3507,-0,-0,-0,-0,0
1728317100000,259350,263203,228710.3333,203136.6667,194587.3333,-1.4639,13.3967,27.6727,33.2821,29.1459,-35.0671,-0,-0,-0,-0,-0
1728317400000,323840,291595,283415.3333,219421.6667,205686.0833,11.0581,14.2634,47.588,57.4438,-48.6807,-63.3077,0,-0,-0,-0,-0
1728317700000,258551,291195.5,280580.3333,243404.6667,210487.1667,-11.2105,-7.8513,6.2227,22.8346,-11.321,36.9202,0,0,0,-0,-0
