FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60
1717365600000,5296,9398,6922.3333,4965.6667,6869.3333,-43.6476,-23.494,6.6523,-22.9037,-131.9903,-115.2876,-0.0013,-0.0004,-0.0004,-0.0002,-0.0001
1717365900000,1365,3330.5,6720.3333,4865.3333,5545,-59.0152,-79.6885,-71.9444,-75.3832,-56.0718,-14.3686,-0.0004,-0.0011,-0.0004,-0.0003,-0
1717366200000,858,1111.5,2506.3333,4499.6667,4387.1667,-22.807,-65.7667,-80.9319,-80.443,-40.3625,-13.89,0.0029,0.0009,-0.0006,-0.0004,-0.0001
1717366500000,2080,1469,1434.3333,4178.3333,4056.25,41.5929,45.0151,-50.2194,-48.7211,-27.473,-2.2214,0.0023,0.0025,0.0016,-0,0
1717366800000,570,1325,1169.3333,3944.8333,3609.8333,-56.9811,-51.2543,-85.5507,-84.2098,-15.3434,-38.7269,0.0004,0.0019,0.0021,-0,0
1717367100000,1287,928.5,1312.3333,1909.3333,3344.4167,38.6107,-1.9304,-32.5943,-61.518,1.7591,29.511,-0.0008,-0.0004,0.001,-0.0001,-0
1717367400000,699,993,852,1143.1667,3054.4167,-29.6073,-17.9577,-38.8541,-77.1151,-32.3946,-10.7695,-0.0007,-0.0008,-0.0005,0.0008,-0
1717367700000,556,627.5,847.3333,1008.3333,2936.8333,-11.3944,-34.3824,-44.8595,-81.068,10.9058,-57.3595,-0.0022,-0.0014,-0.0011,0.0008,-0.0001
1717368000000,638,597,631,971.6667,2735.6667,6.8677,1.1094,-34.3396,-76.6784,18.7409,-11.6402,-0.002,-0.0021,-0.0016,0.0002,-0.0003
1717368300000,501,569.5,565,708.5,2443.4167,-12.0281,-11.3274,-29.2872,-79.4959,16.5696,21.9253,0.002,-0.0002,-0.0009,-0.0006,-0.0001
1717368600000,598,549.5,579,713.1667,2329,8.8262,3.2815,-16.1486,-74.3237,26.2427,7.4877,-0.0008,0.0005,-0.0004,-0.0008,-0.0002
1717368900000,230,414,443,537,1223.1667,-44.4444,-48.0813,-57.1695,-81.1963,-9.0345,-17.929,0.0033,0.0003,0.0009,-0.0005,-0.0002
1717369200000,908,569,578.6667,571.8333,857.5,59.5782,56.9124,58.7875,5.8892,-34.6105,-43.8556,0.0014,0.0018,0.0009,0,0.0005
1717369500000,730,819,622.6667,600.8333,804.5833,-10.8669,17.2377,21.4979,-9.2698,-41.2483,9.87,-0.0007,0.0005,0.0008,0.0002,0.0006
1717369800000,378,554,672,557.5,764.5833,-31.769,-43.75,-32.1973,-50.5613,-21.1229,1.5753,0.0007,-0.0002,0.0005,0.0007,0.0004
1717370100000,329,353.5,479,528.8333,618.6667,-6.9307,-31.3152,-37.7876,-46.8211,17.9473,4.0843,-0.0008,0,-0.0003,0.0003,-0.0002
1717370400000,613,471,440,531.3333,622.25,30.1486,39.3182,15.3701,-1.4865,-14.3262,20.4334,0.0049,0.0029,0.0023,0.0014,0.0001
1717370700000,1363,988,768.3333,720.1667,628.5833,37.9555,77.397,89.2617,116.8368,45.1603,93.7873,0.0004,0.0018,0.0014,0.001,0.0003
1717371000000,379,871,785,632,601.9167,-56.4868,-51.7197,-40.0316,-37.0345,8.817,5.9684,-0.0007,0.0001,0.0014,0.0007,0.0004
1717371300000,435,407,725.6667,582.8333,591.8333,6.8796,-40.0551,-25.3646,-26.4996,-3.9599,-6.0024,0.0006,0,0.0002,0.001,0.0006
1717371600000,400,417.5,404.6667,586.5,572,-4.1916,-1.1532,-31.7988,-30.0699,-20.911,22.0473,-0.0019,-0.0006,-0.0006,0.0007,0.0007
1717371900000,762,581,532.3333,658.6667,593.75,31.1532,43.1434,15.6883,28.3368,31.8807,-12.0005,-0.0007,-0.0011,-0.0006,0.0006,0.0005
1717372200000,2116,1439,1092.6667,909.1667,720.25,47.0466,93.6547,132.7406,193.7869,90.3011,48.79,0.0007,0.0003,0.0001,0.0001,0.0006
1717372500000,1479,1797.5,1452.3333,928.5,824.3333,-17.7191,1.8361,59.2892,79.4177,33.661,-9.8537,0.0007,0.0007,0.0005,0.0002,0.0006
1717372800000,1709,1594,1768,1150.1667,891.0833,7.2146,-3.3371,48.5872,91.789,-35.7316,-90.5106,0.0015,0.0011,0.0009,0.0006,0.0006
1717373100000,2026,1867.5,1738,1415.3333,999.0833,8.4873,16.5708,43.1465,102.7859,-78.428,-23.8457,0.0004,0.0009,0.0008,0.0005,0.0007
1717373400000,3700,2863,2478.3333,1965.3333,1275.9167,29.2351,49.2939,88.2632,189.9876,15.2212,-21.3043,0.0008,0.0007,0.0008,0.0007,0.0007
1717373700000,1256,2478,2327.3333,2047.6667,1353.1667,-49.314,-46.0327,-38.6619,-7.1807,-49.0221,10.3803,-0.0002,0.0006,0.0005,0.0007,0.0007
1717374000000,906,1081,1954,1846,1377.5833,-16.1887,-53.6336,-50.9209,-34.2327,-34.9371,23.5385,0.0011,0.0003,0.0006,0.0007,0.0005
1717374300000,1372,1139,1178,1828.1667,1378.3333,20.4565,16.4686,-24.9521,-0.4595,17.1719,19.462,0.0011,0.0011,0.0006,0.0008,0.0006
1717374600000,622,997,966.6667,1647,1398.5833,-37.6128,-35.6552,-62.2344,-55.5264,-13.3032,5.6669,-0.0012,0.0004,0.0006,0.0005,0.0006
1717374900000,778,700,924,1439,1427.1667,11.1429,-15.8009,-45.9347,-45.4864,-23.3099,-2.6046,-0.0016,-0.0014,-0.0002,0.0004,0.0005
1717375200000,876,827,758.6667,968.3333,1466.8333,5.925,15.4657,-9.5353,-40.2795,7.2363,-23.6336,-0.0017,-0.0017,-0.0015,-0.0002,0.0004
1717375500000,719,797.5,791,878.8333,1463.25,-9.8433,-9.1024,-18.187,-50.8628,17.6179,-27.2779,0,-0.0009,-0.0012,-0.0002,0.0004
1717375800000,493,606,696,810,1328,-18.6469,-29.1667,-39.1358,-62.8765,-20.4618,-16.5227,0.002,0.0008,-0.0002,-0.0002,0.0004
1717376100000,452,472.5,554.6667,656.6667,1242.4167,-4.3386,-18.5096,-31.1675,-63.6193,6.9491,-30.9867,-0.0022,0,0,-0.0009,0.0003
1717376400000,807,629.5,584,687.5,1167.25,28.197,38.1849,17.3818,-30.8631,14.637,23.9562,0.0015,0.0002,0.0007,-0.0004,0.0003
1717376700000,405,606,554.6667,625.3333,1032.1667,-33.1683,-26.9832,-35.2345,-60.7622,-45.252,-13.3539,-0.0025,0.0002,-0.0005,-0.0003,0.0002
1717377000000,950,677.5,720.6667,637.6667,803,40.2214,31.8224,48.9807,18.3064,32.7121,8.9807,-0.0013,-0.0017,-0.0005,-0.0003,-0.0002
1717377300000,554,752,636.3333,610.1667,744.5,-26.3298,-12.9387,-9.2051,-25.5876,-32.7345,-34.9292,0.0005,-0.0007,-0.001,-0.0002,-0.0002
1717377600000,1180,867,894.6667,724.6667,767.3333,36.1015,31.8927,62.8335,53.7793,54.765,6.3117,-0.0021,-0.0013,-0.0013,-0.001,-0.0006
1717377900000,733,956.5,822.3333,771.5,714.0833,-23.3664,-10.8634,-4.9903,2.6491,5.6826,-37.1937,0.0007,-0.001,-0.0007,-0.0006,-0.0007
1717378200000,1205,969,1039.3333,837.8333,762.6667,24.355,15.9397,43.8234,57.9983,48.7923,6.4657,-0.001,-0.0004,-0.001,-0.001,-0.0007
1717378500000,1130,1167.5,1022.6667,958.6667,792,-3.212,10.4954,17.872,42.6768,0.1548,7.8416,0.0011,0,0.0002,-0.0005,-0.0004
1717378800000,998,1064,1111,966.6667,802.1667,-6.203,-10.171,3.2414,24.413,20.1185,53.0268,0.0015,0.0013,0.0005,-0,-0.0001
1717379100000,450,724,859.3333,949.3333,779.75,-37.8453,-47.6338,-52.5983,-42.2892,-4.7273,11.8203,-0.0017,0.0005,0.0008,-0.0002,-0.0002
1717379400000,389,419.5,612.3333,817.5,771.0833,-7.2706,-36.4725,-52.4159,-49.5515,-2.3672,-19.0826,-0.0013,-0.0015,0.0001,0.0002,-0.0004
1717379700000,439,414,426,768.5,770,6.0386,3.0516,-42.8757,-42.987,5.2359,13.2673,0,-0.0006,-0.001,0.0001,-0.0003
1717380000000,711,575,513,686.1667,762,23.6522,38.5965,3.6191,-6.6929,-12.9056,12.6403,0.0018,0.0011,0.0005,0.0007,-0.0003
1717380300000,851,781,667,639.6667,799.1667,8.9629,27.5862,33.038,6.4859,-32.8671,28.1837,0.0009,0.0013,0.001,0.0006,-0.0001
1717380600000,579,715,713.6667,569.8333,768.25,-19.021,-18.8697,1.6087,-24.6339,-10.4832,-73.8151,0.0022,0.0014,0.0015,0.0006,0.0002
1717380900000,533,556,654.3333,583.6667,766.5,-4.1367,-18.543,-8.6808,-30.4631,2.8871,-85.5652,-0.0009,0.0007,0.0008,0.0006,0.0001
1717381200000,432,482.5,514.6667,590.8333,704.1667,-10.4663,-16.0622,-26.8829,-38.6509,-28.9414,-7.086,0.0006,-0.0003,0.0006,0.0008,0.0004
1717381500000,289,360.5,418,565.8333,667.1667,-19.8336,-30.8612,-48.9249,-56.6825,-35.3346,19.7162,0,0.0003,-0.0002,0.0009,0.0004
1717381800000,657,473,459.3333,556.8333,621.5,38.9006,43.0334,17.9886,5.712,-13.6206,20.5267,-0.0008,-0.0005,-0.0002,0.0004,0.0005
1717382100000,300,478.5,415.3333,465,552.3333,-37.3041,-27.7689,-35.4839,-45.685,-27.574,-5.892,0.0017,0,0,0.0004,0.0005
1717382400000,330,315,429,423.5,496.6667,4.7619,-23.0769,-22.0779,-33.557,1.0828,-45.8874,0.0008,0.0012,0.0002,0,0.0003
1717382700000,213,271.5,281,370.1667,476.9167,-21.547,-24.1993,-42.4584,-55.3381,-10.9147,-6.8419,0,0.0005,0.0009,0.0002,0.0005
1717383000000,261,237,268,341.6667,466.25,10.1266,-2.6119,-23.6098,-44.0214,32.9667,-2.0601,0.0019,0.0011,0.0009,0.0004,0.0007
1717383300000,185,223,219.6667,324.3333,445.0833,-17.0404,-15.7815,-42.9599,-58.4348,0.7901,-17.1018,-0.0014,0.0006,0.0004,0.0003,0.0007
1717383600000,478,331.5,308,294.5,425.6667,44.1931,55.1948,62.309,12.2944,41.3334,76.3794,0.0005,0,0.0005,0.0007,0.0005
1717383900000,636,557,433,350.5,407.75,14.1831,46.8822,81.4551,55.9779,-19.2552,64.0957,0.0012,0.0009,0.0006,0.0007,0.0005
1717384200000,388,512,500.6667,360.1667,391.8333,-24.2188,-22.5033,7.7279,-0.9783,21.4505,-44.1903,0.0006,0.001,0.0008,0.0007,0.0003
1717384500000,772,580,598.6667,453.3333,411.75,33.1034,28.9532,70.2941,87.4924,4.2892,92.8258,-0.0019,-0.0011,-0.0003,0,0.0001
1717384800000,266,519,475.3333,454.1667,397.9167,-48.7476,-44.0393,-41.4312,-33.1518,-1.323,-7.2275,-0.0009,-0.0017,-0.0011,-0.0003,0
1717385100000,347,306.5,461.6667,481.1667,402.75,13.2137,-24.8375,-27.8836,-13.8423,-2.1955,-56.7619,-0.0014,-0.0012,-0.0016,-0.0003,-0.0001
1717385400000,722,534.5,445,521.8333,408.1667,35.0795,62.2472,38.3584,76.8885,25.6548,-23.7384,-0.001,-0.0012,-0.0011,-0.0006,-0.0002
1717385700000,540,631,536.3333,505.8333,428.1667,-14.4216,0.6837,6.7545,26.1191,13.2816,49.3632,0.0019,0.0002,-0.0002,-0.0006,-0
1717386000000,336,438,532.6667,497.1667,428.6667,-23.2877,-36.9212,-32.417,-21.6174,7.7722,-14.2352,-0.0007,0.0009,0,-0.0008,-0.0001
1717386300000,323,329.5,399.6667,422.3333,437.8333,-1.9727,-19.1827,-23.5201,-26.2276,9.9693,-1.7192,0,-0.0004,0.0006,-0.0003,-0.0001
1717386600000,377,350,345.3333,440.8333,447.5,7.7143,9.1699,-14.4802,-15.7542,37.5,25.8042,-0.0007,-0.0004,-0.0005,-0.0003,-0.0003
1717386900000,384,380.5,361.3333,447,464.0833,0.9198,6.2731,-14.094,-17.2562,33.6604,36.1823,0.002,0.0007,0.0005,0.0002,-0.0001
1717387200000,176,280,312.3333,356,438.9167,-37.1429,-43.6499,-50.5618,-59.9013,-22.8168,-123.0618,0.0028,0.0022,0.0011,0.0008,-0
1717387500000,136,156,232,288.6667,397.25,-12.8205,-41.3793,-52.8868,-65.7646,-23.3177,6.5726,0,0.0016,0.0018,0.0004,-0.0002
1717387800000,386,261,232.6667,297,397.0833,47.8927,65.9026,29.9663,-2.7912,-26.7051,43.9448,-0.0006,-0.0005,0.0004,0.0004,-0.0003
1717388100000,244,315,255.3333,283.8333,353.0833,-22.5397,-4.4386,-14.0341,-30.8945,-40.3498,10.9659,-0.001,-0.0008,-0.0007,0.0003,-0.0001
1717388400000,336,290,322,277,358.9167,15.8621,4.3478,21.2996,-6.385,-2.7841,11.376,0.003,0.0013,0.0005,0.0011,0.0002
1717388700000,342,339,307.3333,270,358.5,0.885,11.2798,26.6667,-4.6025,25.9204,-77.8788,0.0007,0.0018,0.0011,0.0008,0.0004
1717389000000,271,306.5,316.3333,285.8333,320.9167,-11.5824,-14.3309,-5.1895,-15.5544,-22.7153,-36.721,0.0028,0.0016,0.0021,0.0009,0.0008
1717389300000,197,234,270,296,292.3333,-15.812,-27.037,-33.4459,-32.6112,-13.3586,-31.3069,0.0013,0.0021,0.0015,0.001,0.0007
1717389600000,167,182,211.6667,259.5,278.25,-8.2418,-21.1024,-35.6455,-39.982,-0.53,19.4792,-0.0015,0,0.0012,0.0011,0.0007
1717389900000,504,335.5,289.3333,302.8333,293.3333,50.2235,74.1935,66.4282,71.8182,67.0462,-26.5615,0.0015,0.0007,0.0009,0.0015,0.0009
1717390200000,204,354,291.6667,280.8333,278.9167,-42.3729,-30.0571,-27.3591,-26.8599,-16.1025,34.0971,-0.0025,0.0004,0,0.0007,0.0009
1717390500000,142,173,283.3333,247.5,258.75,-17.9191,-49.8824,-42.6263,-45.1208,-1.1628,5.2685,-0.0035,-0.0029,-0.0003,0.0003,0.0006
1717390800000,671,406.5,339,314.1667,300,65.0677,97.9351,113.5809,123.6667,18.1963,94.5208,-0.0007,-0.0012,-0.0015,-0.0004,0.0002
1717391100000,460,565.5,424.3333,358,327,-18.6561,8.4053,28.4916,40.6728,3.0109,49.2463,0,-0.0004,-0.0008,-0.0005,0.0002
1717391400000,481,470.5,537.3333,410.3333,334.9167,2.2317,-10.4839,17.2218,43.6178,2.3143,35.8147,0.0005,0.0003,-0.0002,-0.0002,0.0003
1717391700000,409,445,450,394.5,348.6667,-8.0899,-9.1111,3.6755,17.304,-97.5099,-90.7379,0.0018,0.0011,0.0007,-0.0002,0.0005
1717392000000,275,342,388.3333,406.3333,343.5833,-19.5906,-29.1845,-32.3216,-19.9612,-37.8771,-36.6037,-0.0018,0.0004,0.0004,-0.0002,0.0002
1717392300000,472,373.5,385.3333,461.3333,354.4167,26.3722,22.4913,2.3121,33.1766,0.15,-13.4307,-0.0032,-0.0027,-0.0011,-0.0005,-0.0002
1717392600000,508,490,418.3333,434.1667,374.1667,3.6735,21.4343,17.0058,35.7684,16.3948,-29.3652,0.0015,-0.0008,-0.001,-0.0001,-0.0002
1717392900000,434,471,471.3333,429.8333,393.9167,-7.8556,-7.9208,0.9694,10.1756,21.2631,-11.3943,-0.0017,0,-0.0011,-0.0004,-0.0004
1717393200000,489,461.5,477,431.1667,420.75,5.9588,2.5157,13.4132,16.221,27.1438,26.5167,-0.001,-0.0014,-0.0003,-0.0007,-0.0004
1717393500000,476,482.5,466.3333,442.3333,418.4167,-1.3472,2.0729,7.6112,13.7622,-41.8983,-10.7279,0,-0.0005,-0.0009,-0.0009,-0.0006
1717393800000,730,603,565,518.1667,462.25,21.0614,29.2035,40.8813,57.9232,38.3957,27.9627,0.0007,0.0004,0,-0.0005,-0.0004
1717394100000,545,637.5,583.6667,530.3333,495.8333,-14.5098,-6.6248,2.7656,9.916,38.1314,43.6671,0,0.0004,0.0003,0,-0.0003
1717394400000,1777,1161,1017.3333,741.8333,588,53.0577,74.6723,139.5417,202.2109,53.5787,3.5011,0.0004,0.0003,0.0004,0,-0
1717394700000,842,1309.5,1054.6667,809.8333,619.8333,-35.7006,-20.1643,3.972,35.843,-25.6613,-56.9254,-0.0009,0,0,0,-0.0001
1717395000000,1358,1100,1325.6667,954.6667,692.9167,23.4545,2.439,42.2486,95.9832,-25.8476,19.1143,-0.0009,-0.0009,-0.0003,-0.0001,-0.0003
1717395300000,1040,1199,1080,1048.6667,745.5,-13.2611,-3.7037,-0.8264,39.5037,-47.3406,21.719,-0.0005,-0.0007,-0.0008,-0.0002,-0.0004
1717395600000,845,942.5,1081,1067.8333,793,-10.3448,-21.8316,-20.8678,6.5574,-48.8927,2.8655,0.0018,0.0005,-0.0001,-0,-0.0002
1717395900000,638,741.5,841,1083.3333,806.8333,-13.9582,-24.1379,-41.1077,-20.9254,-5.1241,-14.2543,-0.0012,0.0005,0.0001,-0.0002,-0.0001
1717396200000,953,795.5,812,946,843.9167,19.7989,17.3645,0.74,12.9258,-22.1536,-10.6114,0.001,0.0002,0.0007,-0.0001,-0.0001
1717396500000,2134,1543.5,1241.6667,1161.3333,985.5833,38.2572,71.8658,83.7543,116.5215,15.3189,-8.1697,0.0021,0.0018,0.0013,0.0006,0.0004
1717396800000,1330,1732,1472.3333,1156.6667,1055.6667,-23.2102,-9.6672,14.9856,25.9867,20.9161,3.1291,-0.0028,0.0002,0.0004,0.0003,0.0001
1717397100000,901,1115.5,1455,1133.5,1091.0833,-19.229,-38.0756,-20.5117,-17.4215,18.4591,12.1986,0.0028,-0.0006,0.0007,0.0007,0.0003
1717397400000,785,843,1005.3333,1123.5,1095.6667,-6.8802,-21.9164,-30.1291,-28.3541,28.3076,23.3067,-0.0025,0.0003,-0.0011,0.0002,0.0001
1717397700000,964,874.5,883.3333,1177.8333,1130.5833,10.2344,9.1321,-18.1548,-14.7343,8.7551,-9.6723,0.0003,-0.001,0.0003,0.0004,0.0001
1717398000000,3376,2170,1708.3333,1581.6667,1263.8333,55.576,97.6195,113.4457,167.1238,48.1873,45.9107,0,0.0001,-0.0003,0.0002,0
1717398300000,2199,2787.5,2179.6667,1592.5,1376.9167,-21.1121,0.887,38.0848,59.7047,20.627,52.0346,0,0,0,-0.0003,0.0001
1717398600000,2223,2211,2599.3333,1741.3333,1449,0.5427,-14.4781,27.6608,53.4161,-4.2006,17.9681,-0.0012,-0.0006,-0.0004,-0.0002,0
1717398900000,2921,2572,2447.6667,2078,1605.75,13.5692,19.3381,40.5679,81.9088,-14.2378,-16.8092,-0.0009,-0.0011,-0.0007,-0.0006,-0.0001
1717399200000,2287,2604,2477,2328.3333,1725.9167,-12.1736,-7.6706,-1.7752,32.5093,2.4025,16.6045,-0.001,-0.001,-0.001,-0.0005,-0.0003
1717399500000,2000,2143.5,2402.6667,2501,1839.4167,-6.6947,-16.7592,-20.032,8.7301,-3.5028,24.6754,0.0001,-0.0005,-0.0007,-0.0005,-0.0002
1717399800000,2578,2289,2288.3333,2368,1974.8333,12.6256,12.6584,8.8682,30.5427,-2.8292,0.1157,-0.0012,-0.0006,-0.0007,-0.0007,-0.0004
1717400100000,2698,2638,2425.3333,2451.1667,2021.8333,2.2745,11.2424,10.07,33.4432,5.7544,1.8606,0.0008,-0.0001,-0.0001,-0.0006,-0.0005
1717400400000,1169,1933.5,2148.3333,2275.5,2008.4167,-39.5397,-45.5857,-48.6267,-41.7949,-14.2465,12.1409,-0.0013,0.0002,-0.0003,-0.0005,-0.0004
1717400700000,1511,1340,1792.6667,2040.5,2059.25,12.7612,-15.7122,-25.9495,-26.6238,-30.5637,-2.8326,0.0012,0.0001,0.0005,-0.0002,-0.0004
1717401000000,1736,1623.5,1472,1948.6667,2138.5,6.9295,17.9348,-10.9134,-18.8216,-10.9722,-18.4157,-0.0023,-0.0007,-0.0008,-0.0004,-0.0005
1717401300000,1346,1541,1531,1839.6667,2170.3333,-12.6541,-12.0836,-26.8346,-37.9819,-16.976,-16.4719,0.0006,-0.0011,-0.0003,-0.0003,-0.0004
1717401600000,4738,3042,2606.6667,2199.6667,2283.8333,55.7528,81.7647,115.3963,107.4582,53.8785,-79.3166,0.0002,0.0003,-0.0003,0,-0.0004
1717401900000,2425,3581.5,2836.3333,2154.1667,2302.6667,-32.2909,-14.5023,12.5725,5.3127,9.4222,-25.4087,0.0001,0.0002,0.0002,-0.0001,-0.0004
1717402200000,2173,2299,3112,2321.5,2298.5,-5.4806,-30.1735,-6.3967,-5.4601,-17.2706,-24.6065,0.0015,0.0008,0.0005,0.0002,-0.0001
1717402500000,2274,2223.5,2290.6667,2448.6667,2244.5833,2.2712,-0.7276,-7.1331,1.3106,7.2091,-25.9137,-0.0004,0.0005,0.0004,0,-0.0001
1717402800000,2183,2228.5,2210,2523.1667,2235.9167,-2.0417,-1.2217,-13.4817,-2.3667,8.9761,23.4986,0.0009,0.0002,0.0006,0.0004,0.0001
1717403100000,1226,1704.5,1894.3333,2503.1667,2171.4167,-28.0727,-35.2807,-51.022,-43.5392,-17.4163,22.6289,0.0006,0.0008,0.0003,0.0004,0.0001
1717403400000,1957,1591.5,1788.6667,2039.6667,2119.6667,22.9658,9.4111,-4.0529,-7.6742,21.5033,-3.458,0.0009,0.0008,0.0008,0.0006,0.0003
1717403700000,1555,1756,1579.3333,1894.6667,2024.4167,-11.4465,-1.5407,-17.9275,-23.1877,-36.8303,31.9148,-0.0006,0.0002,0.0003,0.0005,0.0002
1717404000000,1409,1482,1640.3333,1767.3333,2044.4167,-4.9258,-14.1028,-20.2754,-31.0806,-28.9546,13.262,-0.0016,-0.0011,-0.0003,0,0.0001
1717404300000,1627,1518,1530.3333,1659.5,2054.0833,7.1805,6.3167,-1.9584,-20.7919,-0.1589,33.7386,0.0022,0.0004,0.0001,0.0005,0.0002
1717404600000,2179,1903,1738.3333,1658.8333,2091,14.5034,25.35,31.3574,4.2085,35.2176,37.8233,0.0003,0.0011,0.0004,0.0004,0.0004
1717404900000,1868,2023.5,1891.3333,1765.8333,2134.5,-7.6847,-1.2337,5.7857,-12.4854,-0.7737,12.9764,-0.0009,-0.0002,0.0004,0.0001,0.0003
1717405200000,1469,1668.5,1838.6667,1684.5,1862.0833,-11.9568,-20.1051,-12.7931,-21.1099,5.7844,-26.4957,-0.0005,-0.0007,-0.0003,-0.0001,0.0002
1717405500000,1189,1329,1508.6667,1623.5,1759.0833,-10.5342,-21.1887,-26.7632,-32.408,-8.2184,-0.0225,0.0011,0.0002,-0.0003,0.0001,0.0003
1717405800000,919,1054,1192.3333,1541.8333,1654.5833,-12.8083,-22.9242,-40.3956,-44.4573,-0.2771,-14.4216,-0.0019,-0.0002,-0.0003,0.0001,0.0001
1717406100000,1164,1041.5,1090.6667,1464.6667,1562.0833,11.7619,6.7237,-20.528,-25.4841,-1.7286,-7.4469,-0.0009,-0.0013,-0.0005,-0.0004,0.0001
1717406400000,811,987.5,964.6667,1236.6667,1447.75,-17.8734,-15.9295,-34.4205,-43.982,10.3046,5.7237,0,-0.0005,-0.001,-0.0005,-0
1717406700000,923,867,966,1079.1667,1422.5,6.4591,-4.4513,-14.471,-35.1142,7.7396,-16.7787,0.0011,0.0006,0,-0.0002,-0
1717407000000,1141,1032,958.3333,1024.5,1354.5,10.562,19.0609,11.3714,-15.7623,1.5154,-15.5828,0.0007,0.0008,0.0006,0,-0.0001
1717407300000,766,953.5,943.3333,954,1288.75,-19.6644,-18.7986,-19.7065,-40.5626,1.5031,-8.5954,-0.0026,-0.0007,-0.0001,-0.0005,-0.0001
1717407600000,1335,1050.5,1080.6667,1023.3333,1282.5833,27.0823,23.5349,30.456,4.0868,41.2565,14.708,-0.0006,-0.0013,-0.0006,-0.0003,-0
1717407900000,1325,1330,1142,1050.1667,1257.4167,-0.3759,16.0245,26.1704,5.3748,-20.207,-31.576,-0.0011,-0.0008,-0.0012,-0.0004,-0.0004
1717408200000,1080,1202.5,1246.6667,1095,1165.8333,-10.1871,-13.369,-1.3699,-7.3624,-19.5175,27.1525,0.0025,0.0005,0.0001,0,-0.0003
1717408500000,885,982.5,1096.6667,1088.6667,1083.9167,-9.9237,-19.3009,-18.7079,-18.3517,-6.25,7.3585,-0.0008,0.001,0.0002,-0.0002,-0.0002
1717408800000,1387,1136,1117.3333,1129.6667,1077.0833,22.0951,24.1348,22.7796,28.7737,15.6852,13.4939,0,-0.0003,0.0006,-0.0003,-0.0002
1717409100000,708,1047.5,993.3333,1120,1037,-32.4105,-28.7248,-36.7857,-31.7261,-23.4744,-14.5503,0,0,-0.0003,-0,-0.0003
1717409400000,640,674,911.6667,1004.1667,1013.75,-5.0445,-29.7989,-36.2656,-36.8681,-8.8516,-7.8392,0.0004,0.0002,0.0001,0.0001,-0.0001
1717409700000,810,725,719.3333,918.3333,984.25,11.7241,12.6043,-11.7967,-17.7038,-1.2152,-1.3895,-0.0006,-0.0002,-0.0001,0.0003,-0.0001
1717410000000,771,790.5,740.3333,866.8333,980.9167,-2.4668,4.1423,-11.0556,-21.4001,-15.9985,-2.8737,0,-0.0003,-0.0001,-0.0002,-0.0001
1717410300000,701,736,760.6667,836.1667,962.4167,-4.7554,-7.844,-16.165,-27.1625,-30.6145,-12.2375,0.0007,0.0003,0,0,-0.0001
1717410600000,1188,944.5,886.6667,803,966.3333,25.7808,33.985,47.9452,22.9389,-2.9666,-4.2542,0.0006,0.0007,0.0005,0.0002,-0.0001
1717410900000,893,1040.5,927.3333,833.8333,976.9167,-14.1759,-3.7024,7.0957,-8.59,23.756,14.9244,-0.0006,0.0001,0.0003,0.0001,0
1717411200000,654,773.5,911.6667,836.1667,920.1667,-15.4493,-28.2633,-21.7859,-28.9259,2.3202,-1.2502,-0.0015,-0.001,-0.0003,-0.0001,0
1717411500000,1018,836,855,870.8333,894.5833,21.7703,19.0643,16.8995,13.796,-17.4537,-35.4442,-0.001,-0.0012,-0.001,-0.0002,0
1717411800000,705,861.5,792.3333,859.8333,863.3333,-18.166,-11.0223,-18.0074,-18.3398,-10.9013,10.6584,0,-0.0006,-0.0008,-0.0002,-0.0002
1717412100000,1745,1225,1156,1033.8333,935,42.449,50.9516,68.7893,86.631,47.3421,43.9718,0.0004,0.0003,-0.0001,-0.0002,-0.0001
1717412400000,2492,2118.5,1647.3333,1251.1667,1027.0833,17.6304,51.2748,99.1741,142.6288,56.7335,-16.4231,0.0008,0.0006,0.0006,0,0.0001
1717412700000,872,1682,1703,1247.6667,1040.75,-48.157,-48.7962,-30.1095,-16.2143,-8.0292,-54.1933,0.0014,0.001,0.0008,0.0003,0.0002
1717413000000,1630,1251,1664.6667,1410.3333,1123.25,30.2958,-2.0825,15.5755,45.1146,-13.2528,22.125,0.0003,0.0007,0.0008,0.0004,0.0002
1717413300000,1287,1458.5,1263,1455.1667,1163,-11.7587,1.9002,-11.5565,10.6621,-46.6141,19.5993,0.0006,0.0004,0.0007,0.0006,0.0003
1717413600000,1363,1325,1426.6667,1564.8333,1212.3333,2.8679,-4.4626,-12.8981,12.4278,-9.3995,22.591,-0.002,-0.0008,-0.0004,0.0003,0.0001
1717413900000,1766,1564.5,1472,1568.3333,1301.0833,12.8795,19.9728,12.6036,35.733,-10.0461,-57.8464,-0.0007,-0.0013,-0.0007,0.0001,-0
1717414200000,1721,1743.5,1616.6667,1439.8333,1345.5,-1.2905,6.4536,19.5277,27.9078,-70.3428,15.1224,0.0009,0.0001,-0.0005,0,0
1717414500000,1197,1459,1561.3333,1494,1370.8333,-17.9575,-23.3348,-19.8795,-12.6809,16.7787,14.5623,0.0006,0.0008,0.0002,-0.0001,0.0001
1717414800000,1549,1373,1489,1480.5,1445.4167,12.8186,4.0296,4.6268,7.1663,46.1688,23.4932,0.0013,0.001,0.001,0.0001,0.0003
