FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff
1706050800000,0.0306,0.0128,0.0102,0.0085,0.0115,0.0357,0.0128,0.0034,-0.006,-0,94.2857,0.5593,0.3391,-7.0539,N/A,N/A
1706051100000,0.0306,0.0306,0.0187,0.0145,0.0145,-0,0.0306,0.0085,-0,0.0051,90,-1.5476,1.1052,0.7661,N/A,N/A
1706051400000,0.0153,0.0229,0.0255,0.0119,0.0106,-0.0153,0.0102,0.0272,0.0025,0.003,90.3226,-0.4299,2.2368,1.1316,N/A,N/A
1706051700000,-0.0153,0,0.0102,0.0102,0.0081,-0.0306,-0.0306,-0,0.0042,-0.0004,80,-2.631,6.2488,4.012,N/A,N/A
1706052000000,0.0204,0.0025,0.0068,0.0128,0.0115,0.0357,-0.0204,-0.0119,0.0025,0.0025,93.3333,0.4742,6.2488,0,N/A,N/A
1706052300000,-0.0102,0.0051,-0.0017,0.0119,0.0085,-0.0306,0.0051,-0.0272,0.0068,-0.0038,84.6154,-0.9503,8.2656,2.0169,N/A,N/A
1706052600000,0,-0.0051,0.0034,0.0068,0.0077,0.0102,-0.0076,-0.0068,-0.0017,-0.0077,84,-0.6654,7.6092,-0.6564,N/A,N/A
1706052900000,0.0051,0.0025,-0.0017,0.0025,0.0085,0.0051,-0.0025,-0.0085,-0.0119,-0.0085,87.5,0.2796,7.4292,-0.18,N/A,N/A
1706053200000,0,0.0025,0.0017,0,0.006,-0.0051,0.0076,0.0034,-0.0119,-0.0102,85.7143,0.3883,7.936,0.5067,N/A,N/A
1706053500000,-0.0102,-0.0051,-0.0017,0.0008,0.0055,-0.0102,-0.0076,-0.0051,-0.0094,-0.0128,76.1905,-1.57,7.1479,-0.7881,N/A,N/A
1706053800000,0.0051,-0.0025,-0.0017,-0.0017,0.0055,0.0153,-0.0051,-0,-0.0145,-0.0051,80.9524,-0.79,9.613,2.4651,N/A,N/A
1706054100000,0,0.0025,-0.0017,0,0.006,-0.0051,0.0076,-0.0034,-0.0119,-0.0047,80.9524,-0.7703,8.3268,-1.2862,N/A,N/A
1706054400000,-0.0051,-0.0025,0,-0.0008,0.003,-0.0051,-0,0.0017,-0.0076,-0.0085,58.3333,-1.5199,10.1152,1.7884,N/A,N/A
1706054700000,-0.0051,-0.0051,-0.0034,-0.0025,0,-0,-0.0076,-0.0017,-0.0051,-0.0145,14.2857,-2.3175,6.8451,-3.2701,N/A,N/A
1706055000000,0,-0.0025,-0.0034,-0.0025,-0.0013,0.0051,-0,-0.0017,-0.0025,-0.0119,16.6667,-2.0191,6.8451,0,N/A,N/A
1706055300000,0.0102,0.0051,0.0017,0.0008,0.0008,0.0102,0.0102,0.0017,-0,-0.0072,57.1429,-0.0619,1.8579,-4.9872,N/A,N/A
1706055600000,-0.0051,0.0025,0.0017,-0.0008,-0.0013,-0.0153,0.0051,0.0051,0.0008,-0.0128,42.8571,-0.7996,4.6825,2.8247,N/A,N/A
1706055900000,-0.0153,-0.0102,-0.0034,-0.0034,-0.0017,-0.0102,-0.0153,-0,-0.0034,-0.0102,0,-3.4654,4.2498,-0.4328,N/A,N/A
1706056200000,-0.0051,-0.0102,-0.0085,-0.0034,-0.0021,0.0102,-0.0127,-0.0102,-0.0025,-0.0098,0,-4.0054,1.0256,-3.2242,N/A,N/A
1706056500000,0.0051,0,-0.0051,-0.0017,-0.0021,0.0102,0.0102,-0.0068,0.0008,-0.0106,22.2222,-2.5993,4.079,3.0534,N/A,N/A
1706056800000,0.0153,0.0102,0.0051,0.0008,-0.0008,0.0102,0.0204,0.0085,0.0034,-0.0068,62.5,0.5963,3.6875,-0.3915,N/A,N/A
1706057100000,0.0051,0.0102,0.0085,0,0.0004,-0.0102,0.0102,0.017,-0.0008,-0.0051,75,1.603,5.1801,1.4926,N/A,N/A
1706057400000,0.0204,0.0127,0.0136,0.0042,0.0017,0.0153,0.0025,0.0187,0.0051,-0.0038,100,5.4734,-0.0764,-5.2566,N/A,N/A
1706057700000,0,0.0102,0.0085,0.0068,0.0017,-0.0204,-0,0.0034,0.0102,-0.0043,76.9231,2.3271,-1.0155,-0.9391,N/A,N/A
1706058000000,-0.0408,-0.0204,-0.0068,0.0008,-0.0013,-0.0408,-0.0331,-0.0153,0.0042,-0.0042,15.3846,-5.326,-11.7585,-10.743,N/A,N/A
1706058300000,-0.0051,-0.0229,-0.0153,-0.0008,-0.0013,0.0357,-0.0331,-0.0289,0.0008,-0.0013,7.6923,-5.8362,5.2231,16.9816,N/A,N/A
1706058600000,0.0102,0.0025,-0.0119,-0.0017,-0.0004,0.0153,0.0229,-0.0204,-0.0025,0.0008,23.0769,-3.4552,1.6485,-3.5746,N/A,N/A
1706058900000,-0.0102,0,-0.0017,-0.0042,-0.0021,-0.0204,0.0229,0.0051,-0.0042,-0.003,7.6923,-4.8158,3.4447,1.7962,N/A,N/A
1706059200000,0.0051,-0.0025,0.0017,-0.0068,-0.0013,0.0153,-0.0051,0.017,-0.011,-0,15.3846,-3.2851,1.5359,-1.9088,N/A,N/A
1706059500000,0.0153,0.0102,0.0034,-0.0042,0.0013,0.0102,0.0102,0.0153,-0.011,0.003,38.4615,-0.3011,5.1836,3.6477,N/A,N/A
1706059800000,0.0102,0.0127,0.0102,0.0042,0.0025,-0.0051,0.0153,0.0119,0.0034,0.0047,53.8462,1.4519,5.7963,0.6127,N/A,N/A
1706060100000,-0.0153,-0.0025,0.0034,0.0025,0.0008,-0.0255,-0.0127,0.0017,0.0034,0.003,30.7692,-2.5784,4.7789,-1.0174,N/A,N/A
1706060400000,-0.0051,-0.0102,-0.0034,0,-0.0008,0.0102,-0.0229,-0.0068,0.0017,-0,23.0769,-3.7308,1.5339,-3.245,N/A,N/A
1706060700000,0.0051,0,-0.0051,0.0025,-0.0008,0.0102,0.0025,-0.0153,0.0068,-0.0013,30.7692,-2.199,-0.1086,-1.6425,N/A,N/A
1706061000000,0,0.0025,0,0.0017,-0.0025,-0.0051,0.0127,-0.0034,0.0085,-0.0042,30.7692,-1.949,4.8911,4.9997,N/A,N/A
1706061300000,-0.0102,-0.0051,-0.0017,-0.0025,-0.0034,-0.0102,-0.0051,0.0017,0.0017,-0.0051,20,-3.6486,-0.2235,-5.1146,N/A,N/A
1706061600000,-0.0051,-0.0076,-0.0051,-0.0051,-0.0004,0.0051,-0.0102,-0,-0.0093,0.0008,12.5,-5.1951,-0.2523,-0.0288,N/A,N/A
1706061900000,0.0102,0.0025,-0.0017,-0.0008,0.0008,0.0153,0.0076,-0.0017,-0.0034,0.0021,50,-2.8338,-2.173,-1.9207,N/A,N/A
1706062200000,-0.0153,-0.0025,-0.0034,-0.0025,-0.0013,-0.0255,0.0051,-0.0017,-0.0025,-0.0008,20,-6.4619,0.3681,2.5411,N/A,N/A
1706062500000,-0.0102,-0.0127,-0.0051,-0.0051,-0.0013,0.0051,-0.0153,-0,-0.0076,0.0008,0,-8.5693,2.761,2.3929,N/A,N/A
1706062800000,0.0153,0.0025,-0.0034,-0.0025,-0.0004,0.0255,0.0051,-0.0017,-0.0042,0.0008,30,-3.7076,-0.2364,-2.9974,N/A,N/A
1706063100000,0.0102,0.0127,0.0051,0.0008,-0.0008,-0.0051,0.0255,0.0085,0.0034,-0.0021,50,-0.2886,2.2052,2.4416,N/A,N/A
1706063400000,0,0.0051,0.0085,0.0017,-0.0017,-0.0102,0.0025,0.0136,0.0068,-0.0042,55.5556,0.3983,4.576,2.3708,N/A,N/A
1706063700000,0,0,0.0034,0,-0.0004,0,-0.0127,0.0068,0.0008,-0.0013,55.5556,0.734,-0.7534,-5.3295,N/A,N/A
1706064000000,0.0051,0.0025,0.0017,0.0034,0.0004,0.0051,-0.0025,-0.0034,0.0059,0.0013,75,2.0781,5.0638,5.8173,N/A,N/A
1706064300000,0,0.0025,0.0017,0.0051,0,-0.0051,0.0025,-0.0068,0.0102,0.0008,75,1.6836,2.6636,-2.4002,N/A,N/A
1706064600000,0.0051,0.0025,0.0034,0.0034,0.0004,0.0051,-0,-0,0.0059,0.003,87.5,0.4272,5.3026,2.639,N/A,N/A
1706064900000,0.0051,0.0051,0.0034,0.0025,0.0017,-0,0.0025,0.0017,0.0017,0.0051,100,2.2498,5.3026,0,N/A,N/A
1706065200000,0.0051,0.0051,0.0051,0.0034,0.0025,-0,0.0025,0.0034,0.0017,0.003,100,2.8641,7.6218,2.3191,N/A,N/A
1706065500000,0,0.0025,0.0034,0.0034,0.0017,-0.0051,-0.0025,-0,0.0034,0.0008,81.8182,1.9342,2.5588,-5.063,N/A,N/A
1706065800000,0.0102,0.0051,0.0051,0.0042,0.0038,0.0102,-0,0.0017,0.0008,0.0051,91.6667,2.9132,-4.381,-6.9398,N/A,N/A
1706066100000,0.0204,0.0153,0.0102,0.0076,0.0064,0.0102,0.0127,0.0051,0.0025,0.0076,100,12.8663,0.7849,5.1659,N/A,N/A
1706066400000,0.0051,0.0127,0.0119,0.0076,0.0055,-0.0153,0.0076,0.0085,0.0042,0.0059,100,11.417,0.7474,-0.0375,N/A,N/A
1706066700000,-0.0204,-0.0076,0.0017,0.0034,0.003,-0.0255,-0.0229,-0.0034,0.0008,0.0038,66.6667,-2.013,-3.5851,-4.3325,N/A,N/A
1706067000000,0.0102,-0.0051,-0.0017,0.0042,0.0038,0.0306,-0.0178,-0.0119,0.0008,0.0055,83.3333,3.7908,1.0482,4.6333,N/A,N/A
1706067300000,0.0051,0.0076,-0.0017,0.0051,0.0042,-0.0051,0.0153,-0.0136,0.0017,0.0047,91.6667,6.2058,3.0852,2.0371,N/A,N/A
1706067600000,-0.0102,-0.0025,0.0017,0.0017,0.003,-0.0153,0.0025,-0,-0.0025,0.0025,72.7273,-2.3257,-1.6651,-4.7503,N/A,N/A
1706067900000,-0.0051,-0.0076,-0.0034,-0.0025,0.0025,0.0051,-0.0153,-0.0017,-0.0102,0.0025,60,-6.1462,3.4893,5.1543,N/A,N/A
1706068200000,-0.0051,-0.0051,-0.0068,-0.0042,0.0017,-0,-0.0025,-0.0051,-0.0119,0.0013,50,-9.7616,-3.779,-7.2683,N/A,N/A
1706068500000,0,-0.0025,-0.0034,-0.0008,0.0013,0.0051,0.0051,-0.0051,-0.0042,-0.0004,44.4444,-9.2167,0.5103,4.2894,N/A,N/A
1706068800000,0,0,-0.0017,-0.0025,0.0008,0,0.0051,0.0017,-0.0068,-0.0017,44.4444,-18.9042,3.4364,2.9261,N/A,N/A
1706069100000,0,0,0,-0.0034,0.0008,0,0.0025,0.0068,-0.0085,-0.0008,44.4444,-17.4112,3.3449,-0.0915,N/A,N/A
1706069400000,-0.0102,-0.0051,-0.0034,-0.0034,-0.0008,-0.0102,-0.0051,-0,-0.0051,-0.0047,0,-27.2457,-0.467,-3.8119,N/A,N/A
1706069700000,0.0051,-0.0025,-0.0017,-0.0017,-0.0021,0.0153,-0.0025,-0,0.0008,-0.0085,14.2857,-17.8707,3.5499,4.0168,N/A,N/A
1706070000000,0.0102,0.0076,0.0017,0.0008,-0.0017,0.0051,0.0127,0.0017,0.0051,-0.0072,42.8571,-3.2874,-3.8782,-7.428,N/A,N/A
1706070300000,0,0.0051,0.0051,0.0008,0,-0.0102,0.0076,0.0085,0.0017,-0.003,50,-2.3152,3.4011,7.2793,N/A,N/A
1706070600000,0,0,0.0034,0.0008,-0.0008,0,-0.0076,0.0051,0.0034,-0.0047,50,-0.8065,7.7843,4.3832,N/A,N/A
1706070900000,0.0051,0.0025,0.0017,0.0017,-0.0008,0.0051,-0.0025,-0,0.0051,-0.0051,66.6667,6.7083,0.6481,-7.1363,N/A,N/A
1706071200000,-0.0051,0,0,0.0025,-0.0004,-0.0102,0,-0.0051,0.0059,-0.0034,60,1.5417,0.6481,0,N/A,N/A
1706071500000,0.0051,0,0.0017,0.0025,0.0004,0.0102,-0.0025,-0.0017,0.0042,-0.0021,80,8.0208,7.8578,7.2098,N/A,N/A
1706071800000,-0.0102,-0.0025,-0.0034,-0.0008,0,-0.0153,-0.0025,-0.0051,-0.0017,-0.0017,40,-3.5417,-2.8338,-10.6916,N/A,N/A
1706072100000,0.0051,-0.0025,0,0,0.0004,0.0153,-0.0025,0,-0.0008,-0.0008,60,3.125,2.716,5.5498,N/A,N/A
1706072400000,0.0051,0.0051,0,0.0008,0.0008,-0,0.0076,-0.0017,-0,-0,80,8.3333,-1.7074,-4.4234,N/A,N/A
1706072700000,0,0.0025,0.0034,0,0.0008,-0.0051,0.0051,0.0068,-0.0017,-0,80,7.2917,-1.4511,0.2562,N/A,N/A
1706073000000,-0.0051,-0.0025,0,0,0.0013,-0.0051,-0.0076,0,-0.0025,0.0021,60,-0.5208,-1.4511,0,N/A,N/A
1706073300000,0,-0.0025,-0.0017,-0.0008,0.0008,0.0051,-0.0051,-0.0017,-0.0034,0.003,60,-1.5625,3.8007,5.2518,N/A,N/A
1706073600000,0.0051,0.0025,0,0.0017,0.0004,0.0051,0.0051,-0.0034,0.0025,0.0021,75,4.1667,-0.6297,-4.4304,N/A,N/A
1706073900000,0.0204,0.0127,0.0085,0.0042,0.0021,0.0153,0.0153,0.0085,0.0042,0.0021,87.5,15.7407,-8.2486,-7.6189,N/A,N/A
1706074200000,0.0204,0.0204,0.0153,0.0068,0.0038,-0,0.0178,0.017,0.0059,0.0047,100,19.213,0.7255,8.9741,N/A,N/A
1706074500000,0.0051,0.0127,0.0153,0.0076,0.0038,-0.0153,-0,0.0153,0.0076,0.0047,80,6.6505,-1.2847,-2.0101,N/A,N/A
1706074800000,-0.0051,0,0.0068,0.0076,0.0038,-0.0102,-0.0204,-0.0017,0.0076,0.0042,73.3333,1.9005,9.9815,11.2662,N/A,N/A
1706075100000,0,-0.0025,0,0.0076,0.0034,0.0051,-0.0153,-0.0153,0.0085,0.003,73.3333,1.6713,7.0043,-2.9772,N/A,N/A
1706075400000,-0.0102,-0.0051,-0.0051,0.0051,0.0034,-0.0102,-0.0051,-0.0204,0.0034,0.0034,60,-6.9329,2.3911,-4.6132,N/A,N/A
1706075700000,-0.0051,-0.0076,-0.0051,0.0008,0.0025,0.0051,-0.0051,-0.0119,-0.0034,0.0021,53.3333,-10.6829,6.1028,3.7117,N/A,N/A
1706076000000,0.0153,0.0051,0,0,0.0034,0.0204,0.0102,0,-0.0068,0.0025,71.4286,1.088,-6.6191,-12.7219,N/A,N/A
1706076300000,0,0.0076,0.0034,-0.0008,0.0034,-0.0153,0.0153,0.0085,-0.0085,0.0025,66.6667,-2.1027,-0.6602,5.9589,N/A,N/A
1706076600000,0.0153,0.0076,0.0102,0.0025,0.0051,0.0153,0.0025,0.0153,-0.0051,0.0038,86.6667,7.9934,3.0068,3.667,N/A,N/A
1706076900000,0,0.0076,0.0051,0.0025,0.0051,-0.0153,-0,0.0051,-0.0051,0.0042,86.6667,6.5511,4.9155,1.9087,N/A,N/A
1706077200000,0.0102,0.0051,0.0085,0.0059,0.0055,0.0102,-0.0025,0.0051,0.0008,0.0051,93.3333,9.2858,-1.4662,-6.3817,N/A,N/A
1706077500000,-0.0204,-0.0051,-0.0034,0.0034,0.0021,-0.0306,-0.0127,-0.0136,0.0025,-0,50,-4.4487,-1.4662,0,N/A,N/A
1706077800000,-0.0051,-0.0127,-0.0051,0,0,0.0153,-0.0178,-0.0102,0,-0.0038,40,-6.3006,1.0093,2.4755,N/A,N/A
1706078100000,0.0204,0.0076,-0.0017,0.0034,0.0013,0.0255,0.0127,-0.0102,0.0042,-0.0025,80,8.1315,-1.25,-2.2593,N/A,N/A
1706078400000,0,0.0102,0.0051,0.0008,0.0017,-0.0204,0.0229,0.0085,-0.0017,-0.0021,80,7.4155,4.0169,5.267,N/A,N/A
1706078700000,0.0051,0.0025,0.0085,0.0017,0.0021,0.0051,-0.0051,0.0136,-0.0008,-0.0013,90,10.0945,3.9522,-0.0647,N/A,N/A
1706079000000,0.0204,0.0127,0.0085,0.0034,0.0047,0.0153,0.0025,0.0102,-0.0025,0.0013,86.6667,6.069,-0.6012,-4.5535,N/A,N/A
1706079300000,-0.0255,-0.0025,0,0.0025,0.003,-0.0458,-0.0051,-0.0051,-0.0008,0.0004,53.3333,-10.0664,-5.6021,-5.0009,N/A,N/A
1706079600000,0.0204,-0.0025,0.0051,0.0068,0.0034,0.0458,-0.0153,-0.0034,0.0068,-0,75,1.8815,-6.0448,-0.4427,N/A,N/A
1706079900000,0.0051,0.0127,0,0.0042,0.0038,-0.0153,0.0153,-0.0085,0.0008,0.0004,83.3333,3.9248,0.4349,6.4797,N/A,N/A
1706080200000,-0.0051,0,0.0068,0.0034,0.0021,-0.0102,0.0025,0.0068,0.0025,-0.003,75,0.94,1.8906,1.4556,N/A,N/A
1706080500000,0,-0.0025,0,0.0025,0.0021,0.0051,-0.0153,-0.0051,0.0008,-0.003,75,1.0802,5.2882,3.3977,N/A,N/A
1706080800000,0.0102,0.0051,0.0017,0.0008,0.0021,0.0102,0.0051,0.0017,-0.0025,-0.0034,91.6667,6.9857,-1.8621,-7.1503,N/A,N/A
1706081100000,0.0051,0.0076,0.0051,0.0059,0.0042,-0.0051,0.0102,-0.0017,0.0034,0.0021,100,8.8908,0.0385,1.9006,N/A,N/A
1706081400000,0.0102,0.0076,0.0085,0.0042,0.0055,0.0051,0.0025,0.0085,-0.0025,0.0055,93.3333,4.0819,-0.0554,-0.094,N/A,N/A
1706081700000,0.0407,0.0255,0.0187,0.0102,0.0072,0.0305,0.0178,0.017,0.0059,0.0059,100,6.6904,-4.0626,-4.0072,N/A,N/A
1706082000000,0.0305,0.0356,0.0272,0.0161,0.0098,-0.0102,0.028,0.0221,0.0127,0.0081,96.2963,3.9898,-2.3957,1.667,N/A,N/A
1706082300000,-0.0203,0.0051,0.017,0.0127,0.0076,-0.0509,-0.0204,0.0085,0.0102,0.0055,81.4815,-4.705,0.5108,2.9065,N/A,N/A
1706082600000,-0.0254,-0.0229,-0.0051,0.0068,0.0038,-0.0051,-0.0585,-0.0238,0.0059,-0.0009,62.963,-14.9158,2.1587,1.6479,N/A,N/A
1706082900000,0.0102,-0.0076,-0.0119,0.0076,0.0068,0.0356,-0.0127,-0.039,0.0017,0.0038,70.3704,-10.9432,-4.0652,-6.2239,N/A,N/A
1706083200000,0.0051,0.0076,-0.0034,0.0068,0.0055,-0.0051,0.0305,-0.0204,0.0025,0.0021,68.1818,-7.9546,-1.9974,2.0677,N/A,N/A
1706083500000,-0.0051,0,0.0034,-0.0008,0.0047,-0.0102,0.0076,0.0085,-0.011,0.0008,63.6364,-9.2691,-2.0175,-0.0201,N/A,N/A
1706083800000,0.0102,0.0025,0.0034,-0.0042,0.0059,0.0153,-0.0051,0.0153,-0.0204,0.0038,72.7273,-4.7527,0.2163,2.2338,N/A,N/A
1706084100000,0.0102,0.0102,0.0051,0.0008,0.0068,-0,0.0102,0.0085,-0.0119,0.0047,81.8182,0.2994,-2.3866,-2.6029,N/A,N/A
1706084400000,-0.0153,-0.0025,0.0017,0.0025,0.0047,-0.0254,-0.0051,-0.0017,-0.0042,0.0025,66.6667,-6.0297,-2.3795,0.0071,N/A,N/A
1706084700000,0.0102,-0.0025,0.0017,0.0025,0.0051,0.0254,-0.0127,-0.0017,-0.0051,0.0008,72.2222,0.012,0.8295,3.2091,N/A,N/A
1706085000000,0.0204,0.0153,0.0051,0.0051,0.0059,0.0102,0.0178,-0,-0.0017,0.0004,87.5,7.7717,-1.668,-2.4976,N/A,N/A
1706085300000,0,0.0102,0.0102,0.0059,0.0025,-0.0204,0.0127,0.0085,0.0068,-0.0047,86.6667,8.1782,0.6993,2.3674,N/A,N/A
1706085600000,-0.0102,-0.0051,0.0034,0.0025,-0.0008,-0.0102,-0.0204,0.0017,0.0068,-0.0106,73.3333,3.9237,1.8538,1.1544,N/A,N/A
1706085900000,-0.0153,-0.0127,-0.0085,-0.0017,-0.0004,-0.0051,-0.0229,-0.0136,-0.0025,-0.0081,53.3333,-2.9396,0.0801,-1.7736,N/A,N/A
1706086200000,0.0153,0,-0.0034,0.0034,0.003,0.0305,0.0051,-0.0136,0.0008,-0.0008,73.3333,3.2525,1.564,1.4839,N/A,N/A
1706086500000,0.0102,0.0127,0.0034,0.0034,0.003,-0.0051,0.0254,-0,0.0008,-0.0038,81.8182,6.9498,2.0981,0.5341,N/A,N/A
1706086800000,-0.0203,-0.0051,0.0017,-0.0034,0.0008,-0.0305,-0.0051,0.0102,-0.0085,-0.0047,45.4545,-2.9757,0.2061,-1.892,N/A,N/A
1706087100000,0.0153,-0.0025,0.0017,-0.0008,0.0025,0.0356,-0.0153,0.0051,-0.0068,-0.0021,72.7273,3.3638,-5.6932,-5.8993,N/A,N/A
1706087400000,-0.0102,0.0025,-0.0051,-0.0008,0.0008,-0.0254,0.0076,-0.0085,-0.0034,-0.0051,54.5455,-1.748,0.127,5.8202,N/A,N/A
1706087700000,0,-0.0051,0.0017,0.0017,0,0.0102,-0.0025,-0,0.0034,-0.0068,54.5455,-1.565,1.1231,0.9961,N/A,N/A
1706088000000,0.0305,0.0153,0.0068,0.0042,0.0038,0.0305,0.0127,0.0051,0.0008,-0.0009,75,1.0236,-8.0371,-9.1602,N/A,N/A
1706088300000,-0.0153,0.0076,0.0051,0,0.0017,-0.0458,0.0127,0.0102,-0.0034,-0.0034,50,-5.3884,-3.947,4.0901,N/A,N/A
1706088600000,0.0051,-0.0051,0.0068,0.0042,0.0004,0.0203,-0.0203,0.0051,0.0076,-0.0055,57.1429,-2.4616,-2.8756,1.0714,N/A,N/A
1706088900000,0.0102,0.0076,0,0.0034,0.0013,0.0051,-0,-0.0068,0.0042,-0.0013,71.4286,2.3171,-2.8015,0.0741,N/A,N/A
1706089200000,0.0102,0.0102,0.0085,0.0068,0.003,-0,0.0153,0.0034,0.0076,0.0038,75,2.5915,-1.6291,1.1724,N/A,N/A
1706089500000,0,0.0051,0.0068,0.0068,0.0042,-0.0102,-0.0025,-0,0.0051,0.0047,73.3333,1.878,2.8003,4.4294,N/A,N/A
1706089800000,0.0051,0.0025,0.0051,0.0025,0.0034,0.0051,-0.0076,0.0051,-0.0017,0.0004,75,1.9367,-0.9339,-3.7342,N/A,N/A
1706090100000,0.0102,0.0076,0.0051,0.0068,0.0034,0.0051,0.0025,-0.0034,0.0068,0.0004,87.5,6.0441,1.5583,2.4922,N/A,N/A
1706090400000,0.0153,0.0127,0.0102,0.0085,0.0064,0.0051,0.0102,0.0034,0.0042,0.0055,100,8.9913,2.6546,1.0964,N/A,N/A
1706090700000,-0.0203,-0.0025,0.0017,0.0034,0.0034,-0.0356,-0.0102,-0.0034,-0,0.0008,68.4211,-2.6185,-4.7001,-7.3548,N/A,N/A
1706091000000,-0.0203,-0.0203,-0.0085,-0.0017,0.0025,-0,-0.0331,-0.0136,-0.0085,0.0017,47.3684,-9.9681,-0.0324,4.6678,N/A,N/A
1706091300000,-0.0203,-0.0203,-0.0203,-0.0051,0.0008,-0,-0.0178,-0.0305,-0.0119,0.0008,17.6471,-16.651,-2.0338,-2.0015,N/A,N/A
1706091600000,-0.0153,-0.0178,-0.0186,-0.0085,-0.003,0.0051,0.0025,-0.0203,-0.011,-0.0068,5.5556,-21.1945,0.9529,2.9867,N/A,N/A
1706091900000,0.0102,-0.0025,-0.0085,-0.0085,-0.0008,0.0254,0.0178,-0,-0.0153,-0.0025,28.5714,-19.0469,-0.6375,-1.5904,N/A,N/A
1706092200000,0.0153,0.0127,0.0034,-0.0085,0,0.0051,0.0305,0.0237,-0.017,-0.0004,42.8571,-11.0671,1.2167,1.8542,N/A,N/A
1706092500000,0.0051,0.0102,0.0102,-0.0042,-0.0004,-0.0102,0.0127,0.0288,-0.0076,-0.0017,47.619,-7.4518,2.5525,1.3357,N/A,N/A
1706092800000,-0.0051,0,0.0051,-0.0017,-0.0017,-0.0102,-0.0127,0.0136,-0,-0.0047,42.8571,-8.161,4.1938,1.6413,N/A,N/A
1706093100000,-0.0102,-0.0076,-0.0034,0,-0.0025,-0.0051,-0.0178,-0.0068,0.0051,-0.0068,33.3333,-10.7641,0.7436,-3.4502,N/A,N/A
1706093400000,-0.0051,-0.0076,-0.0068,0.0017,-0.0034,0.0051,-0.0076,-0.017,0.0102,-0.0068,28.5714,-10.8904,-1.8917,-2.6353,N/A,N/A
1706093700000,0.0254,0.0102,0.0034,0.0042,-0.0021,0.0305,0.0178,-0.0017,0.0127,-0.0055,52.381,2.0199,2.0281,3.9199,N/A,N/A
1706094000000,0.0051,0.0153,0.0085,0.0025,-0.003,-0.0204,0.0229,0.0119,0.011,-0.0093,57.1429,4.6253,-1.7234,-3.7515,N/A,N/A
1706094300000,0.0407,0.0229,0.0237,0.0085,0.0021,0.0356,0.0127,0.0305,0.0127,-0.0013,100,23.3407,-4.2419,-2.5185,N/A,N/A
1706094600000,0.0051,0.0229,0.017,0.0102,0.0042,-0.0356,0.0076,0.0136,0.0119,0.0017,95.4545,21.9305,0.8718,5.1137,N/A,N/A
1706094900000,-0.0203,-0.0076,0.0085,0.0085,0.0042,-0.0254,-0.0305,-0,0.0085,0.0034,77.2727,11.0655,-2.1212,-2.9931,N/A,N/A
1706095200000,-0.0102,-0.0153,-0.0085,0.0076,0.0047,0.0102,-0.0381,-0.0322,0.0059,0.0076,68.1818,4.8013,-0.4897,1.6315,N/A,N/A
1706095500000,0,-0.0051,-0.0102,0.0034,0.0038,0.0102,0.0025,-0.0271,-0.0008,0.0047,66.6667,3.3493,2.5186,3.0083,N/A,N/A
1706095800000,-0.0102,-0.0051,-0.0068,0.0008,0.0017,-0.0102,0.0102,-0.0153,-0.0017,0.0017,57.1429,-1.8997,0.9264,-1.5922,N/A,N/A
1706096100000,0.0102,0,0,-0.0042,0.0021,0.0203,0.0051,0.0085,-0.0127,0.0025,66.6667,1.4039,-0.8038,-1.7301,N/A,N/A
1706096400000,0,0.0051,0,-0.0051,0.0025,-0.0102,0.0102,0.0102,-0.0153,0.0042,66.6667,0.5895,0.684,1.4877,N/A,N/A
1706096700000,-0.0102,-0.0051,0,-0.0034,0.0025,-0.0102,-0.0051,0.0068,-0.0119,0.0051,57.1429,-5.187,-0.1881,-0.8721,N/A,N/A
1706097000000,0.0051,-0.0025,-0.0017,-0.0008,0.0034,0.0153,-0.0076,-0.0017,-0.0085,0.0068,46.6667,-3.8612,3.0569,3.245,N/A,N/A
1706097300000,0,0.0025,-0.0017,-0.0008,0.0013,-0.0051,0.0076,-0.0017,-0.0042,0.0034,33.3333,-4.0885,3.5532,0.4963,N/A,N/A
1706097600000,-0.0051,-0.0025,0,0,0.0004,-0.0051,-0,0,-0.0008,0.0034,25,-9.4892,-0.816,-4.3692,N/A,N/A
1706097900000,0,-0.0025,-0.0017,-0.0017,-0.003,0.0051,-0.0051,-0,0.0025,-0.0051,30.7692,-7.5496,2.1097,2.9257,N/A,N/A
1706098200000,0.0102,0.0051,0.0017,0,-0.0025,0.0102,0.0076,0.0034,0.0051,-0.0068,50,-0.3671,0.2198,-1.8899,N/A,N/A
1706098500000,-0.0153,-0.0025,-0.0017,-0.0008,-0.0021,-0.0254,-0,-0.0017,0.0025,-0.0064,37.5,-7.5496,-1.3043,-1.5241,N/A,N/A
1706098800000,0.0153,0,0.0034,0.0008,0,0.0305,-0.0051,0.0051,0.0017,-0.0047,75,0.7604,-1.6673,-0.363,N/A,N/A
1706099100000,-0.0153,0,-0.0051,-0.0017,-0.0013,-0.0305,0.0025,-0.0068,-0.0008,-0.0051,37.5,-9.6102,1.2879,2.9552,N/A,N/A
1706099400000,0.0102,-0.0025,0.0034,0.0008,0.0004,0.0254,-0.0025,0.0051,0.0008,-0.0013,62.5,-5.3283,-0.3956,-1.6835,N/A,N/A
