FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff
1716933600000,-0.0657,-0.0329,-0.025,-0.0133,-0.0074,-0.0657,-0.0282,-0.0235,-0.0117,-0.0349,0,-9.8039,-3.3052,-10.4349,-0.0165,0.0011
1716933900000,0.0094,-0.0282,-0.0188,-0.0094,-0.0047,0.0751,-0.0235,-0.0188,-0.0094,-0.0247,15.7895,-7.598,6.1978,9.503,0.0009,0.0091
1716934200000,0,0.0047,-0.0188,-0.011,-0.002,-0.0094,0.0376,-0.0157,-0.018,-0.0224,15.7895,-7.2917,6.8743,0.6765,-0.0051,-0.0092
1716934500000,-0.0047,-0.0023,0.0016,-0.0117,-0.0051,-0.0047,0.0258,0.0266,-0.0133,-0.0263,10.5263,-7.2304,5.803,-1.0714,0.0047,0.0153
1716934800000,-0.0094,-0.007,-0.0047,-0.0117,-0.007,-0.0047,-0.0117,0.0141,-0.0094,-0.0267,0,-7.598,5.803,0,0.0094,-0.0012
1716935100000,0.0094,0,-0.0016,-0.0102,-0.0063,0.0188,0.0023,0.0172,-0.0078,-0.0302,22.7273,-5.1471,3.6677,-2.1352,-0.0068,-0.0041
1716935400000,-0.0047,0.0023,-0.0016,0,-0.0067,-0.0141,0.0094,-0.0031,0.0133,-0.0223,18.1818,-4.8407,6.6366,2.9689,0.0047,-0.0085
1716935700000,0.0094,0.0023,0.0047,0,-0.0047,0.0141,0.0023,0.0094,0.0094,-0.0204,27.2727,-2.6348,6.3824,-0.2543,-0.0043,-0.0015
1716936000000,0,0.0047,0.0016,0,-0.0055,-0.0094,0.0023,0.0031,0.011,-0.0247,27.2727,-1.777,5.0855,-1.2969,0.0026,-0.0026
1716936300000,0.0094,0.0047,0.0063,0.0023,-0.0047,0.0094,0.0023,0.0078,0.0141,-0.0259,40,0.4289,5.9464,0.8609,-0.0017,-0.0002
1716936600000,0,0.0047,0.0031,0.0039,-0.0039,-0.0094,-0,-0.0016,0.0157,-0.0145,42.1053,1.0417,6.7347,0.7883,-0.0026,0.0053
1716936900000,0.0047,0.0023,0.0047,0.0031,-0.0035,0.0047,-0.0023,0.0031,0.0133,-0.0012,50,2.3284,5.1903,-1.5444,-0.0047,-0.0073
1716937200000,-0.0047,0,0,0.0031,0.0016,-0.0094,-0.0047,-0.0063,0.0031,0.009,80,1.348,3.6373,-1.553,0.015,0.0021
1716937500000,0,-0.0023,0,0.0016,0.0008,0.0047,-0.0047,-0.0031,0.0016,0.0055,80,1.2255,5.4432,1.8058,0,0
1716937800000,-0.0094,-0.0047,-0.0047,0,0,-0.0094,-0.0047,-0.0094,0,0.002,60,-0.2451,5.3912,-0.0519,0.0043,0.0002
1716938100000,0.0047,-0.0023,-0.0016,-0.0008,0.0008,0.0141,-0,-0.0016,-0.0031,0.0059,70,0.3676,5.3286,-0.0626,-0.0176,0.0019
1716938400000,0.0094,0.007,0.0016,0.0008,0.0023,0.0047,0.0117,0.0016,-0.0031,0.0094,90,1.4706,2.9465,-2.3822,-0.0043,0.017
1716938700000,-0.0047,0.0023,0.0031,-0.0008,0.0012,-0.0141,0.0047,0.0078,-0.0039,0.0074,71.4286,0.5515,2.9465,0,-0.0056,-0.0019
1716939000000,0.0047,0,0.0031,0.0008,0.002,0.0094,-0.007,0.0047,-0.0023,0.0086,83.3333,0.9804,5.1662,2.2197,0.003,0.0059
1716939300000,0,0.0023,0,0.0008,0.0012,-0.0047,-0,-0.0016,-0.0008,0.0059,83.3333,0.7966,7.0808,1.9146,0.0051,-0.0013
1716939600000,-0.0047,-0.0023,0,0.0016,0.0008,-0.0047,-0.0023,-0.0031,0.0016,0.0063,60,-0.0613,7.0808,0,0.0047,-0.0019
1716939900000,-0.0141,-0.0094,-0.0063,-0.0016,-0.0012,-0.0094,-0.0117,-0.0094,-0.0008,0.0035,0,-2.0833,1.7927,-5.2881,0.0038,0.0009
1716940200000,-0.0329,-0.0235,-0.0172,-0.0086,-0.0039,-0.0188,-0.0211,-0.0172,-0.0094,-0,0,-6.6176,-4.1728,-5.9654,-0.0134,-0.0199
1716940500000,-0.0047,-0.0188,-0.0172,-0.0086,-0.0047,0.0282,-0.0094,-0.0172,-0.0078,-0.0012,18.75,-6.6176,1.7965,5.9693,0.015,-0.0085
1716940800000,0.0141,0.0047,-0.0078,-0.007,-0.0031,0.0188,0.0282,-0.0016,-0.0078,-0.0047,37.5,-3.9216,-3.3946,-5.1911,0.0116,-0.0088
1716941100000,-0.0141,0,-0.0016,-0.0094,-0.0043,-0.0282,0.0188,0.0157,-0.0102,-0.0051,18.75,-5.4534,-3.2396,0.155,0.009,-0.0044
1716941400000,-0.0047,-0.0094,-0.0016,-0.0094,-0.0039,0.0094,-0.0141,0.0157,-0.011,-0.0039,26.3158,-5.576,-2.6978,0.5418,-0.0004,0.0021
1716941700000,0.0047,0,-0.0047,-0.0063,-0.0039,0.0094,0,0.0031,-0.0047,-0.0047,31.5789,-4.2279,3.2072,5.905,0.0004,0.0006
1716942000000,0.0047,0.0047,0.0016,0,-0.0043,-0,0.0141,0.0031,0.0086,-0.0067,36.8421,-2.8186,3.2072,0,0.003,-0.0087
1716942300000,-0.0047,0,0.0016,0,-0.0043,-0.0094,0,0.0031,0.0086,-0.0055,33.3333,-2.8799,1.9535,-1.2538,0.0021,0.0021
1716942600000,-0.0235,-0.0141,-0.0078,-0.0063,-0.0067,-0.0188,-0.0188,-0.0031,0.0008,-0.0086,5.5556,-5.5147,-0.6785,-2.632,0.0055,-0.0069
1716942900000,-0.0235,-0.0235,-0.0172,-0.0078,-0.0086,-0,-0.0235,-0.0188,0.0016,-0.0098,4.3478,-9.6474,0.6602,1.3387,-0.0099,-0.0056
1716943200000,-0.0282,-0.0259,-0.0251,-0.0118,-0.0106,-0.0047,-0.0118,-0.0266,-0.0024,-0.0114,22.8571,-12.4274,-3.5424,-4.2026,-0.0027,-0.0075
1716943500000,0.0188,-0.0047,-0.011,-0.0094,-0.0078,0.047,0.0188,-0.0031,-0.0031,-0.0067,37.5,-8.6164,7.6141,11.1565,0.0121,-0.0003
1716943800000,-0.0329,-0.0071,-0.0141,-0.0157,-0.0078,-0.0517,0.0188,0.0031,-0.0157,-0.0039,17.2414,-18.0271,1.5457,-6.0684,0.0072,0.0065
1716944100000,0.0047,-0.0141,-0.0031,-0.0141,-0.0071,0.0376,-0.0094,0.0219,-0.0141,-0.0024,20.6897,-25.7282,9.7736,8.2279,-0.0021,0.0032
1716944400000,-0.0141,-0.0047,-0.0141,-0.0125,-0.0094,-0.0188,0.0024,-0.0031,-0.0063,-0.0063,10.7143,-25.621,9.7736,0,0.0038,0.0088
1716944700000,0,-0.0071,-0.0031,-0.0086,-0.0082,0.0141,0.0071,0.011,-0.0008,-0.0039,11.1111,-22.5726,8.9909,-0.7827,-0.0129,-0.0026
1716945000000,-0.0094,-0.0047,-0.0078,-0.0055,-0.0086,-0.0094,-0,-0.0047,0.0063,-0.0047,3.7037,-21.4952,10.5105,1.5196,0.0068,0.0173
1716945300000,0.0235,0.0071,0.0047,-0.0047,-0.0071,0.0329,0.0141,0.0188,0.0047,-0.0031,22.2222,-17.7002,6.5348,-3.9757,-0.0029,-0.0077
1716945600000,0.0047,0.0141,0.0063,0.0016,-0.0071,-0.0188,0.0188,0.0094,0.0172,-0.0027,28,-14.9551,0.5022,-6.0326,0.003,-0.0034
1716945900000,0,0.0024,0.0094,0.0008,-0.0067,-0.0047,-0.0047,0.0173,0.0149,-0.0024,28,-13.3156,4.6114,4.1092,0.0026,0.0093
1716946200000,-0.0141,-0.0071,-0.0031,0.0008,-0.0059,-0.0141,-0.0212,-0.0078,0.0133,0.0008,21.0526,-19.8847,4.0554,-0.556,0.009,-0.0044
1716946500000,-0.0235,-0.0188,-0.0125,-0.0031,-0.0059,-0.0094,-0.0212,-0.0188,0.0055,0.0027,11.7647,-22.2314,3.7238,-0.3317,-0.0074,0.0024
1716946800000,0.0047,-0.0094,-0.011,-0.0008,-0.0031,0.0282,-0.0024,-0.0204,0.0047,0.0074,22.2222,-17.4732,5.6659,1.9421,-0.0021,-0.0007
1716947100000,0.0188,0.0118,0,-0.0016,-0.0031,0.0141,0.0306,0.0031,0.0031,0.0047,44.4444,-9.1431,1.8486,-3.8172,-0.0034,0.0063
1716947400000,0.0188,0.0188,0.0141,0.0008,0.0012,-0,0.0282,0.0267,-0.0008,0.009,80,-5.1152,-0.9939,-2.8425,-0.0008,-0.0109
1716947700000,-0.0141,0.0024,0.0078,-0.0016,-0.0004,-0.0329,-0.0094,0.0188,-0.0024,0.0067,60,-7.4453,1.7017,2.6956,0.0064,-0.0044
1716948000000,-0.0141,-0.0141,-0.0031,-0.0016,-0.0004,-0,-0.0329,-0.0031,-0.0024,0.009,40,-6.7585,1.6872,-0.0145,0.0115,0.0088
1716948300000,0,-0.0071,-0.0094,0.0024,-0.0004,0.0141,-0.0094,-0.0235,0.0055,0.0078,40,-5.1485,2.7869,1.0997,0,-0.004
1716948600000,0.0188,0.0094,0.0016,0.0047,0.002,0.0188,0.0235,-0.0063,0.0055,0.0106,66.6667,2.9965,0.8098,-1.977,-0.0008,0.0037
1716948900000,-0.0141,0.0024,0.0016,-0.0008,-0.0012,-0.0329,0.0094,0.0047,0.0008,0.0059,46.6667,-1.5423,-0.9731,-1.7829,0.0038,-0.0044
1716949200000,0,-0.0071,0.0016,-0.0039,-0.0016,0.0141,-0.0165,0.011,-0.0047,0.0055,46.6667,-0.4649,1.9147,2.8878,-0.0051,0.004
1716949500000,0.0141,0.0071,0,0.0008,-0.0004,0.0141,0.0047,-0.0016,0.0024,0.0063,71.4286,5.6581,4.0617,2.147,-0.0064,-0.0075
1716949800000,-0.0094,0.0024,0.0016,0.0016,0,-0.0235,0.0094,-0,0.0031,0.0059,57.1429,1.787,-1.6346,-5.6963,0.0068,-0.0012
1716950100000,-0.0188,-0.0141,-0.0047,-0.0016,0.0004,-0.0094,-0.0212,-0.0063,-0.0039,0.0063,28.5714,-5.7562,-0.0717,1.5629,0.0085,0.0016
1716950400000,-0.0141,-0.0165,-0.0141,-0.0071,-0.0012,0.0047,-0.0188,-0.0141,-0.0118,0.002,7.1429,-10.8354,-0.4938,-0.4221,-0.0065,-0.0137
1716950700000,-0.0141,-0.0141,-0.0157,-0.0071,-0.0039,-0,-0,-0.0173,-0.0063,-0.0008,0,-11.5619,-0.631,-0.1372,0.0038,0.0022
1716951000000,-0.0094,-0.0118,-0.0125,-0.0086,-0.0063,0.0047,0.0047,-0.0078,-0.0047,-0.0074,15.7895,-5.4215,-0.8306,-0.1996,-0.0035,0.0015
1716951300000,-0.0235,-0.0165,-0.0157,-0.0149,-0.0071,-0.0141,-0.0024,-0.0016,-0.0157,-0.0067,0,-9.6979,-2.6806,-1.8499,0.0081,-0.0016
1716951600000,0,-0.0118,-0.011,-0.0133,-0.0059,0.0235,-0,0.0047,-0.0149,-0.0055,8.6957,-5.2463,0.0053,2.6859,-0.0052,-0.0093
1716951900000,-0.0188,-0.0094,-0.0141,-0.0133,-0.0074,-0.0188,0.0071,-0.0016,-0.0118,-0.0071,3.8462,-6.4824,-1.5925,-1.5978,0.006,0.003
1716952200000,0.0047,-0.0071,-0.0047,-0.0102,-0.0086,0.0235,0.0047,0.011,-0.0031,-0.0106,14.2857,-0.2955,-0.8082,0.7843,-0.0099,0.0072
1716952500000,-0.0377,-0.0165,-0.0173,-0.0141,-0.0106,-0.0424,-0.0071,-0.0063,-0.0071,-0.0094,0,-6.2124,-2.6479,-1.8396,0.0196,-0.0219
1716952800000,0.0094,-0.0141,-0.0078,-0.011,-0.0098,0.0471,-0.0071,0.0063,-0.0024,-0.0082,6.4516,-2.1063,-0.655,1.9929,-0.0017,0.0131
1716953100000,-0.0141,-0.0024,-0.0141,-0.0094,-0.0122,-0.0236,0.0141,-0.0094,0.0055,-0.0118,8.5714,0.4181,-1.1712,-0.5163,0.0064,-0.0057
1716953400000,0.0047,-0.0047,0,-0.0086,-0.011,0.0188,0.0094,0.0173,0.0047,-0.011,12.1212,2.7016,4.7408,5.912,-0.0073,0.0032
1716953700000,0,0.0024,-0.0031,-0.0055,-0.0094,-0.0047,0.0047,0.0047,0.0078,-0.0098,13.7931,2.8177,7.6337,2.893,0,0.0079
1716954000000,-0.0047,-0.0024,0,-0.0071,-0.0086,-0.0047,0.0024,0.0141,0.0031,-0.0075,11.1111,1.0519,7.4024,-0.2313,-0.003,0.0074
1716954300000,0.0094,0.0024,0.0016,0.0008,-0.0067,0.0141,-0,0.0016,0.0149,-0.0027,22.7273,3.4878,7.4024,0,-0.0017,-0.0055
1716954600000,0.0094,0.0094,0.0047,0.0008,-0.0051,-0,0.0118,0.0079,0.0118,0.0012,31.8182,6.1059,6.1419,-1.2605,-0.0068,0.0051
1716954900000,-0.0047,0.0024,0.0047,0.0024,-0.0035,-0.0141,-0,0.0047,0.0118,0.0035,35.2941,3.7982,9.2314,3.0894,0.0047,0.01
1716955200000,0,-0.0024,0.0016,0.0016,-0.0035,0.0047,-0.0118,-0,0.0102,0.0024,37.5,3.3494,9.2314,0,-0.0026,-0.0026
1716955500000,0,0,-0.0016,0.0016,-0.002,0,-0.0024,-0.0063,0.0071,0.0055,46.1538,2.7317,8.9259,-0.3055,-0.0026,0.0013
1716955800000,0.0047,0.0024,0.0016,0.0031,-0.002,0.0047,0.0047,-0.0031,0.0102,0.0067,58.3333,3.9575,-1.1225,-10.0484,0.003,-0.0047
1716956100000,0.0094,0.0071,0.0047,0.0031,0.002,0.0047,0.0071,0.0031,0.0024,0.0125,81.8182,5.8806,-1.5093,-0.3868,0.0009,-0.0028
1716956400000,0.0094,0.0094,0.0079,0.0031,0.002,-0,0.0071,0.0094,0.0024,0.0118,84.6154,7.8205,-1.6433,-0.1341,0.0035,0.0038
1716956700000,0.0094,0.0094,0.0094,0.0055,0.0039,-0,0.0024,0.0079,0.0031,0.0161,91.6667,9.9018,2.9913,4.6347,-0.0017,0.0038
1716957000000,0,0.0047,0.0063,0.0055,0.0035,-0.0094,-0.0047,0.0016,0.0039,0.0145,91.6667,8.722,5.2082,2.2169,0,-0.0026
1716957300000,0.0047,0.0024,0.0047,0.0063,0.0039,0.0047,-0.0071,-0.0031,0.0047,0.0133,92.3077,8.9744,4.4865,-0.7218,0.0082,0.0072
1716957600000,0,0.0024,0.0016,0.0055,0.0043,-0.0047,-0.0024,-0.0079,0.0024,0.0129,85.7143,7.8543,3.8293,-0.6572,-0.0052,-0.0026
1716957900000,-0.0094,-0.0047,-0.0016,0.0024,0.0027,-0.0094,-0.0071,-0.0078,-0.0008,0.0094,69.2308,4.6065,-1.0792,-4.9086,-0.0009,-0.0012
1716958200000,-0.0047,-0.0071,-0.0047,0,0.0016,0.0047,-0.0094,-0.0094,-0.0031,0.0067,61.5385,3.194,2.463,3.5422,-0.003,-0.0032
1716958500000,0.0235,0.0094,0.0031,0.0024,0.0039,0.0283,0.0141,0.0016,-0.0031,0.0075,92.8571,10.396,-8.5608,-11.0238,-0.0029,0.0135
1716958800000,-0.0141,0.0047,0.0016,0,0.0027,-0.0377,0.0118,0.0031,-0.0055,0.0063,71.4286,4.3748,-0.2237,8.3371,0.0038,0.0062
1716959100000,0.0141,0,0.0078,0.0016,0.0039,0.0283,-0.0094,0.0126,-0.0047,0.0059,86.6667,8.5964,-0.2481,-0.0244,0.0013,-0.0049
1716959400000,-0.0094,0.0024,-0.0031,0,0.0027,-0.0235,-0.0024,-0.0063,-0.0055,0.0047,66.6667,3.7362,2.5695,2.8176,-0.0086,0.0002
1716959700000,-0.0094,-0.0094,-0.0016,0,0.0012,-0,-0.0094,-0.0031,-0.0024,-0.0008,40,-0.5645,-0.4068,-2.9764,0.0146,-0.0012
1716960000000,-0.0141,-0.0118,-0.011,-0.0016,-0.0008,-0.0047,-0.0141,-0.0188,-0.0016,-0.0027,10,-5.4063,-2.3663,-1.9594,-0.0039,-0.0031
1716960300000,-0.0377,-0.0259,-0.0204,-0.0118,-0.0047,-0.0236,-0.0165,-0.0173,-0.0141,-0.0086,5.5556,-18.9652,-8.4217,-6.0554,0.0068,-0.0126
1716960600000,-0.033,-0.0353,-0.0283,-0.0149,-0.0075,0.0047,-0.0236,-0.0267,-0.0149,-0.011,33.3333,-2.2362,-8.7625,-0.3409,0.0149,-0.016
1716960900000,-0.0141,-0.0236,-0.0283,-0.0196,-0.009,0.0188,0.0023,-0.0173,-0.0212,-0.013,25,-5.1248,8.6158,17.3783,-0.0091,-0.0044
1716961200000,0.0047,-0.0047,-0.0141,-0.0173,-0.0086,0.0189,0.0306,0.0063,-0.0173,-0.013,27.7778,-2.9952,9.8956,1.2798,-0.0073,0.0046
1716961500000,0.0189,0.0118,0.0031,-0.0126,-0.0063,0.0141,0.0353,0.0314,-0.0126,-0.009,38.8889,3.3937,2.012,-7.8836,0.0043,0.0023
1716961800000,-0.0283,-0.0047,-0.0016,-0.0149,-0.0082,-0.0471,-0,0.0267,-0.0133,-0.0098,22.2222,-5.466,2.012,0,0.0102,-0.0009
1716962100000,-0.0471,-0.0377,-0.0189,-0.0165,-0.0141,-0.0189,-0.0495,-0.0047,-0.0047,-0.0181,5,-14.1564,0.258,-1.7541,0.0085,-0.0019
1716962400000,0.0236,-0.0118,-0.0173,-0.0071,-0.011,0.0707,-0.0071,-0.0204,0.0078,-0.0137,31.25,4.427,-5.8185,-6.0765,-0.021,0.0069
1716962700000,-0.0047,0.0094,-0.0094,-0.0055,-0.0126,-0.0283,0.0471,-0.0079,0.0141,-0.0165,30.4348,3.7111,10.962,16.7806,0.0176,-0.0019
1716963000000,-0.0047,-0.0047,0.0047,-0.0071,-0.0122,-0,0.0071,0.0236,0.0102,-0.0149,28.2609,2.813,13.4583,2.4963,-0.0004,0.0021
1716963300000,0.0047,0,-0.0016,-0.0094,-0.011,0.0094,-0.0094,0.0157,0.0031,-0.0122,32.5581,4.3896,12.7181,-0.7402,0.0004,-0.014
1716963600000,0.0189,0.0118,0.0063,-0.0016,-0.0082,0.0141,0.0165,0.0157,0.0133,-0.0075,45,9.4279,11.238,-1.4801,0.0018,-0.0149
1716963900000,0.0283,0.0236,0.0173,0.011,-0.0027,0.0094,0.0236,0.0126,0.0275,0.002,77.4194,15.8511,3.3371,-7.9009,0.0001,-0.0044
1716964200000,0.033,0.0306,0.0267,0.0126,0.0027,0.0047,0.0189,0.0283,0.0196,0.0102,100,23.8847,-3.8179,-7.155,-0.0124,0.0054
1716964500000,-0.0141,0.0094,0.0157,0.011,0.0027,-0.0471,-0.0142,0.0094,0.0165,0.0118,87.5,17.2916,-0.927,2.8909,0.0064,-0.0031
1716964800000,-0.0141,-0.0141,0.0016,0.0094,0.0012,-0,-0.0448,-0.0157,0.0165,0.0098,78.125,11.205,-3.2487,-2.3218,0.0064,-0.0137
1716965100000,0.0189,0.0024,-0.0031,0.0118,0.0012,0.033,-0.0071,-0.0299,0.0212,0.0075,90.625,15.4778,2.6183,5.8671,-0.0085,0.0024
1716965400000,0,0.0094,0.0016,0.0086,0.0035,-0.0189,0.0236,-0.0141,0.0102,0.0118,87.8788,14.2781,1.9724,-0.646,-0.0129,0.0026
1716965700000,-0.0141,-0.0071,0.0016,0.0016,0.0063,-0.0141,-0.0094,-0,-0.0094,0.0204,78.7879,6.7231,2.2004,0.228,-0.0168,0.0115
1716966000000,0.0141,0,0,-0.0016,0.0055,0.0283,-0.0094,0.0031,-0.0141,0.0165,82.6087,9.4185,-1.4714,-3.6717,0.0091,0.0044
1716966300000,-0.0565,-0.0212,-0.0188,-0.0086,0.0012,-0.0707,-0.0141,-0.0204,-0.0196,0.0137,27.2727,-9.2189,-13.1009,-11.6296,-0.0208,0.0049
1716966600000,0.0519,-0.0024,0.0031,0.0024,0.0059,0.1084,-0.0024,0.0016,-0.0071,0.0181,77.2727,5.4824,-11.1033,1.9977,-0.0183,0.0343
1716966900000,0.0283,0.0401,0.0079,0.0039,0.0079,-0.0236,0.0613,0.0079,-0.0079,0.0188,92,12.6977,-2.6932,8.41,0.013,0.0022
1716967200000,-0.0141,0.0071,0.022,0.0016,0.0051,-0.0424,0.0094,0.0409,-0.0071,0.0133,80,6.2819,0.6744,3.3677,-0.0065,0.0088
1716967500000,-0.0518,-0.033,-0.0126,-0.0047,-0.0016,-0.0377,-0.0731,-0.0157,-0.0063,0.0012,36,-10.2641,-4.6685,-5.343,0.0183,-0.0117
1716967800000,-0.1084,-0.0801,-0.0581,-0.0251,-0.0133,-0.0566,-0.0872,-0.066,-0.0236,-0.0161,4.878,-34.5383,-1.5203,3.1483,0.0285,-0.0254
1716968100000,0.0189,-0.0448,-0.0471,-0.0126,-0.0106,0.1273,-0.0118,-0.0691,-0.0039,-0.0134,14.6341,-25.4543,8.7863,10.3066,-0.006,0.0183
1716968400000,0.0189,0.0189,-0.0236,-0.0181,-0.0079,-0,0.099,-0.011,-0.0204,-0.009,24.3902,-16.9806,9.2431,0.4568,0.0069,-0.003
1716968700000,0.0094,0.0142,0.0157,-0.0212,-0.0086,-0.0094,0.0589,0.0738,-0.0251,-0.0098,29.2683,-10.2575,5.2425,-4.0005,-0.0198,0.0144
1716969000000,-0.066,-0.0283,-0.0126,-0.0298,-0.0141,-0.0755,-0.0472,0.0345,-0.0314,-0.0177,2.2727,-26.1207,2.786,-2.4565,0.0196,-0.0069
1716969300000,0.0094,-0.0283,-0.0157,-0.0196,-0.0122,0.0755,-0.0425,0.0078,-0.0149,-0.0185,6.8182,-19.5939,8.3191,5.5331,-0.012,0.0052
1716969600000,0.0991,0.0543,0.0142,0.0149,-0.0051,0.0897,0.0826,-0.0016,0.0401,-0.0106,54.5455,17.9963,-8.8552,-17.1742,-0.0346,0.0189
1716969900000,-0.1132,-0.0071,-0.0016,-0.0071,-0.0098,-0.2123,0.0212,0.011,0.0055,-0.011,8.3333,-16.6032,-13.2301,-4.375,0.0409,-0.0604
1716970200000,-0.0189,-0.066,-0.011,-0.0134,-0.0157,0.0943,-0.1203,0.0047,0.0047,-0.0216,14.2857,-8.9502,-2.4745,10.7556,0.037,-0.0408
1716970500000,-0.0047,-0.0118,-0.0456,-0.0157,-0.0185,0.0142,-0.0047,-0.0597,0.0055,-0.0263,12.7273,-6.9197,-1.2783,1.1962,0.0021,-0.0218
1716970800000,0.0236,0.0094,0,-0.0008,-0.0153,0.0283,0.0755,0.0016,0.0291,-0.0204,23.5294,2.937,-2.0307,-0.7524,0.0074,0.0016
1716971100000,0.0236,0.0236,0.0142,0.0016,-0.009,-0,0.0354,0.0252,0.0212,-0.0075,43.5897,10.7707,3.7871,5.8178,0.0177,-0.0103
1716971400000,-0.0613,-0.0189,-0.0047,-0.0251,-0.0051,-0.085,-0.0283,0.0409,-0.0401,0.0082,10.5263,-8.592,0.2345,-3.5526,0.0613,-0.0303
1716971700000,0.0425,-0.0094,0.0016,0.0008,-0.0031,0.1038,-0.033,0.0016,0.0079,0.0075,34.2105,3.8314,2.4202,2.1858,-0.0038,0.0014
1716972000000,-0.0519,-0.0047,-0.0236,-0.0047,-0.009,-0.0944,0.0142,-0.0378,0.0086,-0.0012,5.2632,-11.2461,1.2619,-1.1584,0.0055,0.0001
1716972300000,-0.0047,-0.0283,-0.0047,-0.0047,-0.0102,0.0472,-0.0189,-0,0.011,-0.0016,11.9048,-6.0671,4.0609,2.799,0.0073,-0.0126
1716972600000,0.0567,0.026,0,0.0008,0,0.0614,0.0307,-0.0016,0.0016,0.0141,40.4762,8.7708,-2.2496,-6.3105,-0.0489,0.0231
1716972900000,-0.0142,0.0213,0.0126,-0.0055,-0.002,-0.0708,0.0496,0.0362,-0.0071,0.0102,33.3333,3.4302,0.8315,3.0811,-0.0194,0.0102
1716973200000,-0.0189,-0.0165,0.0079,0.0016,-0.0118,-0.0047,-0.0425,0.0126,0.0267,-0.0067,23.8095,0.2887,0.7139,-0.1176,0.0215,-0.0183
1716973500000,-0.0047,-0.0118,-0.0126,-0.0063,-0.0028,0.0142,-0.0331,-0.0126,-0.0071,0.0071,37.5,-1.5863,2.2309,1.517,0.015,-0.0059
1716973800000,-0.0283,-0.0165,-0.0173,-0.0024,-0.0035,-0.0236,-0,-0.0299,0.0024,0.0122,12.5,-9.2865,1.6009,-0.63,0.0077,0.0044
1716974100000,0.0047,-0.0118,-0.0094,-0.0008,-0.0028,0.0331,-0,-0.0173,0.0039,0.0157,16.6667,-7.5027,0.5784,-1.0225,-0.0099,0.0112
1716974400000,-0.0567,-0.026,-0.0268,-0.0197,-0.0094,-0.0614,-0.0095,-0.0142,-0.0205,0.0059,0,-11.5877,-1.3709,-1.9492,0.0231,-0.0098
1716974700000,0.0189,-0.0189,-0.011,-0.0142,-0.0098,0.0756,-0.0071,0.0063,-0.0087,-0.0008,17.6471,-2.797,0.2616,1.6325,-0.0137,0.0117
1716975000000,-0.0142,0.0024,-0.0173,-0.0134,-0.0059,-0.0331,0.0283,-0.0079,-0.015,-0.0008,8.8235,-6.2703,2.5658,2.3042,-0.0116,0.0142
1716975300000,0.0047,-0.0047,0.0032,-0.0118,-0.009,0.0189,0.0142,0.0299,-0.0055,-0.0059,21.0526,0.1915,1.2021,-1.3637,-0.0228,0.0165
1716975600000,0.0095,0.0071,0,-0.0055,-0.0039,0.0047,0.0047,0.011,-0.0031,0.0051,26.3158,1.7932,3.3871,2.185,0.0138,0.0012
1716975900000,0,0.0047,0.0047,-0.0063,-0.0035,-0.0095,0.0095,0.022,-0.0055,0.0067,26.3158,1.4029,3.279,-0.1081,-0.0258,0.0053
1716976200000,0.0378,0.0189,0.0158,0.0095,-0.0051,0.0378,0.0118,0.0126,0.0291,-0.0051,47.3684,10.9286,-0.1451,-3.4241,-0.0171,0.0007
1716976500000,-0.0142,0.0118,0.0079,0.0039,-0.0051,-0.052,0.0071,0.0079,0.0181,-0.0031,45.4545,7.6071,3.0702,3.2153,-0.0039,-0.0031
1716976800000,-0.0236,-0.0189,0,0.0024,-0.0055,-0.0094,-0.0378,-0.0047,0.0157,0.0063,38.4615,1.9816,3.6883,0.6181,-0.0254,0.0276
1716977100000,0.0236,0,-0.0047,0.0055,-0.0031,0.0472,-0.0118,-0.0205,0.0173,-0.0004,57.6923,7.7644,-0.9605,-4.6487,-0.0159,0.0056
1716977400000,0.0331,0.0283,0.011,0.0094,0.002,0.0094,0.0472,0.0031,0.015,0.0055,84.6154,14.2624,-2.615,-1.6545,-0.0072,-0.0038
1716977700000,0.0142,0.0236,0.0236,0.0118,0.0028,-0.0189,0.0236,0.0236,0.0181,0.0055,96.1538,16.8271,2.891,5.506,-0.0038,-0.0142
1716978000000,0.0047,0.0094,0.0173,0.0063,0.0079,-0.0094,-0.0189,0.022,-0.0032,0.0173,96.2963,16.5184,6.5067,3.6157,-0.0099,0.0099
1716978300000,-0.0236,-0.0094,-0.0016,0.0047,0.0043,-0.0283,-0.0331,-0.0126,0.0008,0.0142,77.7778,9.8084,1.9829,-4.5238,0.0004,-0.0029
1716978600000,0.0142,-0.0047,-0.0016,0.011,0.0067,0.0378,-0.0142,-0.0252,0.0087,0.0126,88.8889,11.4646,2.2316,0.2486,-0.0013,-0.0102
1716978900000,-0.0283,-0.0071,-0.0126,0.0024,0.0039,-0.0425,0.0024,-0.0299,-0.0032,0.013,57.1429,2.1046,2.004,-0.2276,0.0412,-0.0221
1716979200000,-0.0331,-0.0307,-0.0157,-0.0087,0.0004,-0.0047,-0.026,-0.0142,-0.0181,0.0043,23.8095,-7.6246,1.6579,-0.3461,0.0021,0.0105
1716979500000,0.0189,-0.0071,-0.0142,-0.0079,0.002,0.052,-0,-0.0126,-0.0197,0.0055,33.3333,-2.9393,2.8205,1.1626,0.0095,-0.0056
