Strategy report
Symbol: /ES:XCME
Work Time: 5/24/24, 8:50 AM - 10/3/24, 10:20 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
4249;_trend_(SellClose);Sell to Close;-1;-50.0;$5,537.50;7/1/24, 9:30 AM;$350.00;$450,100.00;-50.0;
4250;_trend_(1,719,840,300,000,1.001,0.5005,0.3338,0.1667,0.0834,1.0009,0.5006,0.334,0.1668,0.0833,94.5946,24.1294,-14.0768,-17.59,0,-0.0006);Buy to Open;1;50.0;$5,530.50;7/1/24, 9:30 AM;;$450,362.50;0.0;
4251;_trend_(SellClose);Sell to Close;-1;-50.0;$5,539.25;7/1/24, 9:35 AM;$325.00;$450,600.00;-50.0;
4252;_trend_(1,719,840,600,000,0.9998,0.5004,0.3336,0.1667,0.0833,0.9988,0.5002,0.3339,0.1667,0.0833,68.1818,9.6589,-9.9076,4.1692,0.004,-0.0017);Buy to Open;1;50.0;$5,532.75;7/1/24, 9:35 AM;;$450,687.50;0.0;
4253;_trend_(SellClose);Sell to Close;-1;-50.0;$5,537.00;7/1/24, 9:40 AM;$200.00;$450,975.00;-50.0;
4254;_trend_(1,719,840,900,000,0.9998,0.4998,0.3335,0.1668,0.0834,1,0.4992,0.3335,0.1668,0.0834,56.8182,2.2422,-1.4731,8.4345,-0.0005,0.0013);Buy to Open;1;50.0;$5,533.00;7/1/24, 9:40 AM;;$450,887.50;0.0;
4255;_trend_(SellClose);Sell to Close;-1;-50.0;$5,535.50;7/1/24, 9:45 AM;$262.50;$451,462.50;-50.0;
4256;_trend_(1,719,841,200,000,0.9994,0.4996,0.333,0.1667,0.0833,0.9996,0.4992,0.3326,0.1668,0.0834,27.2727,-14.8981,-6.5069,-5.0338,0.0013,-0.0012);Buy to Open;1;50.0;$5,530.25;7/1/24, 9:45 AM;;$451,150.00;0.0;
4257;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.25;7/1/24, 9:50 AM;$437.50;$451,562.50;-50.0;
4258;_trend_(1,719,841,500,000,0.9987,0.4991,0.3326,0.1665,0.0832,0.9993,0.4993,0.3323,0.1665,0.0833,3.1746,-50.5214,-12.6283,-6.1214,0.0027,-0.0015);Buy to Open;1;50.0;$5,523.50;7/1/24, 9:50 AM;;$451,587.50;0.0;
4259;_trend_(SellClose);Sell to Close;-1;-50.0;$5,525.75;7/1/24, 9:55 AM;$237.50;$451,462.50;-50.0;
4260;_trend_(1,719,841,800,000,1,0.4993,0.3327,0.1664,0.0832,1.0013,0.4998,0.3325,0.1665,0.0832,16.4384,-45.2992,-4.9761,7.6523,-0.0006,-0.0005);Buy to Open;1;50.0;$5,521.00;7/1/24, 9:55 AM;;$451,825.00;0.0;
4261;_trend_(SellClose);Sell to Close;-1;-50.0;$5,529.75;7/1/24, 10:00 AM;$300.00;$451,825.00;-50.0;
4262;_trend_(1,719,842,100,000,1.0008,0.5004,0.3332,0.1664,0.0832,1.0008,0.5013,0.3335,0.1663,0.0833,39.726,-18.73,-6.2221,-1.246,-0.0016,0.001);Buy to Open;1;50.0;$5,523.75;7/1/24, 10:00 AM;;$452,125.00;0.0;
4263;_trend_(SellClose);Sell to Close;-1;-50.0;$5,534.75;7/1/24, 10:05 AM;$362.50;$452,462.50;-50.0;
4264;_trend_(1,719,842,400,000,1.0003,0.5005,0.3337,0.1665,0.0833,0.9995,0.5012,0.3344,0.1665,0.0833,47.9452,-7.4167,-6.1789,0.0432,-0.0011,0.0011);Buy to Open;1;50.0;$5,527.50;7/1/24, 10:05 AM;;$452,487.50;0.0;
4265;_trend_(SellClose);Sell to Close;-1;-50.0;$5,531.75;7/1/24, 10:10 AM;$200.00;$453,712.50;-50.0;
4266;_trend_(1,719,842,700,000,0.9997,0.5,0.3336,0.1665,0.0833,0.9994,0.4996,0.3342,0.1664,0.0833,38.3562,-14.9782,-0.465,5.714,0.0001,0.0005);Buy to Open;1;50.0;$5,527.75;7/1/24, 10:10 AM;;$452,687.50;0.0;
4267;_trend_(SellClose);Sell to Close;-1;-50.0;$5,528.25;7/1/24, 10:15 AM;$1,062.50;$453,012.50;-50.0;
4268;_trend_(1,719,843,000,000,0.9962,0.498,0.3321,0.1659,0.083,0.9966,0.4974,0.3322,0.1659,0.0831,0.7752,-48.2705,-18.231,-17.7661,0.0006,-0.0012);Buy to Open;1;50.0;$5,507.00;7/1/24, 10:15 AM;;$453,750.00;0.0;
4269;_trend_(SellClose);Sell to Close;-1;-50.0;$5,523.00;7/1/24, 10:20 AM;$875.00;$453,800.00;-50.0;
4270;_trend_(1,719,843,300,000,1.0026,0.4994,0.3329,0.1666,0.0832,1.0064,0.4995,0.3325,0.1668,0.0833,48.1481,0.0652,-12.7002,5.5309,-0.002,0.0021);Buy to Open;1;50.0;$5,505.50;7/1/24, 10:20 AM;;$454,625.00;0.0;
4271;_trend_(SellClose);Sell to Close;-1;-50.0;$5,524.50;7/1/24, 10:25 AM;$375.00;$454,687.50;-50.0;
4272;_trend_(1,719,843,600,000,1,0.5013,0.333,0.1666,0.0832,0.9974,0.5034,0.3327,0.1668,0.0833,48.8889,1.9558,2.9542,15.6543,-0.0006,0.0004);Buy to Open;1;50.0;$5,517.00;7/1/24, 10:25 AM;;$455,000.00;0.0;
4273;_trend_(SellClose);Sell to Close;-1;-50.0;$5,524.50;7/1/24, 10:30 AM;$212.50;$455,450.00;-50.0;
4274;_trend_(1,719,843,900,000,1.0002,0.5001,0.3343,0.1665,0.0831,1.0002,0.5007,0.3356,0.1668,0.0831,52.5926,9.2369,7.0212,4.067,-0.0003,0.0005);Buy to Open;1;50.0;$5,520.25;7/1/24, 10:30 AM;;$455,212.50;0.0;
4275;_trend_(SellClose);Sell to Close;-1;-50.0;$5,524.00;7/1/24, 10:35 AM;$425.00;$455,750.00;-50.0;
4276;_trend_(1,719,844,200,000,0.9986,0.4994,0.333,0.1662,0.083,0.9984,0.4981,0.3334,0.1664,0.083,31.746,-9.46,3.2447,-3.7765,-0.0004,0.0003);Buy to Open;1;50.0;$5,515.50;7/1/24, 10:35 AM;;$455,637.50;0.0;
4277;_trend_(SellClose);Sell to Close;-1;-50.0;$5,520.75;7/1/24, 10:40 AM;$387.50;$455,962.50;-50.0;
4278;_trend_(1,719,844,500,000,0.9996,0.4991,0.3328,0.1662,0.083,1.001,0.499,0.3332,0.1664,0.083,25.8333,-11.8759,5.2704,2.0257,0.0001,-0.0002);Buy to Open;1;50.0;$5,513.00;7/1/24, 10:40 AM;;$456,025.00;0.0;
4279;_trend_(SellClose);Sell to Close;-1;-50.0;$5,515.25;7/1/24, 10:45 AM;$387.50;$456,350.00;-50.0;
4280;_trend_(1,719,844,800,000,1.0002,0.4999,0.3328,0.1669,0.0831,1.0006,0.5005,0.3318,0.1676,0.0831,29.9145,-6.393,6.5871,1.3167,-0.0008,0.0003);Buy to Open;1;50.0;$5,507.50;7/1/24, 10:45 AM;;$456,412.50;0.0;
4281;_trend_(SellClose);Sell to Close;-1;-50.0;$5,515.00;7/1/24, 10:50 AM;$325.00;$456,825.00;-50.0;
4282;_trend_(1,719,845,100,000,0.999,0.4996,0.3329,0.1663,0.0831,0.9988,0.5005,0.3333,0.1663,0.0832,11.1111,-22.1219,8.2823,1.6952,-0,0.0001);Buy to Open;1;50.0;$5,508.50;7/1/24, 10:50 AM;;$456,737.50;0.0;
4283;_trend_(SellClose);Sell to Close;-1;-50.0;$5,514.50;7/1/24, 10:55 AM;$400.00;$456,812.50;-50.0;
4284;_trend_(1,719,845,400,000,0.9996,0.4993,0.3329,0.1662,0.0831,1.0006,0.4994,0.3335,0.1663,0.0832,4.2735,-26.9866,7.139,-1.1433,0.0013,-0.001);Buy to Open;1;50.0;$5,506.50;7/1/24, 10:55 AM;;$457,137.50;0.0;
4285;_trend_(SellClose);Sell to Close;-1;-50.0;$5,515.50;7/1/24, 11:00 AM;$550.00;$457,300.00;-50.0;
4286;_trend_(1,719,845,700,000,1.0011,0.5004,0.3333,0.1664,0.0831,1.0015,0.5008,0.3338,0.1665,0.0832,28.0992,-4.9578,2.7267,-4.4123,-0.0006,0.001);Buy to Open;1;50.0;$5,504.50;7/1/24, 11:00 AM;;$457,687.50;0.0;
4287;_trend_(SellClose);Sell to Close;-1;-50.0;$5,513.50;7/1/24, 11:05 AM;$275.00;$457,700.00;-50.0;
4288;_trend_(1,719,846,000,000,0.9999,0.5005,0.3335,0.1666,0.0831,0.9987,0.5012,0.334,0.167,0.0832,28.4404,-4.9791,10.6698,7.9431,0.0001,-0.0001);Buy to Open;1;50.0;$5,508.00;7/1/24, 11:05 AM;;$457,962.50;0.0;
4289;_trend_(SellClose);Sell to Close;-1;-50.0;$5,516.75;7/1/24, 11:10 AM;$362.50;$457,875.00;-50.0;
4290;_trend_(1,719,846,300,000,1.0002,0.5,0.3337,0.1667,0.0831,1.0003,0.4996,0.3341,0.1671,0.0832,36.8421,-1.0034,4.3012,-6.3686,0.0005,-0.0005);Buy to Open;1;50.0;$5,509.50;7/1/24, 11:10 AM;;$458,325.00;0.0;
4291;_trend_(SellClose);Sell to Close;-1;-50.0;$5,519.25;7/1/24, 11:15 AM;$362.50;$458,437.50;-50.0;
4292;_trend_(1,719,846,600,000,1.001,0.5006,0.3337,0.1668,0.0835,1.0008,0.5001,0.3337,0.1666,0.0838,70,10.8118,2.2884,-2.0128,-0.0013,0.0014);Buy to Open;1;50.0;$5,512.00;7/1/24, 11:15 AM;;$458,687.50;0.0;
4293;_trend_(SellClose);Sell to Close;-1;-50.0;$5,519.25;7/1/24, 11:20 AM;$162.50;$458,875.00;-50.0;
4294;_trend_(1,719,846,900,000,0.9997,0.5003,0.3336,0.1669,0.0833,0.9988,0.5003,0.3334,0.1673,0.0834,62.5,7.51,7.9211,5.6328,0.0001,-0.0003);Buy to Open;1;50.0;$5,516.00;7/1/24, 11:20 AM;;$458,850.00;0.0;
4295;_trend_(SellClose);Sell to Close;-1;-50.0;$5,518.25;7/1/24, 11:25 AM;$250.00;$458,662.50;-50.0;
4296;_trend_(1,719,847,200,000,0.9997,0.4997,0.3335,0.1669,0.0832,1,0.4992,0.3331,0.1674,0.0834,55,4.6296,6.1703,-1.7509,0.0004,-0.0002);Buy to Open;1;50.0;$5,513.25;7/1/24, 11:25 AM;;$459,100.00;0.0;
4297;_trend_(SellClose);Sell to Close;-1;-50.0;$5,522.25;7/1/24, 11:30 AM;$350.00;$459,137.50;-50.0;
4298;_trend_(1,719,847,500,000,1.0012,0.5005,0.3335,0.1669,0.0833,1.0015,0.5001,0.3332,0.1672,0.0835,89.7436,23.5207,-0.21,-6.3803,-0.0003,0.0003);Buy to Open;1;50.0;$5,515.25;7/1/24, 11:30 AM;;$459,450.00;0.0;
4299;_trend_(SellClose);Sell to Close;-1;-50.0;$5,522.25;7/1/24, 11:35 AM;$150.00;$459,650.00;-50.0;
4300;_trend_(1,719,847,800,000,0.9999,0.5005,0.3336,0.1669,0.0834,0.9987,0.5008,0.3333,0.167,0.0837,95.7746,20.4743,5.051,5.261,-0,-0.0002);Buy to Open;1;50.0;$5,519.25;7/1/24, 11:35 AM;;$459,600.00;0.0;
4301;_trend_(SellClose);Sell to Close;-1;-50.0;$5,522.50;7/1/24, 11:40 AM;$312.50;$459,887.50;-50.0;
4302;_trend_(1,719,848,100,000,0.9994,0.4997,0.3335,0.1668,0.0834,0.9995,0.4992,0.3334,0.1668,0.0837,76.3889,9.738,0.246,-4.805,0.0004,-0.0002);Buy to Open;1;50.0;$5,516.25;7/1/24, 11:40 AM;;$459,912.50;0.0;
4303;_trend_(SellClose);Sell to Close;-1;-50.0;$5,522.00;7/1/24, 11:45 AM;$262.50;$459,987.50;-50.0;
4304;_trend_(1,719,848,400,000,0.9997,0.4996,0.333,0.1666,0.0834,1.0003,0.499,0.3328,0.1665,0.0836,68.0556,4.6443,2.1431,1.8971,-0.0001,0.0002);Buy to Open;1;50.0;$5,516.75;7/1/24, 11:45 AM;;$460,175.00;0.0;
4305;_trend_(SellClose);Sell to Close;-1;-50.0;$5,521.75;7/1/24, 11:50 AM;$250.00;$460,150.00;-50.0;
4306;_trend_(1,719,848,700,000,1.0007,0.5002,0.3333,0.1668,0.0835,1.001,0.5005,0.333,0.1665,0.0837,88.8889,12.4012,2.7735,0.6304,0.0002,0.0004);Buy to Open;1;50.0;$5,516.75;7/1/24, 11:50 AM;;$460,425.00;0.0;
4307;_trend_(SellClose);Sell to Close;-1;-50.0;$5,522.75;7/1/24, 11:55 AM;$137.50;$460,325.00;-50.0;
4308;_trend_(1,719,849,000,000,1.0003,0.5005,0.3336,0.1669,0.0836,0.9996,0.5009,0.3334,0.1666,0.0838,97.2603,13.4892,4.7893,2.0158,-0.0001,0.0003);Buy to Open;1;50.0;$5,520.00;7/1/24, 11:55 AM;;$460,562.50;0.0;
4309;_trend_(SellClose);Sell to Close;-1;-50.0;$5,525.00;7/1/24, 12:00 PM;$275.00;$460,762.50;-50.0;
4310;_trend_(1,719,849,300,000,1.0005,0.5004,0.3338,0.1667,0.0835,1.0001,0.5002,0.3341,0.1665,0.0837,98.5294,17.8657,-1.8211,-6.6105,-0.0004,0.0002);Buy to Open;1;50.0;$5,519.50;7/1/24, 12:00 PM;;$460,837.50;0.0;
4311;_trend_(SellClose);Sell to Close;-1;-50.0;$5,524.75;7/1/24, 12:05 PM;$262.50;$460,612.50;-50.0;
4312;_trend_(1,719,849,600,000,0.9993,0.4999,0.3334,0.1667,0.0835,0.9989,0.4994,0.3334,0.1664,0.0837,74.1935,4.976,-1.0367,0.7844,-0.0004,0);Buy to Open;1;50.0;$5,519.50;7/1/24, 12:05 PM;;$461,100.00;0.0;
4313;_trend_(SellClose);Sell to Close;-1;-50.0;$5,529.25;7/1/24, 12:10 PM;$437.50;$461,050.00;-50.0;
4314;_trend_(1,719,849,900,000,1.0015,0.5004,0.3338,0.167,0.0836,1.0022,0.5,0.3335,0.1668,0.0838,100,24.8801,-8.8493,-7.8126,0,0.0006);Buy to Open;1;50.0;$5,520.50;7/1/24, 12:10 PM;;$461,537.50;0.0;
4315;_trend_(SellClose);Sell to Close;-1;-50.0;$5,530.75;7/1/24, 12:15 PM;$225.00;$461,525.00;-50.0;
4316;_trend_(1,719,850,200,000,1.0002,0.5008,0.3337,0.1671,0.0835,0.9987,0.501,0.3332,0.1671,0.0833,97.1429,24.94,-3.1589,5.6904,-0.0004,0.0002);Buy to Open;1;50.0;$5,526.25;7/1/24, 12:15 PM;;$461,762.50;0.0;
4317;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.50;7/1/24, 12:20 PM;$200.00;$461,850.00;-50.0;
4318;_trend_(1,719,850,500,000,1.0001,0.5002,0.3339,0.167,0.0835,1,0.4998,0.3339,0.1669,0.0836,92.2078,23.741,-3.245,-0.0861,-0.0001,-0.0001);Buy to Open;1;50.0;$5,528.50;7/1/24, 12:20 PM;;$461,962.50;0.0;
4319;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.75;7/1/24, 12:25 PM;$150.00;$461,962.50;-50.0;
4320;_trend_(1,719,850,800,000,1,0.5,0.3334,0.1669,0.0836,0.9998,0.4992,0.333,0.1667,0.0837,88.5714,19.3645,-2.2146,1.0304,0,-0.0001);Buy to Open;1;50.0;$5,529.75;7/1/24, 12:25 PM;;$462,112.50;0.0;
4321;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.00;7/1/24, 12:30 PM;$162.50;$462,237.50;-50.0;
4322;_trend_(1,719,851,100,000,1.0004,0.5002,0.3335,0.1669,0.0835,1.0004,0.5,0.3332,0.1668,0.0835,98.5075,22.542,-2.6213,-0.4067,0.0001,0.0001);Buy to Open;1;50.0;$5,529.75;7/1/24, 12:30 PM;;$462,275.00;0.0;
4323;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.00;7/1/24, 12:35 PM;$137.50;$462,287.50;-50.0;
4324;_trend_(1,719,851,400,000,0.9996,0.5,0.3333,0.167,0.0835,0.9992,0.4999,0.3327,0.167,0.0834,85.0746,13.9089,-1.9904,0.6309,0.0005,-0.0003);Buy to Open;1;50.0;$5,530.25;7/1/24, 12:35 PM;;$462,412.50;0.0;
4325;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.75;7/1/24, 12:40 PM;$162.50;$462,437.50;-50.0;
4326;_trend_(1,719,851,700,000,1.0004,0.5,0.3335,0.1668,0.0836,1.0008,0.4998,0.3334,0.1664,0.0835,94.1176,16.9065,-3.0206,-1.0302,-0.0004,0.0003);Buy to Open;1;50.0;$5,530.50;7/1/24, 12:40 PM;;$462,575.00;0.0;
4327;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.50;7/1/24, 12:45 PM;$112.50;$462,687.50;-50.0;
4328;_trend_(1,719,852,000,000,1.0001,0.5002,0.3334,0.1668,0.0836,0.9997,0.5003,0.3332,0.1664,0.0835,97.0588,14.3885,-0.7478,2.2728,0.0001,-0.0001);Buy to Open;1;50.0;$5,531.25;7/1/24, 12:45 PM;;$462,687.50;0.0;
4329;_trend_(SellClose);Sell to Close;-1;-50.0;$5,534.25;7/1/24, 12:50 PM;$162.50;$462,875.00;-50.0;
4330;_trend_(1,719,852,300,000,0.9996,0.4999,0.3334,0.1667,0.0835,0.9995,0.4999,0.3334,0.1664,0.0833,79.661,6.0552,-3.1216,-2.3738,0.0001,0.0002);Buy to Open;1;50.0;$5,531.00;7/1/24, 12:50 PM;;$462,850.00;0.0;
4331;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.25;7/1/24, 12:55 PM;$125.00;$462,912.50;-50.0;
4332;_trend_(1,719,852,600,000,0.9999,0.4998,0.3332,0.1667,0.0835,1.0002,0.4995,0.3331,0.1664,0.0832,74.5763,1.9185,2.1512,5.2728,-0.0006,0.0005);Buy to Open;1;50.0;$5,529.75;7/1/24, 12:55 PM;;$462,975.00;0.0;
4333;_trend_(SellClose);Sell to Close;-1;-50.0;$5,531.50;7/1/24, 1:00 PM;$137.50;$463,125.00;-50.0;
4334;_trend_(1,719,852,900,000,1.0001,0.5,0.3332,0.1666,0.0834,1.0002,0.5001,0.3332,0.1664,0.0833,77.9661,1.8585,2.0012,-0.15,0.0004,-0.0004);Buy to Open;1;50.0;$5,528.75;7/1/24, 1:00 PM;;$463,112.50;0.0;
4335;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.25;7/1/24, 1:05 PM;$237.50;$463,262.50;-50.0;
4336;_trend_(1,719,853,200,000,0.9995,0.4998,0.3332,0.1666,0.0834,0.9995,0.5001,0.3331,0.1663,0.0833,58.1818,-7.1343,-4.2328,-6.2341,0.0001,-0.0003);Buy to Open;1;50.0;$5,527.50;7/1/24, 1:05 PM;;$463,350.00;0.0;
4337;_trend_(SellClose);Sell to Close;-1;-50.0;$5,531.25;7/1/24, 1:10 PM;$200.00;$463,387.50;-50.0;
4338;_trend_(1,719,853,500,000,1.0001,0.4998,0.3333,0.1666,0.0833,1.0006,0.4999,0.3334,0.1665,0.0831,37.5,-4.976,-0.6029,3.6299,0.0001,-0.0002);Buy to Open;1;50.0;$5,527.25;7/1/24, 1:10 PM;;$463,550.00;0.0;
4339;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.75;7/1/24, 1:15 PM;$187.50;$463,587.50;-50.0;
4340;_trend_(1,719,853,800,000,1.0002,0.5002,0.3333,0.1666,0.0833,1.0001,0.5004,0.3334,0.1665,0.0832,46.4286,-1.4388,-0.8367,-0.2338,-0.0002,0.0001);Buy to Open;1;50.0;$5,529.00;7/1/24, 1:15 PM;;$463,737.50;0.0;
4341;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.00;7/1/24, 1:20 PM;$137.50;$463,925.00;-50.0;
4342;_trend_(1,719,854,100,000,1.0003,0.5002,0.3335,0.1667,0.0833,1,0.5004,0.3337,0.1667,0.0831,67.8571,2.6379,3.1124,3.9491,-0,0.0002);Buy to Open;1;50.0;$5,529.25;7/1/24, 1:20 PM;;$463,875.00;0.0;
4343;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.00;7/1/24, 1:25 PM;$262.50;$463,912.50;-50.0;
4344;_trend_(1,719,854,400,000,0.9993,0.4998,0.3333,0.1666,0.0833,0.9991,0.4996,0.3333,0.1666,0.0831,20,-7.554,-5.6155,-8.7279,0.0003,-0.0004);Buy to Open;1;50.0;$5,526.75;7/1/24, 1:25 PM;;$464,137.50;0.0;
4345;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.00;7/1/24, 1:30 PM;$225.00;$464,250.00;-50.0;
4346;_trend_(1,719,854,700,000,1.0005,0.4999,0.3334,0.1667,0.0833,1.0012,0.4997,0.3334,0.1667,0.0831,60,1.4388,-4.3215,1.294,-0.0005,0.0003);Buy to Open;1;50.0;$5,528.50;7/1/24, 1:30 PM;;$464,362.50;0.0;
4347;_trend_(SellClose);Sell to Close;-1;-50.0;$5,531.25;7/1/24, 1:35 PM;$100.00;$464,362.50;-50.0;
4348;_trend_(1,719,855,000,000,0.9999,0.5002,0.3333,0.1667,0.0833,0.9994,0.5004,0.333,0.1668,0.0832,53.3333,-0.06,5.6621,9.9836,-0,-0.0002);Buy to Open;1;50.0;$5,529.25;7/1/24, 1:35 PM;;$464,462.50;0.0;
4349;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.00;7/1/24, 1:40 PM;$150.00;$464,500.00;-50.0;
4350;_trend_(1,719,855,300,000,1.0001,0.5,0.3335,0.1667,0.0833,1.0002,0.5001,0.3336,0.1668,0.0831,60,1.7386,1.7127,-3.9494,0.0001,0.0001);Buy to Open;1;50.0;$5,530.00;7/1/24, 1:40 PM;;$464,612.50;0.0;
4351;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.25;7/1/24, 1:45 PM;$137.50;$464,787.50;-50.0;
4352;_trend_(1,719,855,600,000,1.0002,0.5001,0.3334,0.1667,0.0833,1.0001,0.4999,0.3333,0.1668,0.0831,73.3333,4.8561,2.1728,0.4601,-0.0002,0.0001);Buy to Open;1;50.0;$5,530.50;7/1/24, 1:45 PM;;$464,750.00;0.0;
4353;_trend_(SellClose);Sell to Close;-1;-50.0;$5,533.25;7/1/24, 1:50 PM;$175.00;$464,887.50;-50.0;
4354;_trend_(1,719,855,900,000,0.9995,0.4999,0.3333,0.1666,0.0833,0.9994,0.4999,0.3333,0.1666,0.0831,46.1538,-1.9784,-0.9323,-3.1051,0.0003,-0.0003);Buy to Open;1;50.0;$5,529.75;7/1/24, 1:50 PM;;$464,925.00;0.0;
4355;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.00;7/1/24, 1:55 PM;$150.00;$465,037.50;-50.0;
4356;_trend_(1,719,856,200,000,1.0001,0.4998,0.3333,0.1667,0.0833,1.0006,0.4997,0.3331,0.1668,0.0832,57.6923,0.1799,2.1945,3.1268,-0.0001,-0.0001);Buy to Open;1;50.0;$5,529.00;7/1/24, 1:55 PM;;$465,075.00;0.0;
4357;_trend_(SellClose);Sell to Close;-1;-50.0;$5,530.50;7/1/24, 2:00 PM;$100.00;$465,162.50;-50.0;
4358;_trend_(1,719,856,500,000,0.9999,0.5,0.3332,0.1666,0.0833,0.9997,0.5001,0.3331,0.1666,0.0832,46.1538,-1.6787,6.5686,4.3741,-0.0001,0.0003);Buy to Open;1;50.0;$5,528.50;7/1/24, 2:00 PM;;$465,175.00;0.0;
4359;_trend_(SellClose);Sell to Close;-1;-50.0;$5,530.00;7/1/24, 2:05 PM;$212.50;$465,125.00;-50.0;
4360;_trend_(1,719,856,800,000,0.9998,0.4998,0.3333,0.1666,0.0833,1,0.5,0.3333,0.1665,0.0832,40,-4.6163,-1.1231,-7.6917,-0.0003,0.0002);Buy to Open;1;50.0;$5,525.75;7/1/24, 2:05 PM;;$465,387.50;0.0;
4361;_trend_(SellClose);Sell to Close;-1;-50.0;$5,532.00;7/1/24, 2:10 PM;$175.00;$465,275.00;-50.0;
4362;_trend_(1,719,857,100,000,1.0004,0.5001,0.3334,0.1667,0.0834,1.0006,0.5001,0.3334,0.1666,0.0834,70,1.4388,-0.3999,0.7232,-0.0001,0.0003);Buy to Open;1;50.0;$5,528.50;7/1/24, 2:10 PM;;$465,562.50;0.0;
4363;_trend_(SellClose);Sell to Close;-1;-50.0;$5,536.25;7/1/24, 2:15 PM;$312.50;$465,537.50;-50.0;
4364;_trend_(1,719,857,400,000,1.0006,0.5005,0.3336,0.1667,0.0834,1.0002,0.5007,0.3338,0.1667,0.0834,80.9524,9.8921,-8.3017,-7.9019,-0.0002,0.0003);Buy to Open;1;50.0;$5,530.00;7/1/24, 2:15 PM;;$465,875.00;0.0;
4365;_trend_(SellClose);Sell to Close;-1;-50.0;$5,537.50;7/1/24, 2:20 PM;$162.50;$466,062.50;-50.0;
4366;_trend_(1,719,857,700,000,1.0005,0.5005,0.3338,0.1669,0.0834,0.9999,0.5004,0.3339,0.1669,0.0834,93.617,15.9472,-1.8867,6.415,-0.0004,0.0004);Buy to Open;1;50.0;$5,534.25;7/1/24, 2:20 PM;;$466,037.50;0.0;
4367;_trend_(SellClose);Sell to Close;-1;-50.0;$5,537.25;7/1/24, 2:25 PM;$212.50;$466,462.50;-50.0;
4368;_trend_(1,719,858,000,000,0.9995,0.5,0.3335,0.1668,0.0834,0.999,0.4995,0.3335,0.1667,0.0835,68.0851,5.9952,-5.0405,-3.1538,0.0007,-0.0006);Buy to Open;1;50.0;$5,533.00;7/1/24, 2:25 PM;;$466,250.00;0.0;
4369;_trend_(SellClose);Sell to Close;-1;-50.0;$5,534.50;7/1/24, 2:30 PM;$312.50;$466,512.50;-50.0;
4370;_trend_(1,719,858,300,000,0.9991,0.4993,0.333,0.1666,0.0833,0.9996,0.4988,0.3327,0.1667,0.0833,25.5319,-7.7938,-6.9794,-1.9389,-0,-0);Buy to Open;1;50.0;$5,528.25;7/1/24, 2:30 PM;;$466,562.50;0.0;
4371;_trend_(SellClose);Sell to Close;-1;-50.0;$5,529.50;7/1/24, 2:35 PM;$212.50;$466,562.50;-50.0;
4372;_trend_(1,719,858,600,000,1.0001,0.4996,0.3329,0.1667,0.0833,1.001,0.4996,0.3324,0.1667,0.0833,32.6531,-2.533,0.7254,7.7048,-0.0002,0.0002);Buy to Open;1;50.0;$5,525.25;7/1/24, 2:35 PM;;$466,775.00;0.0;
4373;_trend_(SellClose);Sell to Close;-1;-50.0;$5,530.00;7/1/24, 2:40 PM;$125.00;$466,775.00;-50.0;
4374;_trend_(1,719,858,900,000,1,0.5001,0.3331,0.1666,0.0833,1,0.5008,0.3329,0.1666,0.0833,34.6939,-1.6737,4.5479,3.8225,0,0.0001);Buy to Open;1;50.0;$5,527.50;7/1/24, 2:40 PM;;$466,900.00;0.0;
4375;_trend_(SellClose);Sell to Close;-1;-50.0;$5,530.25;7/1/24, 2:45 PM;$100.00;$467,037.50;-50.0;
4376;_trend_(1,719,859,200,000,1.0001,0.5001,0.3334,0.1665,0.0833,1,0.5005,0.3337,0.1665,0.0833,38.7755,0.0568,5.4553,0.9074,-0.0002,0.0001);Buy to Open;1;50.0;$5,528.25;7/1/24, 2:45 PM;;$467,000.00;0.0;
4377;_trend_(SellClose);Sell to Close;-1;-50.0;$5,530.50;7/1/24, 2:50 PM;$212.50;$467,062.50;-50.0;
4378;_trend_(1,719,859,500,000,0.9995,0.4998,0.3332,0.1664,0.0833,0.9995,0.4998,0.3337,0.1662,0.0833,18.3673,-7.2719,0.2218,-5.2336,0.0001,-0);Buy to Open;1;50.0;$5,526.25;7/1/24, 2:50 PM;;$467,212.50;0.0;
4379;_trend_(SellClose);Sell to Close;-1;-50.0;$5,529.50;7/1/24, 2:55 PM;$162.50;$467,287.50;-50.0;
