Strategy report
Symbol: /ES:XCME
Work Time: 10/6/24, 6:05 PM - 10/9/24, 1:05 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
188;_calendar_(1,728,279,900,000|105|1|0|dn|mv);Buy to Open;1;50.0;$5,791.25;10/7/24, 1:50 AM;;$9,612.50;0.0;
189;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.75;10/7/24, 1:55 AM;$37.50;$9,637.50;-50.0;
190;_calendar_(1,728,280,200,000|110|1|0|dn|nm);Buy to Open;1;50.0;$5,791.00;10/7/24, 1:55 AM;;$9,650.00;0.0;
191;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.25;10/7/24, 2:00 AM;$100.00;$9,737.50;-50.0;
192;_calendar_(1,728,280,500,000|115|1|0|dn|mv);Buy to Open;1;50.0;$5,790.25;10/7/24, 2:00 AM;;$9,750.00;0.0;
193;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/7/24, 2:05 AM;$87.50;$9,725.00;-50.0;
194;_calendar_(1,728,280,800,000|120|1|0|dn|mv);Buy to Open;1;50.0;$5,789.75;10/7/24, 2:05 AM;;$9,837.50;0.0;
195;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.25;10/7/24, 2:10 AM;$87.50;$9,762.50;-50.0;
196;_calendar_(1,728,281,100,000|125|1|0|up|nm);Buy to Open;1;50.0;$5,790.50;10/7/24, 2:10 AM;;$9,925.00;0.0;
197;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.75;10/7/24, 2:15 AM;$87.50;$10,037.50;-50.0;
198;_calendar_(1,728,281,400,000|130|1|0|up|mv);Buy to Open;1;50.0;$5,792.00;10/7/24, 2:15 AM;;$10,012.50;0.0;
199;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,794.00;10/7/24, 2:20 AM;$175.00;$10,125.00;-50.0;
200;_calendar_(1,728,281,700,000|135|1|0|dn|mv);Buy to Open;1;50.0;$5,790.50;10/7/24, 2:20 AM;;$10,187.50;0.0;
201;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.75;10/7/24, 2:25 AM;$112.50;$10,350.00;-50.0;
202;_calendar_(1,728,282,000,000|140|1|0|up|mv);Buy to Open;1;50.0;$5,791.50;10/7/24, 2:25 AM;;$10,300.00;0.0;
203;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.00;10/7/24, 2:30 AM;$75.00;$10,425.00;-50.0;
204;_calendar_(1,728,282,300,000|145|1|0|dn|mv);Buy to Open;1;50.0;$5,790.50;10/7/24, 2:30 AM;;$10,375.00;0.0;
205;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/7/24, 2:35 AM;$225.00;$10,462.50;-50.0;
206;_calendar_(1,728,282,600,000|150|1|0|dn|mv);Buy to Open;1;50.0;$5,786.75;10/7/24, 2:35 AM;;$10,600.00;0.0;
207;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,790.75;10/7/24, 2:40 AM;$125.00;$10,487.50;-50.0;
208;_calendar_(1,728,282,900,000|155|1|0|up|mv);Buy to Open;1;50.0;$5,788.25;10/7/24, 2:40 AM;;$10,725.00;0.0;
209;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.00;10/7/24, 2:45 AM;$237.50;$10,737.50;-50.0;
210;_calendar_(1,728,283,200,000|160|1|0|up|mv);Buy to Open;1;50.0;$5,788.25;10/7/24, 2:45 AM;;$10,962.50;0.0;
211;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.75;10/7/24, 2:50 AM;$75.00;$10,900.00;-50.0;
212;_calendar_(1,728,283,500,000|165|1|0|dn|mv);Buy to Open;1;50.0;$5,791.25;10/7/24, 2:50 AM;;$11,037.50;0.0;
213;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,794.25;10/7/24, 2:55 AM;$87.50;$11,050.00;-50.0;
214;_calendar_(1,728,283,800,000|170|1|0|up|mv);Buy to Open;1;50.0;$5,792.50;10/7/24, 2:55 AM;;$11,125.00;0.0;
215;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,794.50;10/7/24, 3:00 AM;$87.50;$11,337.50;-50.0;
216;_calendar_(1,728,284,100,000|175|1|0|dn|mv);Buy to Open;1;50.0;$5,792.75;10/7/24, 3:00 AM;;$11,212.50;0.0;
217;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,794.25;10/7/24, 3:05 AM;$287.50;$11,300.00;-50.0;
218;_calendar_(1,728,284,400,000|180|1|0|dn|mv);Buy to Open;1;50.0;$5,788.50;10/7/24, 3:05 AM;;$11,500.00;0.0;
219;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.50;10/7/24, 3:10 AM;$200.00;$11,750.00;-50.0;
220;_calendar_(1,728,284,700,000|185|1|0|up|mv);Buy to Open;1;50.0;$5,789.50;10/7/24, 3:10 AM;;$11,700.00;0.0;
221;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.50;10/7/24, 3:15 AM;$225.00;$12,062.50;-50.0;
222;_calendar_(1,728,285,000,000|190|1|0|dn|mv);Buy to Open;1;50.0;$5,788.00;10/7/24, 3:15 AM;;$11,925.00;0.0;
223;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,788.50;10/7/24, 3:20 AM;$200.00;$12,200.00;-50.0;
224;_calendar_(1,728,285,300,000|195|1|0|dn|mv);Buy to Open;1;50.0;$5,784.50;10/7/24, 3:20 AM;;$12,125.00;0.0;
225;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,785.50;10/7/24, 3:25 AM;$200.00;$12,387.50;-50.0;
226;_calendar_(1,728,285,600,000|200|1|0|dn|mv);Buy to Open;1;50.0;$5,781.50;10/7/24, 3:25 AM;;$12,325.00;0.0;
227;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,783.00;10/7/24, 3:30 AM;$187.50;$12,375.00;-50.0;
228;_calendar_(1,728,285,900,000|205|1|0|dn|mv);Buy to Open;1;50.0;$5,779.25;10/7/24, 3:30 AM;;$12,512.50;0.0;
229;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,783.50;10/7/24, 3:35 AM;$175.00;$12,825.00;-50.0;
230;_calendar_(1,728,286,200,000|210|1|0|up|mv);Buy to Open;1;50.0;$5,780.00;10/7/24, 3:35 AM;;$12,687.50;0.0;
231;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,782.25;10/7/24, 3:40 AM;$287.50;$12,887.50;-50.0;
232;_calendar_(1,728,286,500,000|215|1|0|dn|nm);Buy to Open;1;50.0;$5,776.50;10/7/24, 3:40 AM;;$12,975.00;0.0;
233;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,779.75;10/7/24, 3:45 AM;$187.50;$12,962.50;-50.0;
234;_calendar_(1,728,286,800,000|220|1|0|up|nm);Buy to Open;1;50.0;$5,776.00;10/7/24, 3:45 AM;;$13,162.50;0.0;
235;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,781.50;10/7/24, 3:50 AM;$175.00;$13,325.00;-50.0;
236;_calendar_(1,728,287,100,000|225|1|0|up|mv);Buy to Open;1;50.0;$5,778.00;10/7/24, 3:50 AM;;$13,337.50;0.0;
237;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,782.50;10/7/24, 3:55 AM;$250.00;$13,575.00;-50.0;
238;_calendar_(1,728,287,400,000|230|1|0|dn|mv);Buy to Open;1;50.0;$5,777.50;10/7/24, 3:55 AM;;$13,587.50;0.0;
239;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,779.50;10/7/24, 4:00 AM;$137.50;$13,437.50;-50.0;
240;_calendar_(1,728,287,700,000|235|1|0|dn|mv);Buy to Open;1;50.0;$5,776.75;10/7/24, 4:00 AM;;$13,725.00;0.0;
241;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,782.75;10/7/24, 4:05 AM;$262.50;$13,750.00;-50.0;
242;_calendar_(1,728,288,000,000|240|1|0|up|mv);Buy to Open;1;50.0;$5,777.50;10/7/24, 4:05 AM;;$13,987.50;0.0;
243;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,782.75;10/7/24, 4:10 AM;$125.00;$14,000.00;-50.0;
244;_calendar_(1,728,288,300,000|245|1|0|dn|nm);Buy to Open;1;50.0;$5,780.25;10/7/24, 4:10 AM;;$14,112.50;0.0;
245;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,783.50;10/7/24, 4:15 AM;$137.50;$14,287.50;-50.0;
246;_calendar_(1,728,288,600,000|250|1|0|up|mv);Buy to Open;1;50.0;$5,780.75;10/7/24, 4:15 AM;;$14,250.00;0.0;
247;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,782.50;10/7/24, 4:20 AM;$187.50;$14,325.00;-50.0;
248;_calendar_(1,728,288,900,000|255|1|0|dn|mv);Buy to Open;1;50.0;$5,778.75;10/7/24, 4:20 AM;;$14,437.50;0.0;
249;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,781.75;10/7/24, 4:25 AM;$87.50;$14,500.00;-50.0;
250;_calendar_(1,728,289,200,000|260|1|0|up|nm);Buy to Open;1;50.0;$5,780.00;10/7/24, 4:25 AM;;$14,525.00;0.0;
251;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,783.00;10/7/24, 4:30 AM;$162.50;$14,475.00;-50.0;
252;_calendar_(1,728,289,500,000|265|1|0|dn|mv);Buy to Open;1;50.0;$5,779.75;10/7/24, 4:30 AM;;$14,687.50;0.0;
253;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,784.50;10/7/24, 4:35 AM;$212.50;$14,937.50;-50.0;
254;_calendar_(1,728,289,800,000|270|1|0|up|mv);Buy to Open;1;50.0;$5,780.25;10/7/24, 4:35 AM;;$14,900.00;0.0;
255;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,784.50;10/7/24, 4:40 AM;$262.50;$15,200.00;-50.0;
256;_calendar_(1,728,290,100,000|275|1|0|dn|mv);Buy to Open;1;50.0;$5,779.25;10/7/24, 4:40 AM;;$15,162.50;0.0;
257;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,780.75;10/7/24, 4:45 AM;$150.00;$15,300.00;-50.0;
258;_calendar_(1,728,290,400,000|280|1|0|dn|mv);Buy to Open;1;50.0;$5,777.75;10/7/24, 4:45 AM;;$15,312.50;0.0;
259;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,779.00;10/7/24, 4:50 AM;$112.50;$15,400.00;-50.0;
260;_calendar_(1,728,290,700,000|285|1|0|dn|mv);Buy to Open;1;50.0;$5,776.75;10/7/24, 4:50 AM;;$15,425.00;0.0;
261;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,778.75;10/7/24, 4:55 AM;$112.50;$15,675.00;-50.0;
262;_calendar_(1,728,291,000,000|290|1|0|dn|mv);Buy to Open;1;50.0;$5,776.50;10/7/24, 4:55 AM;;$15,537.50;0.0;
263;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,777.75;10/7/24, 5:00 AM;$225.00;$16,000.00;-50.0;
264;_calendar_(1,728,291,300,000|295|1|0|dn|mv);Buy to Open;1;50.0;$5,773.25;10/7/24, 5:00 AM;;$15,762.50;0.0;
265;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.75;10/7/24, 5:05 AM;$275.00;$16,112.50;-50.0;
266;_calendar_(1,728,291,600,000|300|1|0|dn|nm);Buy to Open;1;50.0;$5,768.25;10/7/24, 5:05 AM;;$16,037.50;0.0;
267;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,769.75;10/7/24, 5:10 AM;$175.00;$16,125.00;-50.0;
268;_calendar_(1,728,291,900,000|305|1|0|dn|nm);Buy to Open;1;50.0;$5,766.25;10/7/24, 5:10 AM;;$16,212.50;0.0;
269;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,768.50;10/7/24, 5:15 AM;$187.50;$16,237.50;-50.0;
270;_calendar_(1,728,292,200,000|310|1|0|up|mv);Buy to Open;1;50.0;$5,764.75;10/7/24, 5:15 AM;;$16,400.00;0.0;
271;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,768.75;10/7/24, 5:20 AM;$100.00;$16,575.00;-50.0;
272;_calendar_(1,728,292,500,000|315|1|0|up|nm);Buy to Open;1;50.0;$5,766.75;10/7/24, 5:20 AM;;$16,500.00;0.0;
273;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,768.00;10/7/24, 5:25 AM;$137.50;$16,725.00;-50.0;
274;_calendar_(1,728,292,800,000|320|1|0|dn|mv);Buy to Open;1;50.0;$5,765.25;10/7/24, 5:25 AM;;$16,637.50;0.0;
275;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,766.00;10/7/24, 5:30 AM;$162.50;$16,575.00;-50.0;
276;_calendar_(1,728,293,100,000|325|1|0|dn|mv);Buy to Open;1;50.0;$5,762.75;10/7/24, 5:30 AM;;$16,800.00;0.0;
277;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,768.00;10/7/24, 5:35 AM;$237.50;$16,737.50;-50.0;
278;_calendar_(1,728,293,400,000|330|1|0|up|nm);Buy to Open;1;50.0;$5,763.25;10/7/24, 5:35 AM;;$17,037.50;0.0;
279;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,769.50;10/7/24, 5:40 AM;$162.50;$17,100.00;-50.0;
280;_calendar_(1,728,293,700,000|335|1|0|up|nm);Buy to Open;1;50.0;$5,766.25;10/7/24, 5:40 AM;;$17,200.00;0.0;
281;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,769.75;10/7/24, 5:45 AM;$100.00;$17,325.00;-50.0;
282;_calendar_(1,728,294,000,000|340|1|0|dn|nm);Buy to Open;1;50.0;$5,767.75;10/7/24, 5:45 AM;;$17,300.00;0.0;
283;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,770.25;10/7/24, 5:50 AM;$175.00;$17,375.00;-50.0;
284;_calendar_(1,728,294,300,000|345|1|0|dn|mv);Buy to Open;1;50.0;$5,766.75;10/7/24, 5:50 AM;;$17,475.00;0.0;
285;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,769.25;10/7/24, 5:55 AM;$100.00;$17,437.50;-50.0;
286;_calendar_(1,728,294,600,000|350|1|0|up|nm);Buy to Open;1;50.0;$5,767.25;10/7/24, 5:55 AM;;$17,575.00;0.0;
287;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,771.25;10/7/24, 6:00 AM;$112.50;$17,650.00;-50.0;
288;_calendar_(1,728,294,900,000|355|1|0|up|nm);Buy to Open;1;50.0;$5,769.00;10/7/24, 6:00 AM;;$17,687.50;0.0;
289;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,771.25;10/7/24, 6:05 AM;$137.50;$17,887.50;-50.0;
290;_calendar_(1,728,295,200,000|360|1|0|dn|nm);Buy to Open;1;50.0;$5,768.50;10/7/24, 6:05 AM;;$17,825.00;0.0;
291;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,769.75;10/7/24, 6:10 AM;$162.50;$17,900.00;-50.0;
292;_calendar_(1,728,295,500,000|365|1|0|dn|mv);Buy to Open;1;50.0;$5,766.50;10/7/24, 6:10 AM;;$17,987.50;0.0;
293;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,768.25;10/7/24, 6:15 AM;$87.50;$17,837.50;-50.0;
294;_calendar_(1,728,295,800,000|370|1|0|up|mv);Buy to Open;1;50.0;$5,766.50;10/7/24, 6:15 AM;;$18,075.00;0.0;
295;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,772.25;10/7/24, 6:20 AM;$200.00;$18,162.50;-50.0;
296;_calendar_(1,728,296,100,000|375|1|0|up|nm);Buy to Open;1;50.0;$5,768.25;10/7/24, 6:20 AM;;$18,275.00;0.0;
297;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,772.50;10/7/24, 6:25 AM;$125.00;$18,350.00;-50.0;
298;_calendar_(1,728,296,400,000|380|1|0|dn|mv);Buy to Open;1;50.0;$5,770.00;10/7/24, 6:25 AM;;$18,400.00;0.0;
299;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,771.75;10/7/24, 6:30 AM;$87.50;$18,350.00;-50.0;
300;_calendar_(1,728,296,700,000|385|1|0|up|nm);Buy to Open;1;50.0;$5,770.00;10/7/24, 6:30 AM;;$18,487.50;0.0;
301;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.25;10/7/24, 6:35 AM;$125.00;$18,512.50;-50.0;
302;_calendar_(1,728,297,000,000|390|1|0|up|nm);Buy to Open;1;50.0;$5,770.75;10/7/24, 6:35 AM;;$18,612.50;0.0;
303;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.75;10/7/24, 6:40 AM;$100.00;$18,650.00;-50.0;
304;_calendar_(1,728,297,300,000|395|1|0|dn|nm);Buy to Open;1;50.0;$5,771.75;10/7/24, 6:40 AM;;$18,712.50;0.0;
305;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.00;10/7/24, 6:45 AM;$112.50;$18,762.50;-50.0;
306;_calendar_(1,728,297,600,000|400|1|0|up|nm);Buy to Open;1;50.0;$5,770.75;10/7/24, 6:45 AM;;$18,825.00;0.0;
307;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.00;10/7/24, 6:50 AM;$112.50;$18,825.00;-50.0;
308;_calendar_(1,728,297,900,000|405|1|0|dn|nm);Buy to Open;1;50.0;$5,770.75;10/7/24, 6:50 AM;;$18,937.50;0.0;
309;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.75;10/7/24, 6:55 AM;$100.00;$18,950.00;-50.0;
310;_calendar_(1,728,298,200,000|410|1|0|up|nm);Buy to Open;1;50.0;$5,771.75;10/7/24, 6:55 AM;;$19,037.50;0.0;
311;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.50;10/7/24, 7:00 AM;$50.00;$19,150.00;-50.0;
312;_calendar_(1,728,298,500,000|415|1|0|up|nm);Buy to Open;1;50.0;$5,772.50;10/7/24, 7:00 AM;;$19,087.50;0.0;
313;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.25;10/7/24, 7:05 AM;$200.00;$19,162.50;-50.0;
314;_calendar_(1,728,298,800,000|420|1|0|dn|nm);Buy to Open;1;50.0;$5,769.25;10/7/24, 7:05 AM;;$19,287.50;0.0;
315;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.00;10/7/24, 7:10 AM;$212.50;$19,325.00;-50.0;
316;_calendar_(1,728,299,100,000|425|1|0|up|nm);Buy to Open;1;50.0;$5,768.75;10/7/24, 7:10 AM;;$19,500.00;0.0;
317;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.25;10/7/24, 7:15 AM;$87.50;$19,600.00;-50.0;
318;_calendar_(1,728,299,400,000|430|1|0|up|nm);Buy to Open;1;50.0;$5,771.50;10/7/24, 7:15 AM;;$19,587.50;0.0;
319;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,772.50;10/7/24, 7:20 AM;$137.50;$19,575.00;-50.0;
320;_calendar_(1,728,299,700,000|435|1|0|dn|nm);Buy to Open;1;50.0;$5,769.75;10/7/24, 7:20 AM;;$19,725.00;0.0;
321;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,772.75;10/7/24, 7:25 AM;$87.50;$19,750.00;-50.0;
322;_calendar_(1,728,300,000,000|440|1|0|up|nm);Buy to Open;1;50.0;$5,771.00;10/7/24, 7:25 AM;;$19,812.50;0.0;
323;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.75;10/7/24, 7:30 AM;$75.00;$19,962.50;-50.0;
324;_calendar_(1,728,300,300,000|445|1|0|dn|nm);Buy to Open;1;50.0;$5,772.25;10/7/24, 7:30 AM;;$19,887.50;0.0;
325;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,772.00;10/7/24, 7:35 AM;$75.00;$19,837.50;-50.0;
326;_calendar_(1,728,300,600,000|450|1|0|dn|mv);Buy to Open;1;50.0;$5,770.50;10/7/24, 7:35 AM;;$19,962.50;0.0;
327;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,773.25;10/7/24, 7:40 AM;$137.50;$19,962.50;-50.0;
328;_calendar_(1,728,300,900,000|455|1|0|up|mv);Buy to Open;1;50.0;$5,770.50;10/7/24, 7:40 AM;;$20,100.00;0.0;
329;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,774.00;10/7/24, 7:45 AM;$75.00;$20,125.00;-50.0;
330;_calendar_(1,728,301,200,000|460|1|0|up|mv);Buy to Open;1;50.0;$5,772.50;10/7/24, 7:45 AM;;$20,175.00;0.0;
331;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,774.25;10/7/24, 7:50 AM;$75.00;$20,125.00;-50.0;
332;_calendar_(1,728,301,500,000|465|1|0|up|nm);Buy to Open;1;50.0;$5,772.75;10/7/24, 7:50 AM;;$20,250.00;0.0;
333;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,775.50;10/7/24, 7:55 AM;$100.00;$20,262.50;-50.0;
334;_calendar_(1,728,301,800,000|470|1|0|up|nm);Buy to Open;1;50.0;$5,773.50;10/7/24, 7:55 AM;;$20,350.00;0.0;
335;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,776.25;10/7/24, 8:00 AM;$75.00;$20,425.00;-50.0;
336;_calendar_(1,728,302,100,000|475|1|0|up|mv);Buy to Open;1;50.0;$5,774.75;10/7/24, 8:00 AM;;$20,425.00;0.0;
337;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,776.25;10/7/24, 8:05 AM;$112.50;$20,412.50;-50.0;
338;_calendar_(1,728,302,400,000|480|1|0|dn|mv);Buy to Open;1;50.0;$5,774.00;10/7/24, 8:05 AM;;$20,537.50;0.0;
339;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,776.75;10/7/24, 8:10 AM;$150.00;$20,512.50;-50.0;
340;_calendar_(1,728,302,700,000|485|1|0|up|nm);Buy to Open;1;50.0;$5,773.75;10/7/24, 8:10 AM;;$20,687.50;0.0;
341;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,777.75;10/7/24, 8:15 AM;$87.50;$20,725.00;-50.0;
342;_calendar_(1,728,303,000,000|490|1|0|up|nm);Buy to Open;1;50.0;$5,776.00;10/7/24, 8:15 AM;;$20,775.00;0.0;
343;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,778.50;10/7/24, 8:20 AM;$87.50;$20,825.00;-50.0;
344;_calendar_(1,728,303,300,000|495|1|0|dn|nm);Buy to Open;1;50.0;$5,776.75;10/7/24, 8:20 AM;;$20,862.50;0.0;
345;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,778.25;10/7/24, 8:25 AM;$87.50;$20,925.00;-50.0;
346;_calendar_(1,728,303,600,000|500|1|0|up|nm);Buy to Open;1;50.0;$5,776.50;10/7/24, 8:25 AM;;$20,950.00;0.0;
347;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,778.75;10/7/24, 8:30 AM;$87.50;$20,987.50;-50.0;
348;_calendar_(1,728,303,900,000|505|1|0|dn|mv);Buy to Open;1;50.0;$5,777.00;10/7/24, 8:30 AM;;$21,037.50;0.0;
349;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,778.25;10/7/24, 8:35 AM;$100.00;$20,987.50;-50.0;
350;_calendar_(1,728,304,200,000|510|1|0|up|nm);Buy to Open;1;50.0;$5,776.25;10/7/24, 8:35 AM;;$21,137.50;0.0;
351;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,779.50;10/7/24, 8:40 AM;$75.00;$21,112.50;-50.0;
352;_calendar_(1,728,304,500,000|515|1|0|up|nm);Buy to Open;1;50.0;$5,778.00;10/7/24, 8:40 AM;;$21,212.50;0.0;
353;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,780.25;10/7/24, 8:45 AM;$62.50;$21,237.50;-50.0;
354;_calendar_(1,728,304,800,000|520|1|0|up|nm);Buy to Open;1;50.0;$5,779.00;10/7/24, 8:45 AM;;$21,275.00;0.0;
355;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,781.00;10/7/24, 8:50 AM;$87.50;$21,362.50;-50.0;
356;_calendar_(1,728,305,100,000|525|1|1|dn|mv);Buy to Open;1;50.0;$5,779.25;10/7/24, 8:50 AM;;$21,362.50;0.0;
357;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,780.25;10/7/24, 8:55 AM;$100.00;$21,462.50;-50.0;
358;_calendar_(1,728,305,400,000|530|1|1|dn|mv);Buy to Open;1;50.0;$5,778.25;10/7/24, 8:55 AM;;$21,462.50;0.0;
359;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,779.25;10/7/24, 9:00 AM;$100.00;$21,537.50;-50.0;
360;_calendar_(1,728,305,700,000|535|1|1|dn|mv);Buy to Open;1;50.0;$5,777.25;10/7/24, 9:00 AM;;$21,562.50;0.0;
361;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,778.75;10/7/24, 9:05 AM;$162.50;$21,450.00;-50.0;
362;_calendar_(1,728,306,000,000|540|1|1|dn|mv);Buy to Open;1;50.0;$5,775.50;10/7/24, 9:05 AM;;$21,725.00;0.0;
363;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,781.75;10/7/24, 9:10 AM;$212.50;$21,775.00;-50.0;
364;_calendar_(1,728,306,300,000|545|1|1|up|nm);Buy to Open;1;50.0;$5,777.50;10/7/24, 9:10 AM;;$21,937.50;0.0;
365;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,781.75;10/7/24, 9:15 AM;$162.50;$22,050.00;-50.0;
366;_calendar_(1,728,306,600,000|550|1|1|dn|mv);Buy to Open;1;50.0;$5,778.50;10/7/24, 9:15 AM;;$22,100.00;0.0;
367;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,781.25;10/7/24, 9:20 AM;$100.00;$22,150.00;-50.0;
368;_calendar_(1,728,306,900,000|555|1|1|dn|mv);Buy to Open;1;50.0;$5,779.25;10/7/24, 9:20 AM;;$22,200.00;0.0;
369;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,781.50;10/7/24, 9:25 AM;$112.50;$22,175.00;-50.0;
370;_calendar_(1,728,307,200,000|560|1|1|up|mv);Buy to Open;1;50.0;$5,779.25;10/7/24, 9:25 AM;;$22,312.50;0.0;
371;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,782.25;10/7/24, 9:30 AM;$100.00;$22,387.50;-50.0;
372;_calendar_(1,728,307,500,000|565|1|1|up|mv);Buy to Open;1;50.0;$5,780.25;10/7/24, 9:30 AM;;$22,412.50;0.0;
373;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,784.75;10/7/24, 9:35 AM;$425.00;$22,550.00;-50.0;
374;_calendar_(1,728,307,800,000|570|1|1|dn|nm);Buy to Open;1;50.0;$5,776.25;10/7/24, 9:35 AM;;$22,837.50;0.0;
375;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,785.50;10/7/24, 9:40 AM;$312.50;$23,137.50;-50.0;
376;_calendar_(1,728,308,100,000|575|1|1|up|mv);Buy to Open;1;50.0;$5,779.25;10/7/24, 9:40 AM;;$23,150.00;0.0;
377;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,783.50;10/7/24, 9:45 AM;$300.00;$23,325.00;-50.0;
378;_calendar_(1,728,308,400,000|580|1|1|dn|mv);Buy to Open;1;50.0;$5,777.50;10/7/24, 9:45 AM;;$23,450.00;0.0;
379;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,784.50;10/7/24, 9:50 AM;$450.00;$23,837.50;-50.0;
380;_calendar_(1,728,308,700,000|585|1|1|up|mv);Buy to Open;1;50.0;$5,775.50;10/7/24, 9:50 AM;;$23,900.00;0.0;
