Strategy report
Symbol: /ES:XCME
Work Time: 10/6/24, 6:05 PM - 10/9/24, 1:05 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
50;_participation_(1,728,259,200,000|1,604|1,045|775.6667|563.6667|451.25|53.4928|106.7899|184.5653|255.4571|71.7341|36.7921|-0.0011|-0.0012|-0.0009|-0.0013|-0.0013);Buy to Open;1;50.0;$5,799.00;10/6/24, 8:05 PM;;$2,925.00;0.0;
51;_participation_;Sell to Close;-1;-50.0;$5,800.25;10/6/24, 8:10 PM;$150.00;$3,112.50;-50.0;
52;_participation_(1,728,259,500,000|1,322|1,463|1,137.3333|751.5|520.4167|-9.6377|16.2368|75.9148|154.0272|17.7753|-82.501|-0.0019|-0.0015|-0.0015|-0.0014|-0.0014);Buy to Open;1;50.0;$5,797.25;10/6/24, 8:10 PM;;$3,075.00;0.0;
53;_participation_;Sell to Close;-1;-50.0;$5,798.25;10/6/24, 8:15 PM;$100.00;$3,150.00;-50.0;
54;_participation_(1,728,259,800,000|823|1,072.5|1,249.6667|845.3333|567.5|-23.2634|-34.1424|-2.642|45.022|-8.8298|32.5693|-0.0015|-0.0017|-0.0015|-0.0014|-0.0015);Buy to Open;1;50.0;$5,796.25;10/6/24, 8:15 PM;;$3,175.00;0.0;
55;_participation_;Sell to Close;-1;-50.0;$5,798.00;10/6/24, 8:20 PM;$112.50;$3,275.00;-50.0;
56;_participation_(1,728,260,100,000|904|863.5|1,016.3333|896|620.6667|4.6902|-11.0528|0.8929|45.6498|-14.6739|-28.6669|0.0003|-0.0006|-0.0011|-0.001|-0.0013);Buy to Open;1;50.0;$5,795.75;10/6/24, 8:20 PM;;$3,287.50;0.0;
57;_participation_;Sell to Close;-1;-50.0;$5,797.75;10/6/24, 8:25 PM;$100.00;$3,375.00;-50.0;
58;_participation_(1,728,260,400,000|548|726|758.3333|947.8333|634.0833|-24.5179|-27.7363|-42.1839|-13.576|-2.3864|-50.9751|-0.0014|-0.0003|-0.0008|-0.0012|-0.001);Buy to Open;1;50.0;$5,795.75;10/6/24, 8:25 PM;;$3,387.50;0.0;
59;_participation_;Sell to Close;-1;-50.0;$5,797.25;10/6/24, 8:30 PM;$75.00;$3,450.00;-50.0;
60;_participation_(1,728,260,700,000|414|481|622|935.8333|640.75|-13.9293|-33.4405|-55.7614|-35.3882|-19.5758|20.0628|0|-0.0008|-0.0003|-0.0011|-0.0011);Buy to Open;1;50.0;$5,795.75;10/6/24, 8:30 PM;;$3,462.50;0.0;
61;_participation_;Sell to Close;-1;-50.0;$5,797.75;10/6/24, 8:35 PM;$112.50;$3,512.50;-50.0;
62;_participation_(1,728,261,000,000|579|496.5|513.6667|765|664.3333|16.6163|12.719|-24.3137|-12.845|-0.1852|26.0995|0|0|-0.0005|-0.0009|-0.0011);Buy to Open;1;50.0;$5,795.50;10/6/24, 8:35 PM;;$3,575.00;0.0;
63;_participation_;Sell to Close;-1;-50.0;$5,797.50;10/6/24, 8:40 PM;$100.00;$3,562.50;-50.0;
64;_participation_(1,728,261,300,000|455|517|482.6667|620.5|686|-11.9923|-5.732|-26.672|-33.6735|7.6275|-89.025|0.0016|0.0007|0.0005|-0.0003|-0.0009);Buy to Open;1;50.0;$5,795.50;10/6/24, 8:40 PM;;$3,675.00;0.0;
65;_participation_;Sell to Close;-1;-50.0;$5,798.00;10/6/24, 8:45 PM;$62.50;$3,787.50;-50.0;
