Strategy report
Symbol: /ES:XCME
Work Time: 5/24/24, 8:50 AM - 10/3/24, 11:05 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
3455;_participation_;Sell to Close;-1;-50.0;$5,552.50;6/24/24, 11:25 AM;$300.00;$366,087.50;-50.0;
3456;_participation_(1,719,242,400,000,11,894,11,949.5,11,213,12,426.3333,16,599.3333,0.9954,1.0607,0.9572,0.7165,0.0815,0.1351,N/A,-0.0004,-0.0001,-0,0.0001,-0);Buy to Open;1;50.0;$5,546.50;6/24/24, 11:25 AM;;$366,300.00;0.0;
3457;_participation_;Sell to Close;-1;-50.0;$5,552.00;6/24/24, 11:30 AM;$387.50;$366,362.50;-50.0;
3458;_participation_(1,719,242,700,000,15,325,13,609.5,13,074.6667,12,261.1667,15,287.8333,1.1261,1.1721,1.2499,1.0024,-0.0482,0.374,N/A,0.0002,-0.0001,0,0,0);Buy to Open;1;50.0;$5,544.25;6/24/24, 11:30 AM;;$366,687.50;0.0;
3459;_participation_;Sell to Close;-1;-50.0;$5,551.50;6/24/24, 11:35 AM;$200.00;$366,700.00;-50.0;
3460;_participation_(1,719,243,000,000,10,025,12,675,12,414.6667,11,561.1667,14,377.5,0.7909,0.8075,0.8671,0.6973,-0.125,0.0716,N/A,0,0.0001,-0,0,0);Buy to Open;1;50.0;$5,547.50;6/24/24, 11:35 AM;;$366,887.50;0.0;
3461;_participation_;Sell to Close;-1;-50.0;$5,552.00;6/24/24, 11:40 AM;$175.00;$367,025.00;-50.0;
3462;_participation_(1,719,243,300,000,8,103,9,064,11,151,11,182,14,132.8333,0.894,0.7267,0.7246,0.5733,0.015,-0.0629,N/A,0.0001,0,0.0001,0.0001,0);Buy to Open;1;50.0;$5,548.50;6/24/24, 11:40 AM;;$367,062.50;0.0;
3463;_participation_;Sell to Close;-1;-50.0;$5,552.00;6/24/24, 11:45 AM;$175.00;$367,250.00;-50.0;
3464;_participation_(1,719,243,600,000,7,603,7,853,8,577,10,825.8333,12,945.75,0.9682,0.8864,0.7023,0.5873,-0.0314,-0.169,N/A,-0.0003,-0.0001,-0.0001,-0,0);Buy to Open;1;50.0;$5,548.50;6/24/24, 11:45 AM;;$367,237.50;0.0;
3465;_participation_;Sell to Close;-1;-50.0;$5,550.25;6/24/24, 11:50 AM;$162.50;$367,300.00;-50.0;
3466;_participation_(1,719,243,900,000,7,794,7,698.5,7,833.3333,10,124,12,026.6667,1.0124,0.995,0.7699,0.6481,0.1094,0.0754,N/A,-0.0001,-0.0002,-0.0001,-0.0001,0.0001);Buy to Open;1;50.0;$5,547.00;6/24/24, 11:50 AM;;$367,400.00;0.0;
3467;_participation_;Sell to Close;-1;-50.0;$5,549.25;6/24/24, 11:55 AM;$162.50;$367,312.50;-50.0;
3468;_participation_(1,719,244,200,000,8,704,8,249,8,033.6667,9,592.3333,11,009.3333,1.0552,1.0834,0.9074,0.7906,0.1115,0.0042,N/A,0.0001,-0,-0.0001,0,0.0001);Buy to Open;1;50.0;$5,546.00;6/24/24, 11:55 AM;;$367,562.50;0.0;
3469;_participation_;Sell to Close;-1;-50.0;$5,551.00;6/24/24, 12:00 PM;$162.50;$367,637.50;-50.0;
3470;_participation_(1,719,244,500,000,6,904,7,804,7,800.6667,8,188.8333,10,225,0.8847,0.8851,0.8431,0.6752,0.1134,0.1407,N/A,0.0003,0.0002,0.0001,0,0);Buy to Open;1;50.0;$5,547.75;6/24/24, 12:00 PM;;$367,725.00;0.0;
3471;_participation_;Sell to Close;-1;-50.0;$5,551.50;6/24/24, 12:05 PM;$162.50;$367,937.50;-50.0;
3472;_participation_(1,719,244,800,000,7,895,7,399.5,7,834.3333,7,833.8333,9,697.5,1.067,1.0077,1.0078,0.8141,0.029,0.2109,N/A,-0.0002,0,0.0001,-0,0);Buy to Open;1;50.0;$5,548.25;6/24/24, 12:05 PM;;$367,887.50;0.0;
3473;_participation_;Sell to Close;-1;-50.0;$5,549.75;6/24/24, 12:10 PM;$200.00;$368,100.00;-50.0;
3474;_participation_(1,719,245,100,000,8,212,8,053.5,7,670.3333,7,852,9,517,1.0197,1.0706,1.0458,0.8629,0.0705,-0.0311,N/A,-0.0003,-0.0002,-0.0001,-0.0001,0);Buy to Open;1;50.0;$5,545.75;6/24/24, 12:10 PM;;$368,087.50;0.0;
3475;_participation_;Sell to Close;-1;-50.0;$5,548.00;6/24/24, 12:15 PM;$175.00;$367,987.50;-50.0;
3476;_participation_(1,719,245,400,000,6,544,7,378,7,550.3333,7,675.5,9,250.6667,0.887,0.8667,0.8526,0.7074,-0.2692,-0.0903,N/A,-0.0003,-0.0003,-0.0002,-0.0001,-0);Buy to Open;1;50.0;$5,544.50;6/24/24, 12:15 PM;;$368,262.50;0.0;
3477;_participation_;Sell to Close;-1;-50.0;$5,550.25;6/24/24, 12:20 PM;$237.50;$368,350.00;-50.0;
3478;_participation_(1,719,245,700,000,7,157,6,850.5,7,304.3333,7,569.3333,8,846.6667,1.0447,0.9798,0.9455,0.809,-0.0797,-0.157,N/A,0.0006,0.0002,0,0,-0);Buy to Open;1;50.0;$5,545.50;6/24/24, 12:20 PM;;$368,500.00;0.0;
3479;_participation_;Sell to Close;-1;-50.0;$5,550.25;6/24/24, 12:25 PM;$137.50;$368,587.50;-50.0;
3480;_participation_(1,719,246,000,000,4,489,5,823,6,063.3333,6,866.8333,8,229.5833,0.7709,0.7404,0.6537,0.5455,-0.0504,-0.2372,N/A,-0.0003,0.0003,0.0001,-0,0);Buy to Open;1;50.0;$5,547.50;6/24/24, 12:25 PM;;$368,637.50;0.0;
3481;_participation_;Sell to Close;-1;-50.0;$5,549.50;6/24/24, 12:30 PM;$125.00;$368,675.00;-50.0;
3482;_participation_(1,719,246,300,000,4,703,4,596,5,449.6667,6,500,7,344.4167,1.0233,0.863,0.7235,0.6404,-0.0132,0.0249,N/A,0,-0.0002,0.0002,-0.0001,-0);Buy to Open;1;50.0;$5,547.00;6/24/24, 12:30 PM;;$368,762.50;0.0;
3483;_participation_;Sell to Close;-1;-50.0;$5,550.50;6/24/24, 12:35 PM;$137.50;$368,875.00;-50.0;
3484;_participation_(1,719,246,600,000,5,645,5,174,4,945.6667,6,125,6,979.4167,1.091,1.1414,0.9216,0.8088,-0.015,0.0765,N/A,0,0,-0.0001,-0,-0);Buy to Open;1;50.0;$5,547.75;6/24/24, 12:35 PM;;$368,900.00;0.0;
3485;_participation_;Sell to Close;-1;-50.0;$5,551.00;6/24/24, 12:40 PM;$175.00;$369,162.50;-50.0;
3486;_participation_(1,719,246,900,000,5,180,5,412.5,5,176,5,619.6667,6,735.8333,0.957,1.0008,0.9218,0.769,-0.035,-0.286,N/A,-0.0001,-0,-0,0,-0);Buy to Open;1;50.0;$5,547.50;6/24/24, 12:40 PM;;$369,075.00;0.0;
3487;_participation_;Sell to Close;-1;-50.0;$5,549.25;6/24/24, 12:45 PM;$250.00;$369,250.00;-50.0;
3488;_participation_(1,719,247,200,000,8,513,6,846.5,6,446,5,947.8333,6,811.6667,1.2434,1.3207,1.4313,1.2498,-0.0714,-0.0229,N/A,-0.0003,-0.0002,-0.0001,0,-0);Buy to Open;1;50.0;$5,544.25;6/24/24, 12:45 PM;;$369,325.00;0.0;
3489;_participation_;Sell to Close;-1;-50.0;$5,547.50;6/24/24, 12:50 PM;$200.00;$369,575.00;-50.0;
3490;_participation_(1,719,247,500,000,7,217,7,865,6,970,5,957.8333,6,763.5833,0.9176,1.0354,1.2113,1.067,0.012,0.3554,N/A,0,-0.0002,-0.0001,-0.0001,-0);Buy to Open;1;50.0;$5,543.50;6/24/24, 12:50 PM;;$369,525.00;0.0;
3491;_participation_;Sell to Close;-1;-50.0;$5,546.00;6/24/24, 12:55 PM;$187.50;$369,837.50;-50.0;
3492;_participation_(1,719,247,800,000,6,509,6,863,7,413,6,294.5,6,580.6667,0.9484,0.8781,1.0341,0.9891,-0.0093,-0.273,N/A,-0.0005,-0.0002,-0.0003,-0.0002,-0.0001);Buy to Open;1;50.0;$5,542.25;6/24/24, 12:55 PM;;$369,712.50;0.0;
3493;_participation_;Sell to Close;-1;-50.0;$5,544.00;6/24/24, 1:00 PM;$337.50;$369,887.50;-50.0;
3494;_participation_(1,719,248,100,000,16,412,11,460.5,10,046,8,246,7,373,1.432,1.6337,1.9903,2.226,0.4554,0.6301,N/A,-0.0002,-0.0003,-0.0002,-0.0002,-0.0001);Buy to Open;1;50.0;$5,537.25;6/24/24, 1:00 PM;;$370,050.00;0.0;
3495;_participation_;Sell to Close;-1;-50.0;$5,541.75;6/24/24, 1:05 PM;$175.00;$370,512.50;-50.0;
3496;_participation_(1,719,248,400,000,10,970,13,691,11,297,9,133.5,7,629.25,0.8013,0.9711,1.2011,1.4379,0.1651,0.2501,N/A,0.0001,-0.0001,-0.0002,-0.0002,-0.0001);Buy to Open;1;50.0;$5,538.25;6/24/24, 1:05 PM;;$370,225.00;0.0;
3497;_participation_;Sell to Close;-1;-50.0;$5,540.75;6/24/24, 1:10 PM;$550.00;$370,750.00;-50.0;
3498;_participation_(1,719,248,700,000,28,499,19,734.5,18,627,13,020,9,319.8333,1.4441,1.53,2.1889,3.0579,0.3719,0.0511,N/A,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001);Buy to Open;1;50.0;$5,529.75;6/24/24, 1:10 PM;;$370,775.00;0.0;
3499;_participation_;Sell to Close;-1;-50.0;$5,533.50;6/24/24, 1:15 PM;$275.00;$370,850.00;-50.0;
3500;_participation_(1,719,249,000,000,20,941,24,720,20,136.6667,15,091.3333,10,519.5833,0.8471,1.0399,1.3876,1.9907,0.2246,-0.0023,N/A,-0.0001,-0.0002,-0.0002,-0.0002,-0.0001);Buy to Open;1;50.0;$5,528.00;6/24/24, 1:15 PM;;$371,050.00;0.0;
3501;_participation_;Sell to Close;-1;-50.0;$5,534.50;6/24/24, 1:20 PM;$262.50;$371,312.50;-50.0;
3502;_participation_(1,719,249,300,000,15,771,18,356,21,737,16,517,11,237.4167,0.8592,0.7255,0.9548,1.4034,0.124,0.1895,N/A,0.0001,-0,-0.0001,-0.0001,-0.0001);Buy to Open;1;50.0;$5,529.25;6/24/24, 1:20 PM;;$371,312.50;0.0;
3503;_participation_;Sell to Close;-1;-50.0;$5,534.00;6/24/24, 1:25 PM;$262.50;$371,462.50;-50.0;
3504;_participation_(1,719,249,600,000,13,931,14,851,16,881,17,754,12,024.25,0.9381,0.8252,0.7847,1.1586,0.1896,0.035,N/A,-0.0002,-0,-0.0001,-0.0001,-0.0001);Buy to Open;1;50.0;$5,528.75;6/24/24, 1:25 PM;;$371,575.00;0.0;
3505;_participation_;Sell to Close;-1;-50.0;$5,534.00;6/24/24, 1:30 PM;$275.00;$372,000.00;-50.0;
3506;_participation_(1,719,249,900,000,11,825,12,878,13,842.3333,16,989.5,12,617.75,0.9182,0.8543,0.696,0.9372,0.053,0.0887,N/A,0.0001,-0,0,-0.0001,-0.0001);Buy to Open;1;50.0;$5,528.50;6/24/24, 1:30 PM;;$371,850.00;0.0;
3507;_participation_;Sell to Close;-1;-50.0;$5,531.25;6/24/24, 1:35 PM;$350.00;$371,750.00;-50.0;
3508;_participation_(1,719,250,200,000,15,197,13,511,13,651,17,694,13,413.75,1.1248,1.1133,0.8589,1.1329,-0.098,-0.0049,N/A,-0.0004,-0.0001,-0.0002,-0.0001,-0.0001);Buy to Open;1;50.0;$5,524.25;6/24/24, 1:35 PM;;$372,200.00;0.0;
3509;_participation_;Sell to Close;-1;-50.0;$5,533.75;6/24/24, 1:40 PM;$425.00;$372,400.00;-50.0;
3510;_participation_(1,719,250,500,000,14,979,15,088,14,000.3333,15,440.6667,14,230.3333,0.9928,1.0699,0.9701,1.0526,-0.088,-0.1664,N/A,0.0005,0.0001,0.0001,0,-0.0001);Buy to Open;1;50.0;$5,525.25;6/24/24, 1:40 PM;;$372,625.00;0.0;
3511;_participation_;Sell to Close;-1;-50.0;$5,533.50;6/24/24, 1:45 PM;$200.00;$372,825.00;-50.0;
3512;_participation_(1,719,250,800,000,9,029,12,004,13,068.3333,13,455.3333,14,273.3333,0.7522,0.6909,0.671,0.6326,0.0003,-0.067,N/A,-0.0004,0.0002,-0,-0,-0.0001);Buy to Open;1;50.0;$5,529.50;6/24/24, 1:45 PM;;$372,825.00;0.0;
3513;_participation_;Sell to Close;-1;-50.0;$5,531.25;6/24/24, 1:50 PM;$175.00;$372,962.50;-50.0;
3514;_participation_(1,719,251,100,000,8,131,8,580,10,713,12,182,14,349.5,0.9477,0.759,0.6675,0.5666,0.02,0.0347,N/A,-0,-0.0002,0.0001,-0,-0.0001);Buy to Open;1;50.0;$5,527.75;6/24/24, 1:50 PM;;$373,000.00;0.0;
3515;_participation_;Sell to Close;-1;-50.0;$5,530.00;6/24/24, 1:55 PM;$187.50;$373,100.00;-50.0;
3516;_participation_(1,719,251,400,000,7,706,7,918.5,8,288.6667,11,144.5,14,449.25,0.9732,0.9297,0.6915,0.5333,-0.0606,0.1204,N/A,-0.0001,-0.0001,-0.0002,-0,-0.0001);Buy to Open;1;50.0;$5,526.25;6/24/24, 1:55 PM;;$373,187.50;0.0;
3517;_participation_;Sell to Close;-1;-50.0;$5,532.75;6/24/24, 2:00 PM;$275.00;$373,525.00;-50.0;
3518;_participation_(1,719,251,700,000,9,144,8,425,8,327,10,697.6667,13,843.5833,1.0853,1.0981,0.8548,0.6605,-0.1167,0.0201,N/A,-0.0001,-0.0001,-0.0001,-0,-0.0001);Buy to Open;1;50.0;$5,527.25;6/24/24, 2:00 PM;;$373,462.50;0.0;
3519;_participation_;Sell to Close;-1;-50.0;$5,529.00;6/24/24, 2:05 PM;$275.00;$373,575.00;-50.0;
3520;_participation_(1,719,252,000,000,13,201,11,172.5,10,017,10,365,14,029.5,1.1816,1.3179,1.2736,0.9409,-0.1143,-0.1973,N/A,-0.0002,-0.0001,-0.0001,0,-0.0001);Buy to Open;1;50.0;$5,523.50;6/24/24, 2:05 PM;;$373,737.50;0.0;
3521;_participation_;Sell to Close;-1;-50.0;$5,528.25;6/24/24, 2:10 PM;$175.00;$373,925.00;-50.0;
3522;_participation_(1,719,252,300,000,8,659,10,930,10,334.6667,9,311.6667,12,376.1667,0.7922,0.8379,0.9299,0.6997,-0.2922,0.0215,N/A,0.0001,-0.0001,-0.0001,-0.0001,-0);Buy to Open;1;50.0;$5,524.75;6/24/24, 2:10 PM;;$373,912.50;0.0;
3523;_participation_;Sell to Close;-1;-50.0;$5,527.25;6/24/24, 2:15 PM;$162.50;$373,975.00;-50.0;
3524;_participation_(1,719,252,600,000,6,455,7,557,9,438.3333,8,882.6667,11,169,0.8542,0.6839,0.7267,0.5779,-0.2968,0.1546,N/A,-0.0003,-0.0001,-0.0001,-0.0001,-0);Buy to Open;1;50.0;$5,524.00;6/24/24, 2:15 PM;;$374,075.00;0.0;
3525;_participation_;Sell to Close;-1;-50.0;$5,526.75;6/24/24, 2:20 PM;$212.50;$374,150.00;-50.0;
3526;_participation_(1,719,252,900,000,16,670,11,562.5,10,594.6667,10,305.8333,11,243.9167,1.4417,1.5734,1.6175,1.4826,0.2916,-0.072,N/A,0.0001,-0,0,-0.0001,-0);Buy to Open;1;50.0;$5,522.50;6/24/24, 2:20 PM;;$374,287.50;0.0;
3527;_participation_;Sell to Close;-1;-50.0;$5,528.25;6/24/24, 2:25 PM;$175.00;$374,400.00;-50.0;
3528;_participation_(1,719,253,200,000,11,851,14,260.5,11,658.6667,10,996.6667,11,070.5833,0.831,1.0165,1.0777,1.0705,0.1358,0.1567,N/A,-0.0001,0,-0,-0,-0);Buy to Open;1;50.0;$5,524.75;6/24/24, 2:25 PM;;$374,462.50;0.0;
3529;_participation_;Sell to Close;-1;-50.0;$5,526.25;6/24/24, 2:30 PM;$150.00;$374,600.00;-50.0;
3530;_participation_(1,719,253,500,000,10,844,11,347.5,13,121.6667,11,280,10,988.8333,0.9556,0.8264,0.9613,0.9868,-0.1429,0.1023,N/A,0.0001,0,0,-0,-0);Buy to Open;1;50.0;$5,523.25;6/24/24, 2:30 PM;;$374,612.50;0.0;
3531;_participation_;Sell to Close;-1;-50.0;$5,526.50;6/24/24, 2:35 PM;$150.00;$374,500.00;-50.0;
3532;_participation_(1,719,253,800,000,7,464,9,154,10,053,10,323.8333,10,344.4167,0.8154,0.7425,0.723,0.7215,-0.0763,-0.4301,N/A,-0.0003,-0.0001,-0.0001,-0,-0);Buy to Open;1;50.0;$5,523.50;6/24/24, 2:35 PM;;$374,762.50;0.0;
3533;_participation_;Sell to Close;-1;-50.0;$5,529.25;6/24/24, 2:40 PM;$300.00;$374,800.00;-50.0;
3534;_participation_(1,719,254,100,000,10,195,8,829.5,9,501,10,579.8333,9,945.75,1.1547,1.073,0.9636,1.0251,-0.318,0.137,N/A,0.0005,0.0002,0.0001,0,-0);Buy to Open;1;50.0;$5,523.25;6/24/24, 2:40 PM;;$375,062.50;0.0;
3535;_participation_;Sell to Close;-1;-50.0;$5,530.25;6/24/24, 2:45 PM;$150.00;$374,950.00;-50.0;
3536;_participation_(1,719,254,400,000,6,615,8,405,8,091.3333,10,606.5,9,744.5833,0.787,0.8175,0.6237,0.6788,-0.1004,-0.2133,N/A,-0,0.0003,0.0001,0.0001,-0);Buy to Open;1;50.0;$5,527.25;6/24/24, 2:45 PM;;$375,212.50;0.0;
3537;_participation_;Sell to Close;-1;-50.0;$5,533.25;6/24/24, 2:50 PM;$262.50;$375,312.50;-50.0;
3538;_participation_(1,719,254,700,000,9,841,8,228,8,883.6667,9,468.3333,9,887.0833,1.196,1.1078,1.0394,0.9953,0.0111,0.2605,N/A,0.0004,0.0002,0.0003,0.0001,0);Buy to Open;1;50.0;$5,528.00;6/24/24, 2:50 PM;;$375,475.00;0.0;
3539;_participation_;Sell to Close;-1;-50.0;$5,534.50;6/24/24, 2:55 PM;$187.50;$375,662.50;-50.0;
3540;_participation_(1,719,255,000,000,9,275,9,558,8,577,9,039,10,017.8333,0.9704,1.0814,1.0261,0.9258,0.12,-0.0586,N/A,-0.0001,0.0001,0.0001,0.0001,0);Buy to Open;1;50.0;$5,530.75;6/24/24, 2:55 PM;;$375,662.50;0.0;
3541;_participation_;Sell to Close;-1;-50.0;$5,531.75;6/24/24, 3:00 PM;$137.50;$375,662.50;-50.0;
3542;_participation_(1,719,255,300,000,8,418,8,846.5,9,178,8,634.6667,9,957.3333,0.9516,0.9172,0.9749,0.8454,0.2174,-0.3549,N/A,-0.0001,-0.0001,0.0001,0.0001,0);Buy to Open;1;50.0;$5,529.00;6/24/24, 3:00 PM;;$375,800.00;0.0;
3543;_participation_;Sell to Close;-1;-50.0;$5,535.00;6/24/24, 3:05 PM;$275.00;$375,875.00;-50.0;
3544;_participation_(1,719,255,600,000,12,023,10,220.5,9,905.3333,9,394.5,9,859.1667,1.1764,1.2138,1.2798,1.2195,-0.0496,0.0491,N/A,0.0001,0,-0,0.0001,0);Buy to Open;1;50.0;$5,529.50;6/24/24, 3:05 PM;;$376,075.00;0.0;
3545;_participation_;Sell to Close;-1;-50.0;$5,534.75;6/24/24, 3:10 PM;$150.00;$376,225.00;-50.0;
3546;_participation_(1,719,255,900,000,8,603,10,313,9,681.3333,9,129.1667,9,854.5,0.8342,0.8886,0.9424,0.873,-0.0181,-0.2729,N/A,0.0002,0.0001,0.0001,0.0001,0.0001);Buy to Open;1;50.0;$5,531.75;6/24/24, 3:10 PM;;$376,225.00;0.0;
3547;_participation_;Sell to Close;-1;-50.0;$5,534.75;6/24/24, 3:15 PM;$175.00;$376,487.50;-50.0;
3548;_participation_(1,719,256,200,000,5,528,7,065.5,8,718,8,948,9,777.25,0.7824,0.6341,0.6178,0.5654,-0.0267,-0.1359,N/A,-0.0003,0,0,0.0001,0.0001);Buy to Open;1;50.0;$5,531.25;6/24/24, 3:15 PM;;$376,400.00;0.0;
3549;_participation_;Sell to Close;-1;-50.0;$5,532.50;6/24/24, 3:20 PM;$200.00;$376,550.00;-50.0;
3550;_participation_(1,719,256,500,000,11,026,8,277,8,385.6667,9,145.5,9,306.9167,1.3321,1.3149,1.2056,1.1847,0.2687,0.3109,N/A,-0.0002,-0.0002,-0.0001,-0.0001,0);Buy to Open;1;50.0;$5,528.50;6/24/24, 3:20 PM;;$376,600.00;0.0;
3551;_participation_;Sell to Close;-1;-50.0;$5,531.50;6/24/24, 3:25 PM;$175.00;$376,650.00;-50.0;
3552;_participation_(1,719,256,800,000,9,978,10,502,8,844,9,262.6667,9,150.8333,0.9501,1.1282,1.0772,1.0904,0.1522,0.2082,N/A,0,-0.0001,-0.0002,-0,0);Buy to Open;1;50.0;$5,528.00;6/24/24, 3:25 PM;;$376,775.00;0.0;
3553;_participation_;Sell to Close;-1;-50.0;$5,532.50;6/24/24, 3:30 PM;$187.50;$376,887.50;-50.0;
3554;_participation_(1,719,257,100,000,6,935,8,456.5,9,313,9,015.5,8,825.0833,0.8201,0.7447,0.7692,0.7858,-0.002,0.2835,N/A,0.0001,0.0001,-0,-0,0);Buy to Open;1;50.0;$5,528.75;6/24/24, 3:30 PM;;$376,962.50;0.0;
3555;_participation_;Sell to Close;-1;-50.0;$5,532.00;6/24/24, 3:35 PM;$162.50;$377,087.50;-50.0;
3556;_participation_(1,719,257,400,000,7,678,7,306.5,8,197,8,291.3333,8,842.9167,1.0508,0.9367,0.926,0.8683,-0.092,-0.3104,N/A,-0,0.0001,0,-0,0.0001);Buy to Open;1;50.0;$5,528.75;6/24/24, 3:35 PM;;$377,125.00;0.0;
3557;_participation_;Sell to Close;-1;-50.0;$5,532.25;6/24/24, 3:40 PM;$250.00;$377,287.50;-50.0;
3558;_participation_(1,719,257,700,000,9,759,8,718.5,8,124,8,484,8,806.5833,1.1193,1.2013,1.1503,1.1081,-0.1205,0.0659,N/A,-0.0001,-0.0001,0,-0.0001,0);Buy to Open;1;50.0;$5,527.25;6/24/24, 3:40 PM;;$377,375.00;0.0;
3559;_participation_;Sell to Close;-1;-50.0;$5,530.75;6/24/24, 3:45 PM;$175.00;$377,687.50;-50.0;
3560;_participation_(1,719,258,000,000,8,416,9,087.5,8,617.6667,8,965.3333,8,956.6667,0.9261,0.9766,0.9387,0.9396,-0.0135,-0.1414,N/A,-0.0001,-0.0001,-0.0001,-0.0001,0);Buy to Open;1;50.0;$5,527.25;6/24/24, 3:45 PM;;$377,550.00;0.0;
3561;_participation_;Sell to Close;-1;-50.0;$5,524.75;6/25/24, 8:50 AM;$112.50;$377,600.00;-50.0;
3562;_participation_(1,719,319,500,000,2,017,2,141.5,2,077,2,310.6667,1,967.75,0.9419,0.9711,0.8729,1.025,0.078,0.1244,N/A,0.0005,-0.0006,-0.0002,-0.0003,-0);Buy to Open;1;50.0;$5,522.50;6/25/24, 8:50 AM;;$377,662.50;0.0;
3563;_participation_;Sell to Close;-1;-50.0;$5,524.75;6/25/24, 8:55 AM;$75.00;$377,587.50;-50.0;
3564;_participation_(1,719,319,800,000,1,928,1,972.5,2,070.3333,2,359.6667,2,045.0833,0.9774,0.9313,0.8171,0.9427,0.1444,-0.0632,N/A,0,0.0003,-0.0004,-0.0004,-0.0001);Buy to Open;1;50.0;$5,523.25;6/25/24, 8:55 AM;;$377,737.50;0.0;
3565;_participation_;Sell to Close;-1;-50.0;$5,527.25;6/25/24, 9:00 AM;$187.50;$377,750.00;-50.0;
3566;_participation_(1,719,320,100,000,2,537,2,232.5,2,160.6667,2,637.3333,2,133.25,1.1364,1.1742,0.962,1.1893,0.1576,-0.0056,N/A,0.001,0.0006,0.0005,-0.0001,0);Buy to Open;1;50.0;$5,523.50;6/25/24, 9:00 AM;;$377,925.00;0.0;
3567;_participation_;Sell to Close;-1;-50.0;$5,527.00;6/25/24, 9:05 AM;$87.50;$377,912.50;-50.0;
3568;_participation_(1,719,320,400,000,1,896,2,216.5,2,120.3333,2,098.6667,2,152.1667,0.8554,0.8942,0.9034,0.881,-0.0355,-0.1379,N/A,0.0004,0.0007,0.0005,0.0001,0);Buy to Open;1;50.0;$5,525.25;6/25/24, 9:05 AM;;$378,012.50;0.0;
3569;_participation_;Sell to Close;-1;-50.0;$5,528.00;6/25/24, 9:10 AM;$75.00;$377,975.00;-50.0;
3570;_participation_(1,719,320,700,000,1,676,1,786,2,036.3333,2,053.3333,2,157.75,0.9384,0.823,0.8162,0.7767,-0.1778,0.2607,N/A,0.0001,0.0003,0.0006,0.0001,-0);Buy to Open;1;50.0;$5,526.50;6/25/24, 9:10 AM;;$378,087.50;0.0;
3571;_participation_;Sell to Close;-1;-50.0;$5,529.25;6/25/24, 9:15 AM;$137.50;$378,125.00;-50.0;
3572;_participation_(1,719,321,000,000,1,908,1,792,1,826.6667,1,993.6667,2,173.8333,1.0647,1.0445,0.957,0.8777,-0.4049,0.4275,N/A,0.0008,0.0005,0.0005,0.0005,0);Buy to Open;1;50.0;$5,526.50;6/25/24, 9:15 AM;;$378,225.00;0.0;
3573;_participation_;Sell to Close;-1;-50.0;$5,529.25;6/25/24, 9:20 AM;$87.50;$378,175.00;-50.0;
3574;_participation_(1,719,321,300,000,2,478,2,193,2,020.6667,2,070.5,2,190.5833,1.13,1.2263,1.1968,1.1312,0.1336,-0.0739,N/A,-0.0001,0.0003,0.0002,0.0004,0);Buy to Open;1;50.0;$5,527.50;6/25/24, 9:20 AM;;$378,312.50;0.0;
3575;_participation_;Sell to Close;-1;-50.0;$5,530.75;6/25/24, 9:25 AM;$137.50;$378,487.50;-50.0;
3576;_participation_(1,719,321,600,000,2,453,2,465.5,2,279.6667,2,158,2,258.8333,0.9949,1.076,1.1367,1.086,0.1319,0.3728,N/A,0.0007,0.0003,0.0004,0.0005,0.0001);Buy to Open;1;50.0;$5,528.00;6/25/24, 9:25 AM;;$378,450.00;0.0;
3577;_participation_;Sell to Close;-1;-50.0;$5,530.00;6/25/24, 9:30 AM;$200.00;$378,825.00;-50.0;
3578;_participation_(1,719,321,900,000,6,867,4,660,3,932.6667,2,879.6667,2,758.5,1.4736,1.7461,2.3847,2.4894,0.125,-0.2879,N/A,-0.0004,-0.0001,-0.0001,0.0001,-0);Buy to Open;1;50.0;$5,526.00;6/25/24, 9:30 AM;;$378,650.00;0.0;
3579;_participation_;Sell to Close;-1;-50.0;$5,528.25;6/25/24, 9:35 AM;$350.00;$378,962.50;-50.0;
3580;_participation_(1,719,322,200,000,30,372,18,619.5,13,230.6667,7,625.6667,4,862.1667,1.6312,2.2956,3.9829,6.2466,-0.002,0.0366,N/A,-0.0002,-0.0002,-0.0002,-0.0001,-0);Buy to Open;1;50.0;$5,521.25;6/25/24, 9:35 AM;;$379,000.00;0.0;
3581;_participation_;Sell to Close;-1;-50.0;$5,523.25;6/25/24, 9:40 AM;$162.50;$378,962.50;-50.0;
3582;_participation_(1,719,322,500,000,17,729,24,050.5,18,322.6667,10,301.1667,6,177.25,0.7372,0.9676,1.7211,2.87,-0.4418,0.1856,N/A,-0,-0.0001,-0.0002,-0.0001,-0.0001);Buy to Open;1;50.0;$5,520.00;6/25/24, 9:40 AM;;$379,162.50;0.0;
3583;_participation_;Sell to Close;-1;-50.0;$5,526.25;6/25/24, 9:45 AM;$262.50;$379,300.00;-50.0;
3584;_participation_(1,719,322,800,000,16,587,17,158,21,562.6667,12,747.6667,7,370.6667,0.9667,0.7692,1.3012,2.2504,-0.2583,0.2406,N/A,0.0001,0,-0.0001,-0.0001,0);Buy to Open;1;50.0;$5,521.00;6/25/24, 9:45 AM;;$379,425.00;0.0;
3585;_participation_;Sell to Close;-1;-50.0;$5,524.75;6/25/24, 9:50 AM;$137.50;$379,625.00;-50.0;
