Strategy report
Symbol: /ES:XCME
Work Time: 10/7/24, 6:05 PM - 10/15/24, 12:10 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
503;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.25;10/8/24, 3:00 PM;$150.00;$44,075.00;-50.0;
504;_calendar_(1,728,413,700,000|895|2|1|dn|dn|-1.75|-1.75|mv|nm|0.7578|0.9012);Buy to Open;1;50.0;$5,795.25;10/8/24, 3:00 PM;;$44,050.00;0.0;
505;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 3:05 PM;$187.50;$44,175.00;-50.0;
506;_calendar_(1,728,414,000,000|900|2|1|dn|up|-0.5|3.25|nm|mv|0.1953|1.6615);Buy to Open;1;50.0;$5,793.00;10/8/24, 3:05 PM;;$44,237.50;0.0;
507;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 3:10 PM;$150.00;$44,300.00;-50.0;
508;_calendar_(1,728,414,300,000|905|2|1|up|up|0.5|3.5|nm|mv|0.3616|1.6794);Buy to Open;1;50.0;$5,793.00;10/8/24, 3:10 PM;;$44,387.50;0.0;
509;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.75;10/8/24, 3:15 PM;$87.50;$44,275.00;-50.0;
510;_calendar_(1,728,414,600,000|910|2|1|up|up|3.25|3|mv|mv|2.946|1.3198);Buy to Open;1;50.0;$5,794.00;10/8/24, 3:15 PM;;$44,475.00;0.0;
511;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.50;10/8/24, 3:20 PM;$225.00;$44,512.50;-50.0;
512;_calendar_(1,728,414,900,000|915|2|1|dn|up|-0.25|4|nm|mv|0.1597|1.7891);Buy to Open;1;50.0;$5,794.00;10/8/24, 3:20 PM;;$44,700.00;0.0;
513;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.50;10/8/24, 3:25 PM;$162.50;$44,737.50;-50.0;
514;_calendar_(1,728,415,200,000|920|2|1|dn|up|0|7.5|nm|mv|0|3.3242);Buy to Open;1;50.0;$5,795.25;10/8/24, 3:25 PM;;$44,862.50;0.0;
515;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,799.50;10/8/24, 3:30 PM;$137.50;$44,737.50;-50.0;
516;_calendar_(1,728,415,500,000|925|2|1|up|up|4.25|5.5|mv|mv|2.7896|2.4437);Buy to Open;1;50.0;$5,796.75;10/8/24, 3:30 PM;;$45,000.00;0.0;
517;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,804.25;10/8/24, 3:35 PM;$387.50;$44,950.00;-50.0;
518;_calendar_(1,728,415,800,000|930|2|1|up|up|3.25|1.25|mv|nm|1.7614|0.5864);Buy to Open;1;50.0;$5,796.50;10/8/24, 3:35 PM;;$45,387.50;0.0;
519;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,806.25;10/8/24, 3:40 PM;$237.50;$45,537.50;-50.0;
520;_calendar_(1,728,416,100,000|935|2|1|dn|dn|-2|-1|mv|nm|1.1142|0.407);Buy to Open;1;50.0;$5,801.50;10/8/24, 3:40 PM;;$45,625.00;0.0;
521;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,805.50;10/8/24, 3:45 PM;$162.50;$45,737.50;-50.0;
522;_calendar_(1,728,416,400,000|940|2|1|dn|dn|0|-2.5|nm|mv|0|0.98);Buy to Open;1;50.0;$5,802.25;10/8/24, 3:45 PM;;$45,787.50;0.0;
523;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,804.50;10/8/24, 3:50 PM;$150.00;$45,800.00;-50.0;
524;_calendar_(1,728,416,700,000|945|2|0|up|dn|1|-6.5|nm|mv|0.4621|2.5897);Buy to Open;1;50.0;$5,801.50;10/8/24, 3:50 PM;;$45,937.50;0.0;
525;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,806.75;10/8/24, 3:55 PM;$225.00;$46,237.50;-50.0;
526;_calendar_(1,728,417,000,000|950|2|0|dn|dn|-3.5|-4.75|mv|mv|1.6628|1.8062);Buy to Open;1;50.0;$5,802.25;10/8/24, 3:55 PM;;$46,162.50;0.0;
527;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,805.75;10/8/24, 4:00 PM;$362.50;$46,612.50;-50.0;
528;_calendar_(1,728,417,300,000|955|2|0|dn|dn|-4|-0.75|mv|nm|1.4708|0.2641);Buy to Open;1;50.0;$5,798.50;10/8/24, 4:00 PM;;$46,525.00;0.0;
529;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,801.00;10/8/24, 4:05 PM;$237.50;$46,600.00;-50.0;
530;_calendar_(1,728,417,600,000|960|2|0|up|up|2.75|2|mv|nm|1.0756|0.5745);Buy to Open;1;50.0;$5,796.25;10/8/24, 4:05 PM;;$46,762.50;0.0;
531;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,800.25;10/8/24, 4:10 PM;$187.50;$46,775.00;-50.0;
532;_calendar_(1,728,417,900,000|965|2|0|up|dn|0.5|-1.25|nm|nm|0.2061|0.3475);Buy to Open;1;50.0;$5,796.50;10/8/24, 4:10 PM;;$46,950.00;0.0;
533;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,800.50;10/8/24, 4:15 PM;$75.00;$47,037.50;-50.0;
534;_calendar_(1,728,418,200,000|970|2|0|dn|dn|-1.25|-0.25|nm|nm|0.5153|0.0701);Buy to Open;1;50.0;$5,799.00;10/8/24, 4:15 PM;;$47,025.00;0.0;
535;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,800.50;10/8/24, 4:20 PM;$112.50;$47,137.50;-50.0;
536;_calendar_(1,728,418,500,000|975|2|0|dn|up|-0.5|0.25|nm|nm|0.2063|0.0722);Buy to Open;1;50.0;$5,798.25;10/8/24, 4:20 PM;;$47,137.50;0.0;
537;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,799.00;10/8/24, 4:25 PM;$50.00;$47,100.00;-50.0;
538;_calendar_(1,728,418,800,000|980|2|0|up|up|1.5|2|mv|nm|0.6508|0.5723);Buy to Open;1;50.0;$5,798.00;10/8/24, 4:25 PM;;$47,187.50;0.0;
539;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,799.75;10/8/24, 4:30 PM;$75.00;$47,225.00;-50.0;
540;_calendar_(1,728,419,100,000|985|2|0|dn|up|-0.75|1|nm|nm|0.349|0.2908);Buy to Open;1;50.0;$5,798.25;10/8/24, 4:30 PM;;$47,262.50;0.0;
541;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,799.50;10/8/24, 4:35 PM;$50.00;$47,225.00;-50.0;
542;_calendar_(1,728,419,400,000|990|2|0|up|up|1.25|1.5|nm|nm|0.8992|0.4361);Buy to Open;1;50.0;$5,798.50;10/8/24, 4:35 PM;;$47,312.50;0.0;
543;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,800.75;10/8/24, 4:40 PM;$100.00;$47,312.50;-50.0;
544;_calendar_(1,728,419,700,000|995|2|0|up|dn|0.5|-0.25|nm|nm|0.4863|0.073);Buy to Open;1;50.0;$5,798.75;10/8/24, 4:40 PM;;$47,412.50;0.0;
545;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,801.00;10/8/24, 4:45 PM;$50.00;$47,437.50;-50.0;
546;_calendar_(1,728,420,000,000|1,000|2|0|dn|dn|-0.25|-2.5|nm|mv|0.2431|0.7417);Buy to Open;1;50.0;$5,800.00;10/8/24, 4:45 PM;;$47,462.50;0.0;
547;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,801.50;10/8/24, 4:50 PM;$112.50;$47,537.50;-50.0;
548;_calendar_(1,728,420,300,000|1,005|2|0|dn|dn|-0.5|-3.25|nm|mv|0.5821|0.977);Buy to Open;1;50.0;$5,799.25;10/8/24, 4:50 PM;;$47,575.00;0.0;
549;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,800.50;10/8/24, 4:55 PM;$50.00;$47,687.50;-50.0;
550;_calendar_(1,728,420,600,000|1,010|2|0|dn|dn|-1.75|-2.5|mv|mv|2.0373|0.7649);Buy to Open;1;50.0;$5,799.50;10/8/24, 4:55 PM;;$47,625.00;0.0;
551;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,799.75;10/8/24, 6:00 PM;$112.50;$47,750.00;-50.0;
552;_calendar_(1,728,420,900,000|1,015|2|0|dn|dn|-1|-0.5|nm|nm|1.0565|0.1521);Buy to Open;1;50.0;$5,797.50;10/8/24, 6:00 PM;;$47,737.50;0.0;
553;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,799.25;10/8/24, 6:05 PM;$112.50;$47,825.00;-50.0;
554;_calendar_(1,728,424,800,000|1,080|3|0|up|up|0.25|0.5|nm|nm|0.257|0.1538);Buy to Open;1;50.0;$5,797.00;10/8/24, 6:05 PM;;$47,850.00;0.0;
555;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.25;10/8/24, 6:10 PM;$50.00;$47,875.00;-50.0;
556;_calendar_(1,728,425,100,000|1,085|3|0|up|up|0.25|0.25|nm|nm|0.3308|0.0921);Buy to Open;1;50.0;$5,797.25;10/8/24, 6:10 PM;;$47,900.00;0.0;
557;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.75;10/8/24, 6:15 PM;$87.50;$47,950.00;-50.0;
558;_calendar_(1,728,425,400,000|1,090|3|0|dn|dn|0|-0.5|nm|nm|0|0.2206);Buy to Open;1;50.0;$5,797.00;10/8/24, 6:15 PM;;$47,987.50;0.0;
559;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.00;10/8/24, 6:20 PM;$25.00;$48,000.00;-50.0;
560;_calendar_(1,728,425,700,000|1,095|3|0|dn|dn|0|-1.5|nm|nm|0|0.6721);Buy to Open;1;50.0;$5,797.50;10/8/24, 6:20 PM;;$48,012.50;0.0;
561;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.50;10/8/24, 6:25 PM;$50.00;$48,075.00;-50.0;
562;_calendar_(1,728,426,000,000|1,100|3|0|dn|dn|-0.5|-1.5|nm|nm|0.6698|0.6663);Buy to Open;1;50.0;$5,797.50;10/8/24, 6:25 PM;;$48,062.50;0.0;
563;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.25;10/8/24, 6:30 PM;$62.50;$48,162.50;-50.0;
564;_calendar_(1,728,426,300,000|1,105|3|0|dn|dn|-1|-1|nm|nm|2.2283|0.45);Buy to Open;1;50.0;$5,797.00;10/8/24, 6:30 PM;;$48,125.00;0.0;
565;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.25;10/8/24, 6:35 PM;$62.50;$48,175.00;-50.0;
566;_calendar_(1,728,426,600,000|1,110|3|0|dn|up|0|0.25|nm|nm|0|0.1416);Buy to Open;1;50.0;$5,796.00;10/8/24, 6:35 PM;;$48,187.50;0.0;
567;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 6:40 PM;$75.00;$48,200.00;-50.0;
568;_calendar_(1,728,426,900,000|1,115|3|0|dn|up|0|0.75|nm|nm|0|0.5094);Buy to Open;1;50.0;$5,795.00;10/8/24, 6:40 PM;;$48,262.50;0.0;
569;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 6:45 PM;$37.50;$48,262.50;-50.0;
570;_calendar_(1,728,427,200,000|1,120|3|0|up|up|0.25|2.5|nm|mv|0.6547|1.693);Buy to Open;1;50.0;$5,795.75;10/8/24, 6:45 PM;;$48,300.00;0.0;
571;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.25;10/8/24, 6:50 PM;$87.50;$48,312.50;-50.0;
572;_calendar_(1,728,427,500,000|1,125|3|0|up|up|0.5|1.75|nm|mv|1.194|1.2793);Buy to Open;1;50.0;$5,795.50;10/8/24, 6:50 PM;;$48,387.50;0.0;
573;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 6:55 PM;$62.50;$48,325.00;-50.0;
574;_calendar_(1,728,427,800,000|1,130|3|0|up|up|1.75|1|mv|nm|3.537|0.7221);Buy to Open;1;50.0;$5,796.25;10/8/24, 6:55 PM;;$48,450.00;0.0;
575;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,799.75;10/8/24, 7:00 PM;$137.50;$48,525.00;-50.0;
576;_calendar_(1,728,428,100,000|1,135|3|0|dn|dn|-0.5|-2|nm|mv|0.6124|1.3016);Buy to Open;1;50.0;$5,797.00;10/8/24, 7:00 PM;;$48,587.50;0.0;
577;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,800.25;10/8/24, 7:05 PM;$100.00;$48,700.00;-50.0;
578;_calendar_(1,728,428,400,000|1,140|3|0|dn|dn|-0.25|-1.5|nm|nm|0.356|0.937);Buy to Open;1;50.0;$5,798.25;10/8/24, 7:05 PM;;$48,687.50;0.0;
579;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.25;10/8/24, 7:10 PM;$50.00;$48,762.50;-50.0;
580;_calendar_(1,728,428,700,000|1,145|3|0|dn|dn|-1.25|-1.75|mv|mv|1.7178|1.1357);Buy to Open;1;50.0;$5,797.25;10/8/24, 7:10 PM;;$48,737.50;0.0;
581;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,798.50;10/8/24, 7:15 PM;$100.00;$48,825.00;-50.0;
582;_calendar_(1,728,429,000,000|1,150|3|0|dn|dn|0|-0.75|nm|nm|0|0.4802);Buy to Open;1;50.0;$5,796.50;10/8/24, 7:15 PM;;$48,837.50;0.0;
583;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 7:20 PM;$62.50;$48,900.00;-50.0;
584;_calendar_(1,728,429,300,000|1,155|3|0|dn|dn|-0.5|-0.5|nm|nm|0.5383|0.331);Buy to Open;1;50.0;$5,796.25;10/8/24, 7:20 PM;;$48,900.00;0.0;
585;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 7:25 PM;$62.50;$48,975.00;-50.0;
586;_calendar_(1,728,429,600,000|1,160|3|0|dn|up|-0.25|0.25|nm|nm|0.2713|0.1631);Buy to Open;1;50.0;$5,796.25;10/8/24, 7:25 PM;;$48,962.50;0.0;
587;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 7:30 PM;$25.00;$48,975.00;-50.0;
588;_calendar_(1,728,429,900,000|1,165|3|0|up|up|0.25|0.5|nm|nm|0.636|0.3412);Buy to Open;1;50.0;$5,796.00;10/8/24, 7:30 PM;;$48,987.50;0.0;
589;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.25;10/8/24, 7:35 PM;$62.50;$48,975.00;-50.0;
590;_calendar_(1,728,430,200,000|1,170|3|0|up|dn|0.25|-0.5|nm|nm|0.5303|0.3816);Buy to Open;1;50.0;$5,795.00;10/8/24, 7:35 PM;;$49,050.00;0.0;
591;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 7:40 PM;$50.00;$49,062.50;-50.0;
592;_calendar_(1,728,430,500,000|1,175|3|0|dn|dn|0|-0.5|nm|nm|0|0.4126);Buy to Open;1;50.0;$5,795.75;10/8/24, 7:40 PM;;$49,100.00;0.0;
593;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 7:45 PM;$37.50;$49,150.00;-50.0;
594;_calendar_(1,728,430,800,000|1,180|3|0|dn|dn|-0.75|-1|nm|nm|2.8111|0.8188);Buy to Open;1;50.0;$5,796.00;10/8/24, 7:45 PM;;$49,137.50;0.0;
595;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 7:50 PM;$62.50;$49,175.00;-50.0;
596;_calendar_(1,728,431,100,000|1,185|3|0|up|dn|0.25|0|nm|nm|0.6708|0);Buy to Open;1;50.0;$5,795.50;10/8/24, 7:50 PM;;$49,200.00;0.0;
597;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.25;10/8/24, 7:55 PM;$37.50;$49,237.50;-50.0;
598;_calendar_(1,728,431,400,000|1,190|3|0|dn|dn|-0.5|-1.25|nm|nm|1.3675|1.0354);Buy to Open;1;50.0;$5,795.50;10/8/24, 7:55 PM;;$49,237.50;0.0;
599;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:00 PM;$25.00;$49,250.00;-50.0;
600;_calendar_(1,728,431,700,000|1,195|3|0|up|dn|0.25|-0.75|nm|nm|0.6255|0.6159);Buy to Open;1;50.0;$5,795.50;10/8/24, 8:00 PM;;$49,262.50;0.0;
601;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:05 PM;$112.50;$49,325.00;-50.0;
602;_calendar_(1,728,432,000,000|1,200|3|0|dn|up|-1|0.25|mv|nm|2.5022|0.2111);Buy to Open;1;50.0;$5,793.75;10/8/24, 8:05 PM;;$49,375.00;0.0;
603;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:10 PM;$87.50;$49,437.50;-50.0;
604;_calendar_(1,728,432,300,000|1,205|3|0|dn|up|0|0.75|nm|nm|0|0.6408);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:10 PM;;$49,462.50;0.0;
605;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,794.75;10/8/24, 8:15 PM;$25.00;$49,400.00;-50.0;
606;_calendar_(1,728,432,600,000|1,210|3|0|up|up|1.25|1|mv|nm|2.5631|0.8603);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:15 PM;;$49,487.50;0.0;
607;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:20 PM;$62.50;$49,512.50;-50.0;
608;_calendar_(1,728,432,900,000|1,215|3|0|dn|dn|-0.5|0|nm|nm|0.7159|0);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:20 PM;;$49,550.00;0.0;
609;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:25 PM;$50.00;$49,562.50;-50.0;
610;_calendar_(1,728,433,200,000|1,220|3|0|up|dn|0.25|-1|nm|nm|0.3487|0.8603);Buy to Open;1;50.0;$5,795.00;10/8/24, 8:25 PM;;$49,600.00;0.0;
611;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:30 PM;$50.00;$49,600.00;-50.0;
612;_calendar_(1,728,433,500,000|1,225|3|0|up|up|0.25|0.25|nm|nm|0.3579|0.2475);Buy to Open;1;50.0;$5,795.00;10/8/24, 8:30 PM;;$49,650.00;0.0;
613;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.25;10/8/24, 8:35 PM;$75.00;$49,737.50;-50.0;
614;_calendar_(1,728,433,800,000|1,230|3|0|dn|dn|-1.5|-0.25|mv|nm|2.1476|0.2819);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:35 PM;;$49,725.00;0.0;
615;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:40 PM;$87.50;$49,725.00;-50.0;
616;_calendar_(1,728,434,100,000|1,235|3|0|up|up|1.5|0.5|mv|nm|1.7978|0.6016);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:40 PM;;$49,812.50;0.0;
617;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:45 PM;$87.50;$49,825.00;-50.0;
618;_calendar_(1,728,434,400,000|1,240|3|0|dn|dn|-0.25|-0.75|nm|nm|0.2464|0.9866);Buy to Open;1;50.0;$5,794.25;10/8/24, 8:45 PM;;$49,900.00;0.0;
619;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.00;10/8/24, 8:50 PM;$62.50;$49,950.00;-50.0;
620;_calendar_(1,728,434,700,000|1,245|3|0|dn|up|-0.75|0.75|mv|nm|0.8276|1.0588);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:50 PM;;$49,962.50;0.0;
621;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.75;10/8/24, 8:55 PM;$50.00;$49,987.50;-50.0;
622;_calendar_(1,728,435,000,000|1,250|3|0|up|up|0.25|0.25|nm|nm|0.2683|0.3939);Buy to Open;1;50.0;$5,794.75;10/8/24, 8:55 PM;;$50,012.50;0.0;
623;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.50;10/8/24, 9:00 PM;$37.50;$49,962.50;-50.0;
624;_calendar_(1,728,435,300,000|1,255|3|0|up|up|1.25|0.25|mv|nm|1.3416|0.3939);Buy to Open;1;50.0;$5,794.75;10/8/24, 9:00 PM;;$50,050.00;0.0;
625;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 9:05 PM;$62.50;$50,112.50;-50.0;
626;_calendar_(1,728,435,600,000|1,260|3|0|dn|dn|-1.25|-0.25|mv|nm|1.1822|0.3775);Buy to Open;1;50.0;$5,795.25;10/8/24, 9:05 PM;;$50,112.50;0.0;
627;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.00;10/8/24, 9:10 PM;$87.50;$50,187.50;-50.0;
628;_calendar_(1,728,435,900,000|1,265|3|0|up|up|0.25|0.5|nm|nm|0.2507|0.7551);Buy to Open;1;50.0;$5,795.25;10/8/24, 9:10 PM;;$50,200.00;0.0;
629;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.75;10/8/24, 9:15 PM;$50.00;$50,175.00;-50.0;
630;_calendar_(1,728,436,200,000|1,270|3|0|up|up|0.75|1|mv|mv|0.9383|1.5337);Buy to Open;1;50.0;$5,794.75;10/8/24, 9:15 PM;;$50,250.00;0.0;
631;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 9:20 PM;$75.00;$50,300.00;-50.0;
632;_calendar_(1,728,436,500,000|1,275|3|0|dn|dn|-0.5|-0.25|mv|nm|0.5883|0.3869);Buy to Open;1;50.0;$5,795.25;10/8/24, 9:20 PM;;$50,325.00;0.0;
633;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 9:25 PM;$62.50;$50,337.50;-50.0;
634;_calendar_(1,728,436,800,000|1,280|3|0|up|up|0.75|1|mv|mv|0.9222|1.5333);Buy to Open;1;50.0;$5,795.50;10/8/24, 9:25 PM;;$50,387.50;0.0;
635;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 9:30 PM;$100.00;$50,412.50;-50.0;
636;_calendar_(1,728,437,100,000|1,285|3|0|dn|up|-0.5|0.25|mv|nm|0.5905|0.3847);Buy to Open;1;50.0;$5,794.50;10/8/24, 9:30 PM;;$50,487.50;0.0;
637;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.75;10/8/24, 9:35 PM;$112.50;$50,487.50;-50.0;
638;_calendar_(1,728,437,400,000|1,290|3|0|up|dn|0.75|0|mv|nm|1.0256|0);Buy to Open;1;50.0;$5,794.50;10/8/24, 9:35 PM;;$50,600.00;0.0;
639;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.75;10/8/24, 9:40 PM;$100.00;$50,650.00;-50.0;
640;_calendar_(1,728,437,700,000|1,295|3|0|dn|dn|0|-1|nm|mv|0|1.6514);Buy to Open;1;50.0;$5,795.75;10/8/24, 9:40 PM;;$50,700.00;0.0;
641;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 9:45 PM;$100.00;$50,775.00;-50.0;
642;_calendar_(1,728,438,000,000|1,300|3|0|dn|dn|-0.75|-1.25|mv|mv|1.3234|2.2244);Buy to Open;1;50.0;$5,795.50;10/8/24, 9:45 PM;;$50,800.00;0.0;
643;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,797.50;10/8/24, 9:50 PM;$200.00;$50,887.50;-50.0;
644;_calendar_(1,728,438,300,000|1,305|3|0|dn|dn|-0.25|-3.5|nm|mv|0.415|6.2001);Buy to Open;1;50.0;$5,793.50;10/8/24, 9:50 PM;;$51,000.00;0.0;
645;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 9:55 PM;$75.00;$51,050.00;-50.0;
646;_calendar_(1,728,438,600,000|1,310|3|0|dn|dn|-0.25|-5.75|nm|mv|0.433|9.3681);Buy to Open;1;50.0;$5,795.00;10/8/24, 9:55 PM;;$51,075.00;0.0;
647;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,796.50;10/8/24, 10:00 PM;$62.50;$51,275.00;-50.0;
648;_calendar_(1,728,438,900,000|1,315|3|0|dn|dn|-3|-3.75|mv|mv|6.364|5.7617);Buy to Open;1;50.0;$5,795.25;10/8/24, 10:00 PM;;$51,137.50;0.0;
649;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,795.50;10/8/24, 10:05 PM;$175.00;$51,412.50;-50.0;
650;_calendar_(1,728,439,200,000|1,320|3|0|dn|dn|-2.5|-0.25|mv|nm|2.1374|0.2421);Buy to Open;1;50.0;$5,792.00;10/8/24, 10:05 PM;;$51,312.50;0.0;
651;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.50;10/8/24, 10:10 PM;$137.50;$51,350.00;-50.0;
652;_calendar_(1,728,439,500,000|1,325|3|0|up|up|1.75|3.25|mv|mv|1.484|1.987);Buy to Open;1;50.0;$5,789.75;10/8/24, 10:10 PM;;$51,450.00;0.0;
653;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.25;10/8/24, 10:15 PM;$125.00;$51,450.00;-50.0;
654;_calendar_(1,728,439,800,000|1,330|3|0|up|up|0.5|0.75|nm|nm|0.318|0.4193);Buy to Open;1;50.0;$5,789.75;10/8/24, 10:15 PM;;$51,575.00;0.0;
655;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,792.25;10/8/24, 10:20 PM;$37.50;$51,525.00;-50.0;
656;_calendar_(1,728,440,100,000|1,335|3|0|up|dn|1|-1|mv|mv|0.6059|0.559);Buy to Open;1;50.0;$5,791.50;10/8/24, 10:20 PM;;$51,612.50;0.0;
657;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.50;10/8/24, 10:25 PM;$50.00;$51,662.50;-50.0;
658;_calendar_(1,728,440,400,000|1,340|3|0|dn|dn|-0.75|-3.5|mv|mv|0.4262|1.7594);Buy to Open;1;50.0;$5,792.50;10/8/24, 10:25 PM;;$51,662.50;0.0;
659;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.25;10/8/24, 10:30 PM;$75.00;$51,762.50;-50.0;
660;_calendar_(1,728,440,700,000|1,345|3|0|dn|dn|-1.25|-1.5|mv|mv|0.7095|0.7464);Buy to Open;1;50.0;$5,791.75;10/8/24, 10:30 PM;;$51,737.50;0.0;
661;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,793.00;10/8/24, 10:35 PM;$100.00;$51,900.00;-50.0;
662;_calendar_(1,728,441,000,000|1,350|3|0|dn|dn|-1.5|-0.25|mv|nm|1.0423|0.1255);Buy to Open;1;50.0;$5,791.00;10/8/24, 10:35 PM;;$51,837.50;0.0;
663;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/8/24, 10:40 PM;$112.50;$51,862.50;-50.0;
664;_calendar_(1,728,441,300,000|1,355|3|0|up|up|1.25|0.5|mv|nm|1.0394|0.239);Buy to Open;1;50.0;$5,789.25;10/8/24, 10:40 PM;;$51,950.00;0.0;
665;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.50;10/8/24, 10:45 PM;$75.00;$51,975.00;-50.0;
666;_calendar_(1,728,441,600,000|1,360|3|0|dn|dn|0|-0.5|nm|nm|0|0.24);Buy to Open;1;50.0;$5,790.00;10/8/24, 10:45 PM;;$52,025.00;0.0;
667;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,791.25;10/8/24, 10:50 PM;$50.00;$52,075.00;-50.0;
