Strategy report
Symbol: /ES:XCME
Work Time: 9/16/24, 3:05 PM - 9/20/24, 8:30 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
399;DATA(SellClose);Sell to Close;-1;-50.0;$5,730.25;9/17/24, 7:40 AM;$462.50;$21,137.50;-50.0;
400;DATA(1,726,583,700,000|84.2697|5.2434|0|0|13,609|-2|0.75|10|635|3,081.4021|89.0527|6.6852|28.5004|59.8077|-15.7303|6.5|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,721.00;9/17/24, 7:40 AM;;$21,625.00;0.0;
401;DATA(SellClose);Sell to Close;-1;-50.0;$5,731.75;9/17/24, 7:45 AM;$137.50;$21,437.50;-50.0;
402;DATA(1,726,584,000,000|87.6404|8.6142|0|0|8,394|0|1.75|8.25|640|2,142.1359|88.7344|-2.0846|26.6111|60.839|-12.3596|3.25|in|dn|in|in|in|dn);Buy to Open;1;50.0;$5,729.00;9/17/24, 7:45 AM;;$21,762.50;0.0;
403;DATA(SellClose);Sell to Close;-1;-50.0;$5,737.00;9/17/24, 7:50 AM;$325.00;$22,075.00;-50.0;
404;DATA(1,726,584,300,000|94.1748|5.4798|1|0|15,543|10|3.5|18.25|645|3,656.9659|113.9122|3.9072|26.2665|66.7359|-5.8252|9.25|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,730.50;9/17/24, 7:50 AM;;$22,087.50;0.0;
405;DATA(SellClose);Sell to Close;-1;-50.0;$5,735.75;9/17/24, 7:55 AM;$275.00;$22,750.00;-50.0;
406;DATA(1,726,584,600,000|75.7282|-10.1196|0|0|9,714|1|-1.25|17.25|650|2,346.2125|70.6849|1.2512|25.8577|57.32|-26.3158|8.25|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,730.25;9/17/24, 7:55 AM;;$22,362.50;0.0;
407;DATA(SellClose);Sell to Close;-1;-50.0;$5,731.50;9/17/24, 8:00 AM;$712.50;$22,800.00;-50.0;
408;DATA(1,726,584,900,000|43.6893|-27.5081|0|0|22,288|-8|-8.25|7|655|4,552.1401|-43.1343|11.4547|25.3659|45.2288|-61.0526|-2|in|in|in|in|in|in);Buy to Open;1;50.0;$5,717.25;9/17/24, 8:00 AM;;$23,075.00;0.0;
409;DATA(SellClose);Sell to Close;-1;-50.0;$5,730.00;9/17/24, 8:05 AM;$462.50;$23,275.00;-50.0;
410;DATA(1,726,585,200,000|44.6602|-10.0324|0|0|17,468|-12.75|-2.75|0|660|3,445.3779|-38.5221|3.6893|24.9151|45.6081|-72.1519|-7.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,720.75;9/17/24, 8:05 AM;;$23,537.50;0.0;
411;DATA(SellClose);Sell to Close;-1;-50.0;$5,727.50;9/17/24, 8:10 AM;$262.50;$23,575.00;-50.0;
412;DATA(1,726,585,500,000|57.2816|8.7379|0|0|8,319|-5|-3.75|-3.25|665|1,746.2934|10.5898|-2.9158|24.5018|50.4722|-55.6962|-13.5|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,722.25;9/17/24, 8:10 AM;;$23,800.00;0.0;
413;DATA(SellClose);Sell to Close;-1;-50.0;$5,726.75;9/17/24, 8:15 AM;$125.00;$23,700.00;-50.0;
414;DATA(1,726,585,800,000|60.1942|6.1489|0|0|8,377|4.25|-3.75|-2.25|670|1,758.9701|23.3428|-6.8812|24.123|51.5626|-51.8987|-10.5|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,724.25;9/17/24, 8:15 AM;;$23,925.00;0.0;
415;DATA(SellClose);Sell to Close;-1;-50.0;$5,730.75;9/17/24, 8:20 AM;$250.00;$24,087.50;-50.0;
416;DATA(1,726,586,100,000|67.9612|6.1489|0|0|9,925|6|-6.75|-3.25|675|2,240.845|53.3916|-1.0931|22.4843|54.4783|-41.7722|-21.75|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,725.75;9/17/24, 8:20 AM;;$24,175.00;0.0;
417;DATA(SellClose);Sell to Close;-1;-50.0;$5,729.00;9/17/24, 8:25 AM;$337.50;$24,500.00;-50.0;
418;DATA(1,726,586,400,000|60|-2.7184|0|0|11,531|1.25|-3.5|-4.5|680|2,545.8716|40.9248|0.67|21.8562|52.3306|-48.1013|-21.5|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,722.25;9/17/24, 8:25 AM;;$24,512.50;0.0;
419;DATA(SellClose);Sell to Close;-1;-50.0;$5,728.25;9/17/24, 8:30 AM;$312.50;$24,837.50;-50.0;
420;DATA(1,726,586,700,000|38.9474|-16.6888|0|0|7,997|-4.25|0|-8.25|685|2,160.2692|-15.6068|-0.4111|21.3405|44.6495|-73.4177|-15.25|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,722.00;9/17/24, 8:30 AM;;$24,825.00;0.0;
421;DATA(SellClose);Sell to Close;-1;-50.0;$5,724.25;9/17/24, 8:35 AM;$137.50;$24,937.50;-50.0;
422;DATA(1,726,587,000,000|22.7848|-17.7926|0|0|9,881|-7|-1|-3.75|690|3,026.6912|-15.8815|-6.6178|20.9956|43.6022|-77.2152|-3.75|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,721.50;9/17/24, 8:35 AM;;$24,962.50;0.0;
423;DATA(SellClose);Sell to Close;-1;-50.0;$5,723.50;9/17/24, 8:40 AM;$137.50;$25,137.50;-50.0;
424;DATA(1,726,587,300,000|24.0506|-4.5436|0|0|9,105|-5.25|-4.25|-7.75|695|2,748.0851|-2.9911|-6.5963|20.8786|44.0791|-75.9494|-4.75|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,720.75;9/17/24, 8:40 AM;;$25,100.00;0.0;
425;DATA(SellClose);Sell to Close;-1;-50.0;$5,722.50;9/17/24, 8:45 AM;$162.50;$25,275.00;-50.0;
426;DATA(1,726,587,600,000|13.9241|-6.3291|0|0|8,869|-2.5|-6.75|-10.5|700|2,651.5096|-14.0857|-5.7696|21.1684|41.0494|-86.0759|-8.5|in|in|in|in|in|dn);Buy to Open;1;50.0;$5,719.25;9/17/24, 8:45 AM;;$25,262.50;0.0;
427;DATA(SellClose);Sell to Close;-1;-50.0;$5,722.75;9/17/24, 8:50 AM;$200.00;$25,425.00;-50.0;
428;DATA(1,726,587,900,000|8.8608|-6.7511|0|1|9,479|-3|-9.75|-16.5|705|2,855.2462|-23.9462|-4.2854|21.5671|39.566|-90.5405|-13|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,718.75;9/17/24, 8:50 AM;;$25,462.50;0.0;
429;DATA(SellClose);Sell to Close;-1;-50.0;$5,722.50;9/17/24, 8:55 AM;$175.00;$25,550.00;-50.0;
430;DATA(1,726,588,200,000|11.3924|0|0|1|6,531|-2.5|-7.75|-11.5|710|2,157.785|-10.3063|-5.3062|21.9326|40.7342|-84.2105|-7|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,719.00;9/17/24, 8:55 AM;;$25,637.50;0.0;
431;DATA(SellClose);Sell to Close;-1;-50.0;$5,722.25;9/17/24, 9:00 AM;$187.50;$25,787.50;-50.0;
432;DATA(1,726,588,500,000|17.7215|5.0633|0|1|6,983|1|-1.75|-1.75|715|2,354.7759|12.9975|-4.848|22.4187|43.7021|-81.6327|6.5|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,718.50;9/17/24, 9:00 AM;;$25,825.00;0.0;
433;DATA(SellClose);Sell to Close;-1;-50.0;$5,722.75;9/17/24, 9:05 AM;$200.00;$26,137.50;-50.0;
434;DATA(1,726,588,800,000|10.1266|-2.9536|0|1|7,251|0.25|-2.75|-3.5|720|2,579.1322|-3.079|-3.8662|22.5873|41.0134|-93.8776|0.5|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,718.75;9/17/24, 9:05 AM;;$26,025.00;0.0;
435;DATA(SellClose);Sell to Close;-1;-50.0;$5,721.25;9/17/24, 9:10 AM;$237.50;$26,287.50;-50.0;
436;DATA(1,726,589,100,000|0|-9.2827|0|1|8,028|-3|-5.5|-9.75|725|2,920.4042|-26.2414|-2.6068|23.4551|36.5198|-100|-1.5|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,716.50;9/17/24, 9:10 AM;;$26,262.50;0.0;
437;DATA(SellClose);Sell to Close;-1;-50.0;$5,717.50;9/17/24, 9:15 AM;$125.00;$26,625.00;-50.0;
438;DATA(1,726,589,400,000|4.5455|-0.3452|0|1|6,827|-4.75|-3.75|-10.75|730|2,595.2131|-19.8368|-6.4933|24.6755|35.743|-93.6508|0|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,715.00;9/17/24, 9:15 AM;;$26,387.50;0.0;
439;DATA(SellClose);Sell to Close;-1;-50.0;$5,715.75;9/17/24, 9:20 AM;$375.00;$26,975.00;-50.0;
440;DATA(1,726,589,700,000|7.2727|3.3333|0|1|18,765|-8.75|-8.75|-18.5|735|5,909.5409|-66.3138|0.2605|27.1973|28.2144|-90.3614|-2|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,708.25;9/17/24, 9:20 AM;;$26,762.50;0.0;
441;DATA(SellClose);Sell to Close;-1;-50.0;$5,711.00;9/17/24, 9:25 AM;$587.50;$26,937.50;-50.0;
442;DATA(1,726,590,000,000|14.7287|5.8797|0|1|25,123|-12.5|-15.5|-23.25|740|5,887.9549|-80.4415|2.1406|30.5735|22.5758|-83.6207|-12.25|in|in|in|dn|in|in);Buy to Open;1;50.0;$5,699.25;9/17/24, 9:25 AM;;$27,350.00;0.0;
443;DATA(SellClose);Sell to Close;-1;-50.0;$5,709.00;9/17/24, 9:30 AM;$437.50;$27,575.00;-50.0;
444;DATA(1,726,590,300,000|26.1905|10.1265|0|0|16,434|-8.25|-13.25|-15|745|3,409.4875|-28.1085|-2.2357|33.6683|31|-67|-13.25|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,700.25;9/17/24, 9:30 AM;;$27,787.50;0.0;
445;DATA(SellClose);Sell to Close;-1;-50.0;$5,707.50;9/17/24, 9:35 AM;$250.00;$28,012.50;-50.0;
446;DATA(1,726,590,600,000|16.6667|-2.5286|0|1|12,040|-5.75|-14.5|-17.5|750|2,359.5644|-32.9802|-9.0979|36.5053|28.1373|-78.3505|-13.75|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,702.50;9/17/24, 9:35 AM;;$28,037.50;0.0;
447;DATA(SellClose);Sell to Close;-1;-50.0;$5,707.75;9/17/24, 9:40 AM;$362.50;$28,600.00;-50.0;
448;DATA(1,726,590,900,000|11.9048|-6.3492|0|1|9,941|-1|-13.5|-19|755|1,905.7578|-27.3775|-6.3329|39.3093|26.788|-84.0426|-9.5|in|dn|in|dn|in|dn);Buy to Open;1;50.0;$5,700.50;9/17/24, 9:40 AM;;$28,400.00;0.0;
449;DATA(SellClose);Sell to Close;-1;-50.0;$5,704.25;9/17/24, 9:45 AM;$500.00;$29,412.50;-50.0;
450;DATA(1,726,591,200,000|6.1644|-5.4142|0|1|17,307|-11|-19.25|-23.25|760|2,966.3836|-45.4223|-4.5346|42.3893|21.8376|-92.1053|-12.75|in|dn|in|in|in|dn);Buy to Open;1;50.0;$5,694.25;9/17/24, 9:45 AM;;$28,900.00;0.0;
451;DATA(SellClose);Sell to Close;-1;-50.0;$5,698.50;9/17/24, 9:50 AM;$825.00;$29,362.50;-50.0;
452;DATA(1,726,591,500,000|4.2553|-3.1862|0|1|25,103|-20.75|-26.25|-35|765|4,037.6739|-66.6256|-2.0969|45.8151|15.7366|-95.092|-16.5|in|in|in|in|in|in);Buy to Open;1;50.0;$5,682.00;9/17/24, 9:50 AM;;$29,725.00;0.0;
453;DATA(SellClose);Sell to Close;-1;-50.0;$5,691.00;9/17/24, 9:55 AM;$587.50;$29,875.00;-50.0;
454;DATA(1,726,591,800,000|20.4082|10.1322|0|0|24,811|-13.75|-14.75|-30.25|770|4,001.2655|-24.8786|-4.2034|49.0509|25.2988|-77.0115|-6.75|in|in|up|in|in|in);Buy to Open;1;50.0;$5,679.25;9/17/24, 9:55 AM;;$30,312.50;0.0;
455;DATA(SellClose);Sell to Close;-1;-50.0;$5,695.50;9/17/24, 10:00 AM;$550.00;$30,687.50;-50.0;
456;DATA(1,726,592,100,000|19.4444|4.7418|0|1|17,047|-8.5|-19.5|-32.75|775|2,733.3313|-17.9247|-2.4952|50.3203|24.5745|-79.8851|-17.75|in|in|up|in|in|in);Buy to Open;1;50.0;$5,684.50;9/17/24, 10:00 AM;;$30,862.50;0.0;
457;DATA(SellClose);Sell to Close;-1;-50.0;$5,693.00;9/17/24, 10:05 AM;$287.50;$31,037.50;-50.0;
458;DATA(1,726,592,400,000|19.774|-0.1015|0|1|12,742|4|-16.75|-31|780|2,029.7087|-8.402|-8.8809|51.4838|24.5745|-79.1667|-14|in|in|in|in|in|in);Buy to Open;1;50.0;$5,687.25;9/17/24, 10:05 AM;;$31,150.00;0.0;
459;DATA(SellClose);Sell to Close;-1;-50.0;$5,690.75;9/17/24, 10:10 AM;$212.50;$31,162.50;-50.0;
460;DATA(1,726,592,700,000|23.5632|2.636|0|0|8,369|0.25|-13.5|-27|785|1,354.2537|5.8623|-9.7223|52.6141|27.5374|-73.2026|-8|up|in|in|in|in|in);Buy to Open;1;50.0;$5,686.50;9/17/24, 10:10 AM;;$31,362.50;0.0;
461;DATA(SellClose);Sell to Close;-1;-50.0;$5,692.25;9/17/24, 10:15 AM;$387.50;$31,362.50;-50.0;
462;DATA(1,726,593,000,000|25.8621|2.7956|0|0|9,778|2.5|-6|-25.25|790|1,706.236|16.9875|-4.4706|53.821|29.5501|-69.1781|-2|in|in|in|in|in|in);Buy to Open;1;50.0;$5,684.50;9/17/24, 10:15 AM;;$31,750.00;0.0;
463;DATA(SellClose);Sell to Close;-1;-50.0;$5,693.75;9/17/24, 10:20 AM;$287.50;$31,512.50;-50.0;
464;DATA(1,726,593,300,000|29.8851|3.4483|0|0|7,163|4.25|8.25|-18|795|1,531.9986|33.6701|-7.1547|54.29|33.0976|-59.0551|17|in|in|in|in|in|in);Buy to Open;1;50.0;$5,688.00;9/17/24, 10:20 AM;;$32,037.50;0.0;
465;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.00;9/17/24, 10:25 AM;$387.50;$32,187.50;-50.0;
466;DATA(1,726,593,600,000|44.2529|10.9195|0|0|9,788|9|9.25|-5.5|800|2,581.8132|79.0609|-0.8339|52.4318|44.0705|-35.2941|24.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,692.25;9/17/24, 10:25 AM;;$32,425.00;0.0;
467;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.75;9/17/24, 10:30 AM;$237.50;$32,837.50;-50.0;
468;DATA(1,726,593,900,000|40.8046|2.4904|0|0|8,535|6.75|9|-10.5|805|2,592.4828|79.1675|-4.8815|50.4859|42.256|-37.7193|22.25|in|dn|in|in|in|in);Buy to Open;1;50.0;$5,696.00;9/17/24, 10:30 AM;;$32,662.50;0.0;
469;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.75;9/17/24, 10:35 AM;$462.50;$33,037.50;-50.0;
470;DATA(1,726,594,200,000|31.5476|-7.3207|0|0|10,000|0.25|4.5|-12.25|810|3,189.5657|50.8084|0.0685|49.4475|37.2381|-53.5088|19.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,691.50;9/17/24, 10:35 AM;;$33,125.00;0.0;
471;DATA(SellClose);Sell to Close;-1;-50.0;$5,696.75;9/17/24, 10:40 AM;$225.00;$33,712.50;-50.0;
472;DATA(1,726,594,500,000|36.6013|0.2835|0|0|6,868|-5|3.75|-9.75|815|2,251.7271|70.1796|-6.3401|48.4956|38.5646|-44|17.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,692.25;9/17/24, 10:40 AM;;$33,350.00;0.0;
473;DATA(SellClose);Sell to Close;-1;-50.0;$5,693.50;9/17/24, 10:45 AM;$512.50;$33,387.50;-50.0;
474;DATA(1,726,594,800,000|15.7534|-12.214|0|0|12,398|-12.25|-5.25|-11.5|820|3,861.5388|-17.7746|-1.5314|48.8153|30.7627|-73.2558|14|up|in|up|in|in|in);Buy to Open;1;50.0;$5,683.25;9/17/24, 10:45 AM;;$33,862.50;0.0;
475;DATA(SellClose);Sell to Close;-1;-50.0;$5,693.00;9/17/24, 10:50 AM;$762.50;$33,587.50;-50.0;
476;DATA(1,726,595,100,000|45.1128|12.6236|0|0|15,986|0|0.5|8.75|825|4,290.4076|68.7078|1.9126|49.6382|42.6522|-34.7826|26.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,677.75;9/17/24, 10:50 AM;;$34,625.00;0.0;
477;DATA(SellClose);Sell to Close;-1;-50.0;$5,699.50;9/17/24, 10:55 AM;$400.00;$34,750.00;-50.0;
478;DATA(1,726,595,400,000|66.4|23.9779|0|0|9,508|5.25|0.25|9.25|830|2,568.5449|127.5933|-2.0001|48.4521|49.6501|-9.7826|14.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,691.50;9/17/24, 10:55 AM;;$35,025.00;0.0;
479;DATA(SellClose);Sell to Close;-1;-50.0;$5,698.50;9/17/24, 11:00 AM;$187.50;$34,987.50;-50.0;
480;DATA(1,726,595,700,000|64.1667|5.6069|0|0|4,677|12|-0.25|9|835|1,347.6617|100.1644|-6.537|47.3649|47.9838|-16.3043|19.5|in|in|in|in|in|in);Buy to Open;1;50.0;$5,694.75;9/17/24, 11:00 AM;;$35,212.50;0.0;
481;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.25;9/17/24, 11:05 AM;$300.00;$35,187.50;-50.0;
482;DATA(1,726,596,000,000|71.6667|4.2556|0|0|6,600|6.75|6.5|11.25|840|2,020.1178|115.2616|-2.8612|45.8617|50.6918|-6.5217|23.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,694.25;9/17/24, 11:05 AM;;$35,512.50;0.0;
483;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.75;9/17/24, 11:10 AM;$212.50;$35,837.50;-50.0;
484;DATA(1,726,596,300,000|86.7925|12.5839|0|0|5,366|2.25|7.5|11.25|845|1,689.7416|119.0135|-3.4695|44.0495|52.4906|-4.1667|21|in|in|in|in|in|in);Buy to Open;1;50.0;$5,697.50;9/17/24, 11:10 AM;;$35,725.00;0.0;
485;DATA(SellClose);Sell to Close;-1;-50.0;$5,702.00;9/17/24, 11:15 AM;$375.00;$36,012.50;-50.0;
486;DATA(1,726,596,600,000|72.1649|-4.7097|0|0|6,434|-1.75|10.25|5|850|2,271.448|51.0074|0.233|42.8993|45.8064|-27.8351|16.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,694.50;9/17/24, 11:15 AM;;$36,100.00;0.0;
487;DATA(SellClose);Sell to Close;-1;-50.0;$5,699.00;9/17/24, 11:20 AM;$237.50;$36,050.00;-50.0;
488;DATA(1,726,596,900,000|76.2887|-2.1267|0|0|5,338|-3.25|3.75|4|855|2,408.6231|59.2641|-4.7562|41.8873|47.1415|-23.7113|-4.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,694.25;9/17/24, 11:20 AM;;$36,337.50;0.0;
489;DATA(SellClose);Sell to Close;-1;-50.0;$5,701.00;9/17/24, 11:25 AM;$325.00;$36,562.50;-50.0;
490;DATA(1,726,597,200,000|91.7526|11.6838|1|0|5,356|-0.75|1.5|1.75|860|2,711.9779|102.5816|-1.1055|40.3077|51.9809|-8.2474|-7.75|in|in|in|dn|in|dn);Buy to Open;1;50.0;$5,694.50;9/17/24, 11:25 AM;;$36,662.50;0.0;
491;DATA(SellClose);Sell to Close;-1;-50.0;$5,700.50;9/17/24, 11:30 AM;$400.00;$36,875.00;-50.0;
492;DATA(1,726,597,500,000|77.3196|-4.4674|0|0|6,276|1|-0.5|-0.75|865|3,030.9444|61.0476|0.4459|39.2532|47.5485|-22.6804|-9.5|in|in|in|in|in|in);Buy to Open;1;50.0;$5,692.50;9/17/24, 11:30 AM;;$37,062.50;0.0;
493;DATA(SellClose);Sell to Close;-1;-50.0;$5,698.00;9/17/24, 11:35 AM;$275.00;$37,100.00;-50.0;
494;DATA(1,726,597,800,000|76.2887|-5.4983|0|0|6,685|0|-3.25|3.5|870|3,219.4378|54.3782|-4.0424|38.2866|47.2346|-23.7113|-7.5|in|in|in|in|in|in);Buy to Open;1;50.0;$5,692.50;9/17/24, 11:35 AM;;$37,337.50;0.0;
495;DATA(SellClose);Sell to Close;-1;-50.0;$5,698.00;9/17/24, 11:40 AM;$125.00;$37,362.50;-50.0;
496;DATA(1,726,598,100,000|80.4124|2.4055|0|0|3,654|-2.75|-3.5|4|875|1,849.9378|62.8339|-8.3675|37.4006|48.7119|-19.5876|-7.25|in|dn|in|in|in|in);Buy to Open;1;50.0;$5,695.50;9/17/24, 11:40 AM;;$37,462.50;0.0;
497;DATA(SellClose);Sell to Close;-1;-50.0;$5,699.25;9/17/24, 11:45 AM;$175.00;$38,012.50;-50.0;
498;DATA(1,726,598,400,000|81.4433|2.0619|0|0|8,932|0.75|2|12.5|880|4,212.5345|55.4882|-5.7027|36.0845|49.1005|-18.5567|7.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,695.75;9/17/24, 11:45 AM;;$37,637.50;0.0;
499;DATA(SellClose);Sell to Close;-1;-50.0;$5,698.00;9/17/24, 11:50 AM;$737.50;$38,087.50;-50.0;
500;DATA(1,726,598,700,000|43.299|-25.0859|0|0|22,071|-8|-8|-4.25|885|7,113.7582|-91.7812|6.6519|37.1037|37.6003|-73.3333|-8.5|in|in|in|in|in|in);Buy to Open;1;50.0;$5,683.25;9/17/24, 11:50 AM;;$38,375.00;0.0;
501;DATA(SellClose);Sell to Close;-1;-50.0;$5,689.00;9/17/24, 11:55 AM;$250.00;$38,287.50;-50.0;
502;DATA(1,726,599,000,000|46.3918|-10.6529|0|0|14,772|-8.5|-11|-9.5|890|4,040.7784|-46.1407|-7.6291|38.038|38.8668|-69.3333|-11|in|in|in|in|in|in);Buy to Open;1;50.0;$5,684.00;9/17/24, 11:55 AM;;$38,625.00;0.0;
503;DATA(SellClose);Sell to Close;-1;-50.0;$5,692.25;9/17/24, 12:00 PM;$275.00;$38,800.00;-50.0;
504;DATA(1,726,599,300,000|53.6082|5.8419|0|0|8,805|-6.75|-6|-6.25|895|2,314.5945|-10.9885|-4.5155|37.7157|41.87|-60|-5.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,686.75;9/17/24, 12:00 PM;;$38,900.00;0.0;
505;DATA(SellClose);Sell to Close;-1;-50.0;$5,694.50;9/17/24, 12:05 PM;$300.00;$39,075.00;-50.0;
506;DATA(1,726,599,600,000|45.3608|-3.0928|0|0|6,756|0.75|-7.5|-10.75|900|1,773.2238|-20.799|-2.5345|36.6692|39.4536|-70.6667|-14.25|in|in|in|in|up|in);Buy to Open;1;50.0;$5,688.50;9/17/24, 12:05 PM;;$39,200.00;0.0;
507;DATA(SellClose);Sell to Close;-1;-50.0;$5,691.75;9/17/24, 12:10 PM;$237.50;$39,075.00;-50.0;
508;DATA(1,726,599,900,000|54.6392|3.4364|0|0|5,158|2.25|-6.5|-9.75|905|1,323.5662|12.8012|-4.5145|36.0004|43.4584|-58.6667|-13.75|in|in|in|in|in|in);Buy to Open;1;50.0;$5,687.00;9/17/24, 12:10 PM;;$39,437.50;0.0;
509;DATA(SellClose);Sell to Close;-1;-50.0;$5,694.50;9/17/24, 12:15 PM;$225.00;$39,575.00;-50.0;
510;DATA(1,726,600,200,000|68.0412|12.0275|0|0|8,023|3.75|-3.25|-1.25|910|2,090.0644|55.6479|-3.684|34.4736|48.7953|-38.0282|-13.5|in|in|in|in|in|in);Buy to Open;1;50.0;$5,690.00;9/17/24, 12:15 PM;;$39,662.50;0.0;
511;DATA(SellClose);Sell to Close;-1;-50.0;$5,695.00;9/17/24, 12:20 PM;$237.50;$40,150.00;-50.0;
512;DATA(1,726,600,500,000|45.3333|-10.6712|0|0|5,681|3|3.75|-4.5|915|1,973.7415|28.0083|-3.0964|32.9111|45.214|-52.1127|0|in|in|in|in|up|in);Buy to Open;1;50.0;$5,690.25;9/17/24, 12:20 PM;;$39,900.00;0.0;
513;DATA(SellClose);Sell to Close;-1;-50.0;$5,692.00;9/17/24, 12:25 PM;$412.50;$39,875.00;-50.0;
514;DATA(1,726,600,800,000|10.6667|-30.6804|0|0|7,661|-5.75|-3.5|-14.75|920|3,107.6541|-39.2194|0.6341|32.8186|37.4234|-88.4058|-5.25|in|in|up|in|up|in);Buy to Open;1;50.0;$5,683.75;9/17/24, 12:25 PM;;$40,312.50;0.0;
515;DATA(SellClose);Sell to Close;-1;-50.0;$5,692.75;9/17/24, 12:30 PM;$375.00;$40,400.00;-50.0;
516;DATA(1,726,601,100,000|49.3333|14.2222|0|0|6,084|-1.5|2|-4.25|925|2,640.0599|58.4839|-0.2629|32.4763|48.2692|-42.1875|2.25|in|in|up|in|up|in);Buy to Open;1;50.0;$5,685.25;9/17/24, 12:30 PM;;$40,687.50;0.0;
517;DATA(SellClose);Sell to Close;-1;-50.0;$5,693.50;9/17/24, 12:35 PM;$237.50;$40,737.50;-50.0;
518;DATA(1,726,601,400,000|41.3333|7.5556|0|0|6,855|-0.75|2.25|-5.25|930|2,966.7634|43.6441|-4.1372|31.8949|46.452|-51.5625|5.25|in|in|up|in|up|in);Buy to Open;1;50.0;$5,688.75;9/17/24, 12:35 PM;;$40,925.00;0.0;
519;DATA(SellClose);Sell to Close;-1;-50.0;$5,693.00;9/17/24, 12:40 PM;$275.00;$41,100.00;-50.0;
520;DATA(1,726,601,700,000|49.3333|2.6667|0|0|10,443|7|1.5|-5|935|3,986.7971|74.3502|-3.305|31.6314|48.5644|-42.1875|5|in|in|up|in|in|in);Buy to Open;1;50.0;$5,687.50;9/17/24, 12:40 PM;;$41,200.00;0.0;
521;DATA(SellClose);Sell to Close;-1;-50.0;$5,694.25;9/17/24, 12:45 PM;$250.00;$41,187.50;-50.0;
522;DATA(1,726,602,000,000|35.2113|-6.748|0|0|8,428|-2.75|-4.5|-8|940|3,188.6202|30.8965|-3.0938|30.905|44.7157|-57.6271|-7|up|in|up|in|up|in);Buy to Open;1;50.0;$5,689.25;9/17/24, 12:45 PM;;$41,450.00;0.0;
523;DATA(SellClose);Sell to Close;-1;-50.0;$5,695.25;9/17/24, 12:50 PM;$287.50;$41,337.50;-50.0;
524;DATA(1,726,602,300,000|63.3803|14.072|0|0|9,175|3.5|2.75|6.5|945|3,225.1978|123.4768|-1.1172|29.8504|51.6784|-6.5217|10.75|in|in|up|in|in|in);Buy to Open;1;50.0;$5,689.50;9/17/24, 12:50 PM;;$41,737.50;0.0;
525;DATA(SellClose);Sell to Close;-1;-50.0;$5,698.25;9/17/24, 12:55 PM;$400.00;$41,550.00;-50.0;
526;DATA(1,726,602,600,000|82.6087|22.2086|0|0|22,467|4.75|12|8.75|950|6,056.648|149.1014|4.109|27.7953|55.3584|-5.1724|23.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,690.25;9/17/24, 12:55 PM;;$42,137.50;0.0;
527;DATA(SellClose);Sell to Close;-1;-50.0;$5,702.75;9/17/24, 1:00 PM;$375.00;$42,137.50;-50.0;
528;DATA(1,726,602,900,000|96.1538|15.4396|1|0|57,396|12.25|9.75|11.5|955|8,563.758|164.9872|4.0696|26.3885|60.3052|-3.9474|15.25|in|in|in|in|in|in);Buy to Open;1;50.0;$5,695.25;9/17/24, 1:00 PM;;$42,512.50;0.0;
529;DATA(SellClose);Sell to Close;-1;-50.0;$5,703.50;9/17/24, 1:05 PM;$162.50;$42,587.50;-50.0;
